H,1554590493,337272
X,1554590493,755419,4864
X,1554590493,754832,4896
X,1554590494,755216,1547
X,1554590494,755089,712
X,1554590495,755261,677
X,1554590495,755227,1606
X,1554590496,754696,4567
X,1554590496,755413,2474
X,1554590497,755233,1544
X,1554590498,755215,2973
X,1554590498,755154,11888
X,1554590499,755121,3709
X,1554590499,755252,1953
X,1554590500,755150,1834
X,1554590500,755147,1055
X,1554590501,755085,2593
X,1554590502,755212,2026
X,1554590502,755196,3681
X,1554590503,754970,4985
X,1554590503,755499,2562
X,1554590504,755213,1764
X,1554590504,755250,2974
P,1554590505,5079
X,1554590505,755244,1422
X,1554590506,755253,3116
X,1554590506,755044,13583
X,1554590507,754875,3033
X,1554590507,754966,1880
X,1554590508,755082,2540
X,1554590508,755072,7644
X,1554590508,754983,1752
X,1554590509,754996,1238
X,1554590509,754958,1064
X,1554590510,754819,839
X,1554590510,754946,2126
X,1554590511,754972,1420
X,1554590511,754727,2223
X,1554590512,754773,1001
X,1554590513,754876,945
X,1554590513,754832,1140
X,1554590514,754791,1983
X,1554590514,754958,1634
X,1554590515,754830,1487
X,1554590515,754818,765
X,1554590516,754831,1158
X,1554590516,754741,1094
X,1554590517,754861,2612
X,1554590518,754931,1598
X,1554590518,754692,2535
X,1554590519,754797,1146
X,1554590519,754689,850
X,1554590520,754650,2174
X,1554590520,754691,1223
X,1554590521,754688,1180
X,1554590522,754579,1791
X,1554590522,754699,835
X,1554590523,754671,982
X,1554590523,754587,1857
X,1554590524,754687,1081
X,1554590524,754514,2973
X,1554590525,754610,1685
X,1554590526,754522,1956
X,1554590526,754907,1576
X,1554590527,754792,2769
X,1554590527,754845,2339
X,1554590528,754900,2413
X,1554590528,754900,1223
X,1554590529,754878,1133
X,1554590530,754889,1038
X,1554590530,754779,2670
X,1554590531,754854,1597
X,1554590531,754922,1240
X,1554590532,754794,876
X,1554590532,754862,800
X,1554590533,754803,957
X,1554590533,754698,2256
P,1554590534,5082
X,1554590534,754822,1329
X,1554590535,754644,4256
X,1554590535,755007,2235
X,1554590536,754948,1851
X,1554590536,754917,1093
X,1554590537,754860,3185
X,1554590537,754892,2074
X,1554590538,754787,3187
X,1554590539,754813,1464
X,1554590539,754738,806
X,1554590540,754772,702
X,1554590540,754655,2237
X,1554590541,754707,1680
X,1554590541,754723,2674
X,1554590542,754646,1563
X,1554590543,754753,584
X,1554590543,754633,965
A,1554590543,754961,829
T,1554590543,2814
R,1554590543,700D98F55
X,1554590545,754555,5735
X,1554590546,754800,1298
X,1554590546,754735,1162
X,1554590547,754716,2768
X,1554590547,754915,1890
X,1554590548,754769,1889
X,1554590549,754672,1778
X,1554590549,754712,1139
X,1554590549,754657,853
X,1554590549,754497,2045
X,1554590550,754560,2580
X,1554590550,754607,2655
X,1554590551,754492,970
X,1554590551,754570,1624
X,1554590552,754625,1601
X,1554590553,754600,3704
X,1554590553,754713,51741
X,1554590554,754735,8250
X,1554590554,754230,1995
X,1554590555,754542,1446
X,1554590555,754423,1193
X,1554590556,754532,3023
X,1554590557,754623,1637
X,1554590557,754658,1414
X,1554590558,755013,5981
X,1554590558,753960,7476
X,1554590559,755507,20564
X,1554590559,757844,19273
X,1554590560,757848,11758
X,1554590561,748090,4131
X,1554590561,756953,11112
X,1554590562,755431,25179
X,1554590562,752472,37861
X,1554590563,758127,64582
P,1554590563,5082
X,1554590563,393305,37954
X,1554590564,343406,34967
X,1554590565,341431,57130
X,1554590565,341353,39711
X,1554590566,342172,20426
X,1554590566,342175,13429
X,1554590567,342045,9199
X,1554590567,341860,6952
X,1554590568,341632,5632
X,1554590568,341510,4095
X,1554590569,341395,2926
X,1554590570,341362,2342
O,1554590570,341256,1733
O,1554590571,341147,1414
O,1554590571,341069,1308
O,1554590572,341065,887
O,1554590572,341061,738
O,1554590573,341057,537
O,1554590574,341012,388
O,1554590574,341042,351
O,1554590575,341040,370
O,1554590575,341059,342
O,1554590576,341028,251
O,1554590576,341045,192
O,1554590577,341010,137
O,1554590578,341026,140
O,1554590578,340988,182
O,1554590579,340957,125
O,1554590579,340925,106
O,1554590580,340907,159
O,1554590580,340913,111
O,1554590581,340813,148
O,1554590582,340792,169
O,1554590582,340728,133
O,1554590583,340715,134
O,1554590583,340719,113
O,1554590584,340732,85
O,1554590584,340743,97
O,1554590585,340730,174
