H,1556470168,277761
P,1556470168,5266
P,1556470198,5268
P,1556470227,5267
P,1556470256,5264
P,1556470286,5267
P,1556470315,5266
P,1556470344,5267
P,1556470374,5266
P,1556470404,5265
P,1556470433,5264
P,1556470462,5264
P,1556470492,5267
P,1556470521,5267
P,1556470550,5267
P,1556470579,5267
P,1556470609,5266
P,1556470638,5267
P,1556470668,5266
P,1556470698,5268
P,1556470727,5266
P,1556470756,5266
P,1556470785,5267
P,1556470815,5267
P,1556470844,5268
P,1556470873,5266
P,1556470903,5265
P,1556470932,5267
P,1556470962,5266
P,1556470991,5267
P,1556471021,5266
P,1556471050,5266
P,1556471079,5268
P,1556471108,5266
P,1556471138,5267
P,1556471167,5266
P,1556471196,5267
P,1556471226,5268
P,1556471256,5266
P,1556471285,5268
P,1556471314,5266
P,1556471344,5268
P,1556471373,5265
P,1556471402,5267
P,1556471432,5267
P,1556471461,5268
O,1556471479,273764,1865
O,1556471480,273569,221
O,1556471480,273656,263
O,1556471481,273614,291
O,1556471482,273658,288
O,1556471482,273515,255
O,1556471483,273578,146
O,1556471483,273647,121
O,1556471484,273532,341
O,1556471484,273391,366
O,1556471485,273400,311
O,1556471485,273730,307
O,1556471486,273653,257
O,1556471487,273568,344
O,1556471487,273596,345
O,1556471488,273339,270
O,1556471488,273395,280
O,1556471489,273501,338
O,1556471489,273775,267
O,1556471490,273685,403
P,1556471490,5261
O,1556471491,273698,240
O,1556471491,273612,158
O,1556471492,273784,161
O,1556471492,273611,365
O,1556471493,273270,264
O,1556471493,273443,217
O,1556471494,273340,339
O,1556471495,273198,322
O,1556471495,273285,431
O,1556471496,273218,403
O,1556471496,273200,329
O,1556471497,273149,582
O,1556471497,273224,523
O,1556471498,273505,308
O,1556471499,273687,377
O,1556471499,273657,248
O,1556471500,273498,484
O,1556471500,273616,263
O,1556471501,273718,137
O,1556471501,273778,184
O,1556471502,273745,180
O,1556471503,273873,57
O,1556471503,273963,202
O,1556471504,273887,107
O,1556471504,273847,130
O,1556471505,273856,100
O,1556471505,273907,161
O,1556471506,273924,67
O,1556471506,273916,131
O,1556471507,273931,116
O,1556471508,273929,46
O,1556471508,273912,65
O,1556471509,273846,185
O,1556471509,273751,120
O,1556471510,273951,167
O,1556471510,273893,150
O,1556471511,273891,262
O,1556471512,274002,110
O,1556471512,273774,257
O,1556471513,273839,231
O,1556471513,273747,328
O,1556471514,273827,184
O,1556471514,273850,187
O,1556471515,273686,158
O,1556471516,273749,132
O,1556471516,273724,94
O,1556471517,273866,137
O,1556471517,273823,104
O,1556471518,273766,203
O,1556471518,273864,245
O,1556471518,273680,264
O,1556471519,273862,134
O,1556471519,273764,147
P,1556471519,5260
O,1556471520,273759,237
O,1556471520,273725,98
O,1556471521,273603,199
O,1556471521,273610,305
O,1556471522,273737,250
O,1556471523,273938,94
O,1556471523,273868,210
O,1556471524,273828,267
O,1556471524,273811,164
O,1556471525,273822,259
O,1556471525,273888,301
O,1556471526,273817,176
O,1556471527,273926,84
O,1556471527,273960,118
O,1556471528,273922,140
O,1556471528,273873,123
O,1556471529,273965,127
O,1556471529,273968,114
O,1556471530,273937,151
O,1556471530,273923,87
O,1556471531,273909,71
O,1556471532,273889,93
O,1556471532,273893,96
O,1556471533,273963,136
O,1556471533,274035,135
O,1556471534,273961,66
O,1556471534,273948,176
O,1556471535,273890,146
T,1556471535,2816
P,1556471550,5266
P,1556471579,5267
P,1556471608,5266
P,1556471638,5267
P,1556471668,5267
P,1556471697,5267
P,1556471726,5266
P,1556471756,5267
P,1556471785,5267
P,1556471814,5268
P,1556471845,5266
P,1556471874,5268
P,1556471903,5266
P,1556471932,5266
P,1556471962,5265
P,1556471991,5265
P,1556472020,5266
P,1556472050,5267
P,1556472079,5267
P,1556472108,5266
P,1556472138,5267
P,1556472168,5264
P,1556472197,5266
P,1556472226,5267
P,1556472256,5267
P,1556472285,5262
P,1556472314,5267
P,1556472343,5266
P,1556472373,5267
P,1556472402,5266
P,1556472432,5266
P,1556472462,5267
P,1556472491,5267
P,1556472520,5266
P,1556472549,5268
P,1556472579,5267
P,1556472608,5267
P,1556472637,5264
P,1556472667,5267
P,1556472696,5267
P,1556472726,5266
P,1556472755,5268
D,1556472779,336896
D,1556472781,402176
D,1556472783,391936
P,1556472785,5264
D,1556472786,401664
D,1556472788,393472
D,1556472790,395008
D,1556472791,393984
D,1556472793,392704
D,1556472796,390144
D,1556472798,391168
D,1556472800,396288
