H,1556605923,277761
P,1556605923,5260
P,1556605953,5260
P,1556605982,5262
P,1556606011,5261
P,1556606040,5262
P,1556606070,5262
P,1556606099,5260
P,1556606128,5260
P,1556606158,5261
P,1556606187,5263
P,1556606217,5260
P,1556606246,5260
P,1556606276,5262
P,1556606305,5260
P,1556606334,5262
D,1556606350,396288
D,1556606353,386816
P,1556606364,5261
P,1556606393,5261
P,1556606422,5262
P,1556606451,5262
P,1556606481,5260
D,1556606490,294912
D,1556606492,312064
D,1556606495,264960
P,1556606511,5261
P,1556606540,5258
P,1556606570,5259
P,1556606599,5260
P,1556606628,5262
P,1556606657,5262
P,1556606687,5260
P,1556606716,5262
P,1556606745,5262
P,1556606775,5260
P,1556606805,5262
P,1556606834,5261
P,1556606863,5260
P,1556606893,5261
P,1556606922,5262
P,1556606951,5261
P,1556606981,5261
P,1556607010,5260
P,1556607039,5261
P,1556607068,5261
P,1556607099,5259
P,1556607128,5262
P,1556607157,5262
P,1556607186,5263
P,1556607216,5261
P,1556607245,5261
P,1556607274,5262
P,1556607304,5262
P,1556607333,5262
P,1556607362,5262
P,1556607392,5261
P,1556607422,5259
P,1556607451,5257
P,1556607480,5259
P,1556607510,5261
P,1556607539,5261
P,1556607568,5259
P,1556607597,5261
P,1556607627,5262
P,1556607656,5261
P,1556607686,5261
P,1556607716,5262
O,1556607739,272812,1998
O,1556607739,272585,920
O,1556607740,273189,841
O,1556607741,273638,1028
O,1556607741,274137,1134
O,1556607742,274365,1317
O,1556607742,273872,1077
O,1556607743,273579,2943
O,1556607743,271969,1958
O,1556607744,271746,1399
O,1556607745,272025,1517
P,1556607745,5254
O,1556607745,272083,703
O,1556607746,272026,622
O,1556607746,271961,879
O,1556607747,272463,729
O,1556607747,272241,453
O,1556607748,272510,508
O,1556607749,272532,161
O,1556607749,272784,217
O,1556607750,272596,629
O,1556607750,273148,341
O,1556607751,273277,205
O,1556607751,273241,284
O,1556607752,273343,363
O,1556607753,272780,776
O,1556607753,273155,199
O,1556607754,273117,418
O,1556607754,273239,824
O,1556607755,273533,892
O,1556607755,273530,607
O,1556607756,273378,323
O,1556607756,273031,437
O,1556607757,272962,203
O,1556607758,273119,1039
O,1556607758,272485,1508
O,1556607759,272239,1208
O,1556607759,272740,476
O,1556607760,272589,485
O,1556607760,272641,231
O,1556607760,272638,995
O,1556607761,273680,719
O,1556607761,273445,1961
O,1556607762,273159,883
O,1556607762,273100,340
O,1556607763,273155,599
O,1556607763,273343,599
O,1556607764,273071,520
O,1556607765,272952,126
O,1556607765,272819,323
O,1556607766,273087,399
O,1556607766,273557,262
O,1556607767,273190,396
O,1556607767,272815,402
O,1556607768,273143,482
O,1556607769,273034,437
O,1556607769,272981,409
O,1556607770,273117,329
O,1556607770,273208,235
O,1556607771,273414,215
O,1556607771,273231,406
O,1556607772,273480,599
O,1556607773,273527,262
O,1556607773,273170,549
O,1556607774,273094,187
P,1556607774,5254
O,1556607774,273029,159
O,1556607775,273477,495
O,1556607775,273434,288
O,1556607776,272968,192
O,1556607777,273061,250
O,1556607777,273242,178
O,1556607778,273196,154
O,1556607778,273088,225
O,1556607779,273430,222
O,1556607779,273820,97
O,1556607780,273858,303
O,1556607780,273696,291
O,1556607781,273668,106
O,1556607782,273517,353
O,1556607782,273436,79
O,1556607783,273340,271
O,1556607783,272976,401
O,1556607784,272977,430
O,1556607784,273273,93
O,1556607785,273073,186
O,1556607786,273297,207
O,1556607786,273517,360
O,1556607787,273427,641
O,1556607787,272966,793
O,1556607788,273228,406
O,1556607788,273579,867
O,1556607789,273703,1125
O,1556607790,273222,403
O,1556607790,273204,554
O,1556607791,273169,345
O,1556607791,273098,478
O,1556607792,273219,845
O,1556607792,272729,240
O,1556607793,272923,693
O,1556607794,272930,187
O,1556607794,272981,263
O,1556607795,273198,549
T,1556607795,2815
P,1556607803,5261
P,1556607833,5261
P,1556607862,5260
P,1556607891,5262
P,1556607921,5261
P,1556607950,5261
P,1556607980,5260
P,1556608009,5261
P,1556608039,5261
P,1556608069,5261
P,1556608098,5261
P,1556608128,5260
P,1556608157,5262
P,1556608186,5260
P,1556608215,5259
P,1556608245,5261
P,1556608275,5261
P,1556608304,5260
P,1556608334,5260
P,1556608363,5262
P,1556608392,5262
P,1556608421,5260
P,1556608451,5258
P,1556608480,5262
P,1556608509,5262
P,1556608539,5260
P,1556608569,5258
P,1556608598,5262
P,1556608627,5261
P,1556608657,5262
P,1556608686,5260
P,1556608715,5261
P,1556608745,5261
P,1556608774,5261
