H,1551974400,273894
U,1551974400,0
E,1551974400,1
P,1551974400,5196
P,1551974430,5196
P,1551974459,5196
P,1551974488,5195
P,1551974518,5194
D,1551974531,430592
D,1551974533,336384
D,1551974535,343040
D,1551974537,335360
D,1551974540,341504
D,1551974542,335104
P,1551974547,5195
P,1551974576,5196
P,1551974605,5195
P,1551974636,5195
P,1551974665,5195
P,1551974694,5195
P,1551974724,5195
P,1551974753,5194
P,1551974782,5193
P,1551974811,5196
P,1551974841,5195
P,1551974870,5195
P,1551974899,5195
P,1551974930,5193
P,1551974959,5194
P,1551974988,5195
P,1551975017,5195
P,1551975047,5194
P,1551975076,5195
P,1551975105,5195
P,1551975135,5197
P,1551975164,5194
P,1551975194,5193
P,1551975224,5194
P,1551975254,5195
P,1551975283,5195
P,1551975312,5194
P,1551975342,5194
P,1551975371,5195
P,1551975400,5193
P,1551975429,5194
P,1551975459,5195
P,1551975488,5195
P,1551975518,5193
P,1551975548,5195
P,1551975577,5196
P,1551975606,5193
P,1551975635,5194
P,1551975665,5195
P,1551975694,5196
P,1551975723,5195
P,1551975753,5193
P,1551975782,5194
P,1551975812,5195
P,1551975841,5194
P,1551975871,5194
P,1551975900,5194
P,1551975929,5192
P,1551975958,5194
P,1551975988,5195
P,1551976017,5195
P,1551976046,5193
P,1551976076,5196
P,1551976106,5193
P,1551976135,5196
O,1551976139,267572,2179
O,1551976139,268600,1234
O,1551976140,269776,4694
O,1551976141,270593,2249
O,1551976141,269953,4004
O,1551976142,268167,2495
O,1551976142,267765,1714
O,1551976143,268893,2749
O,1551976143,270475,3927
O,1551976144,268201,4225
O,1551976144,267563,7836
O,1551976145,265008,9441
O,1551976146,265032,4320
O,1551976146,267583,4693
O,1551976147,268869,4814
O,1551976147,262915,4410
O,1551976148,265146,2362
O,1551976148,268746,2212
O,1551976149,270326,2114
O,1551976150,271446,1573
O,1551976150,269433,2721
O,1551976151,266905,8268
O,1551976151,268537,4203
O,1551976152,266546,3616
O,1551976152,266333,3351
O,1551976153,269154,1264
O,1551976154,271993,7695
O,1551976154,273344,2524
O,1551976155,270849,3379
O,1551976155,264550,5109
O,1551976156,267849,4759
O,1551976156,271077,2562
O,1551976157,270952,1762
O,1551976158,270024,1390
O,1551976158,271014,2542
O,1551976159,267806,7083
O,1551976159,269216,2453
O,1551976160,270511,1738
O,1551976160,270687,1276
O,1551976161,269499,927
O,1551976162,266212,5235
O,1551976162,268270,4665
O,1551976163,269004,2093
O,1551976163,271387,817
O,1551976163,271266,1709
O,1551976163,272339,1436
P,1551976164,5187
O,1551976164,273064,4316
O,1551976165,269323,4130
O,1551976165,270568,2834
O,1551976166,271712,1533
O,1551976166,270198,490
O,1551976167,269359,2207
O,1551976167,269638,4061
O,1551976168,268507,5970
O,1551976168,269677,2727
O,1551976169,269661,1675
O,1551976170,271267,863
O,1551976170,271559,458
O,1551976171,271836,847
O,1551976171,272442,681
O,1551976172,272160,1410
O,1551976172,271920,233
O,1551976173,271711,608
O,1551976174,272066,424
O,1551976174,272025,561
O,1551976175,272325,855
O,1551976175,270792,1210
O,1551976176,270944,733
O,1551976176,270345,937
O,1551976177,271189,1909
O,1551976178,272629,1439
O,1551976178,272089,1541
O,1551976179,273535,1485
O,1551976179,272870,932
O,1551976180,271777,836
O,1551976180,271377,824
O,1551976181,270712,1042
O,1551976182,272256,2080
O,1551976182,272759,1510
O,1551976183,272076,3031
O,1551976183,269923,2556
O,1551976184,268803,1240
O,1551976184,270578,1070
O,1551976185,271112,597
O,1551976186,271447,1049
O,1551976186,272685,1067
O,1551976187,273764,2504
O,1551976187,272339,1548
O,1551976188,269887,2583
O,1551976188,269697,611
O,1551976189,270204,1348
O,1551976190,269904,656
O,1551976190,269653,2278
O,1551976191,272082,1813
O,1551976191,273262,1374
O,1551976192,272208,495
O,1551976192,271459,858
O,1551976193,271946,1228
O,1551976193,271286,1925
P,1551976194,5189
O,1551976194,270313,5137
O,1551976195,271372,2949
T,1551976195,2829
P,1551976223,5195
P,1551976252,5194
P,1551976282,5193
P,1551976311,5194
P,1551976340,5195
P,1551976369,5194
P,1551976400,5195
P,1551976429,5194
P,1551976458,5195
P,1551976488,5195
P,1551976517,5195
P,1551976546,5193
P,1551976575,5194
P,1551976605,5195
P,1551976634,5194
P,1551976663,5195
P,1551976694,5194
P,1551976723,5195
P,1551976752,5193
P,1551976781,5193
P,1551976811,5194
P,1551976840,5195
P,1551976869,5195
P,1551976899,5194
P,1551976928,5194
P,1551976957,5194
P,1551976987,5194
P,1551977017,5193
P,1551977046,5194
P,1551977075,5195
P,1551977105,5194
P,1551977134,5194
P,1551977163,5195
