H,1556602954,277761
P,1556602954,5261
P,1556602984,5262
P,1556603013,5260
P,1556603043,5261
P,1556603072,5262
P,1556603101,5262
P,1556603130,5261
P,1556603160,5262
P,1556603189,5261
P,1556603218,5261
P,1556603248,5262
P,1556603278,5260
P,1556603307,5261
P,1556603336,5260
P,1556603366,5261
P,1556603395,5262
P,1556603424,5261
P,1556603454,5261
P,1556603483,5263
P,1556603512,5263
P,1556603541,5262
P,1556603572,5260
P,1556603601,5261
P,1556603630,5259
P,1556603659,5262
P,1556603689,5262
P,1556603718,5261
P,1556603747,5262
P,1556603777,5261
P,1556603806,5262
P,1556603835,5261
P,1556603865,5261
P,1556603895,5261
P,1556603924,5261
P,1556603953,5261
P,1556603983,5261
P,1556604012,5260
P,1556604041,5262
P,1556604070,5261
P,1556604100,5262
P,1556604129,5262
O,1556604148,274323,1940
O,1556604148,274228,305
O,1556604149,274391,291
O,1556604150,274429,99
O,1556604150,274359,122
O,1556604151,274441,157
O,1556604151,274448,178
O,1556604151,274433,128
O,1556604151,274480,117
O,1556604152,274477,141
O,1556604153,274449,188
O,1556604153,274572,133
O,1556604154,274493,170
O,1556604154,274508,49
O,1556604155,274571,170
O,1556604155,274553,101
O,1556604156,274557,149
O,1556604157,274568,60
O,1556604157,274542,155
O,1556604158,274604,106
O,1556604158,274716,166
P,1556604159,5255
O,1556604159,274624,247
O,1556604159,274690,206
O,1556604160,274337,218
O,1556604161,274467,213
O,1556604161,274561,205
O,1556604162,274497,176
O,1556604162,274549,163
O,1556604163,274423,123
O,1556604163,274410,278
O,1556604164,274612,218
O,1556604165,274570,241
O,1556604165,274639,297
O,1556604166,274515,293
O,1556604166,274663,295
O,1556604167,274660,169
O,1556604167,274698,141
O,1556604168,274667,164
O,1556604168,274704,211
O,1556604169,274702,226
O,1556604170,274667,109
O,1556604170,274624,224
O,1556604171,274690,229
O,1556604171,274753,95
O,1556604172,274706,124
O,1556604172,274617,122
O,1556604173,274478,104
O,1556604174,274503,125
O,1556604174,274654,186
O,1556604175,274693,146
O,1556604175,274567,407
O,1556604176,274422,165
O,1556604176,274398,250
O,1556604177,274283,243
O,1556604178,274288,201
O,1556604178,274474,277
O,1556604179,274514,169
O,1556604179,274705,228
O,1556604180,274716,135
O,1556604180,274770,112
O,1556604181,274800,97
O,1556604182,274809,88
O,1556604182,274853,113
O,1556604183,274930,125
O,1556604183,274990,125
O,1556604184,275043,154
O,1556604184,275022,94
O,1556604185,275017,85
O,1556604186,274996,105
O,1556604186,274789,218
O,1556604187,274817,184
O,1556604187,274880,258
O,1556604188,275073,116
O,1556604188,275010,133
P,1556604189,5254
O,1556604189,275084,90
O,1556604189,274978,127
O,1556604190,274897,63
O,1556604191,274902,165
O,1556604191,274916,74
O,1556604192,274937,99
O,1556604192,274986,109
O,1556604192,275005,148
O,1556604192,275020,98
O,1556604193,274997,129
O,1556604194,274992,159
O,1556604194,275033,103
O,1556604195,275018,123
O,1556604195,275037,133
O,1556604196,275035,158
O,1556604196,275049,187
O,1556604197,275029,153
O,1556604198,275025,159
O,1556604198,275053,108
O,1556604199,275047,125
O,1556604199,274917,113
O,1556604200,274947,138
O,1556604200,274901,154
O,1556604201,274955,155
O,1556604202,274921,160
O,1556604202,275008,159
O,1556604203,274936,150
T,1556604203,2801
P,1556604218,5259
P,1556604247,5261
P,1556604276,5262
P,1556604306,5261
P,1556604335,5260
P,1556604364,5262
P,1556604394,5262
P,1556604423,5260
P,1556604453,5261
P,1556604482,5260
P,1556604512,5260
P,1556604541,5262
P,1556604570,5262
P,1556604600,5261
P,1556604629,5262
P,1556604658,5262
P,1556604687,5262
P,1556604717,5261
P,1556604747,5261
P,1556604776,5263
P,1556604806,5262
P,1556604835,5260
P,1556604864,5261
P,1556604893,5261
P,1556604923,5260
P,1556604952,5261
P,1556604981,5261
P,1556605011,5261
P,1556605041,5261
P,1556605070,5262
P,1556605099,5261
P,1556605129,5260
P,1556605158,5260
P,1556605187,5261
P,1556605217,5260
P,1556605246,5261
P,1556605275,5262
P,1556605304,5260
P,1556605335,5260
P,1556605364,5261
P,1556605393,5260
P,1556605423,5260
P,1556605453,5261
P,1556605482,5258
P,1556605511,5262
P,1556605541,5260
P,1556605570,5261
P,1556605599,5262
P,1556605629,5260
P,1556605659,5261
P,1556605688,5259
P,1556605717,5261
P,1556605747,5261
P,1556605776,5262
P,1556605805,5261
P,1556605834,5260
P,1556605864,5261
P,1556605893,5262
