H,1548305672,145100
P,1548305672,5153
P,1548305701,5154
P,1548305730,5155
P,1548305760,5156
P,1548305789,5155
P,1548305819,5154
P,1548305849,5155
P,1548305879,5156
P,1548305908,5156
P,1548305937,5154
P,1548305967,5153
P,1548305996,5156
P,1548306025,5154
P,1548306054,5155
P,1548306084,5156
P,1548306114,5155
P,1548306143,5155
P,1548306173,5155
P,1548306202,5154
P,1548306231,5154
P,1548306260,5155
P,1548306290,5155
P,1548306319,5153
P,1548306348,5156
P,1548306378,5156
P,1548306408,5153
P,1548306437,5153
P,1548306466,5155
P,1548306496,5154
P,1548306525,5155
P,1548306554,5155
P,1548306583,5154
P,1548306613,5155
P,1548306642,5155
P,1548306671,5155
P,1548306702,5155
P,1548306731,5155
P,1548306760,5154
P,1548306789,5155
P,1548306819,5153
P,1548306848,5155
P,1548306877,5154
P,1548306907,5156
O,1548306932,157310,654
O,1548306933,157110,153
O,1548306933,157044,85
O,1548306934,157030,113
O,1548306935,157006,91
O,1548306935,157003,95
O,1548306936,156977,72
O,1548306936,156956,105
P,1548306936,5145
O,1548306937,156937,112
O,1548306937,156934,59
O,1548306938,156958,97
O,1548306939,156966,110
O,1548306939,156954,117
O,1548306940,156932,92
O,1548306940,156934,88
O,1548306941,156934,114
O,1548306941,156927,110
O,1548306942,156882,85
O,1548306943,156862,100
O,1548306943,156853,105
O,1548306944,156824,73
O,1548306944,156803,104
O,1548306945,156839,123
O,1548306945,156799,86
O,1548306946,156813,101
O,1548306946,156817,170
O,1548306947,156810,101
O,1548306948,156803,84
O,1548306948,156789,120
O,1548306949,156809,134
O,1548306949,156806,141
O,1548306950,156790,103
O,1548306950,156781,144
O,1548306951,156786,105
O,1548306952,156780,94
O,1548306952,156780,112
O,1548306952,156775,100
O,1548306952,156725,91
O,1548306953,156743,129
O,1548306953,156758,116
O,1548306954,156779,96
O,1548306955,156763,111
O,1548306955,156788,109
O,1548306956,156771,137
O,1548306956,156749,74
O,1548306957,156742,79
O,1548306957,156777,119
O,1548306958,156803,138
O,1548306958,156799,131
O,1548306959,156799,108
O,1548306960,156783,192
O,1548306960,156779,83
O,1548306961,156746,60
O,1548306961,156745,90
O,1548306962,156735,130
O,1548306962,156717,92
O,1548306963,156716,65
O,1548306964,156725,105
O,1548306964,156742,136
O,1548306965,156751,113
O,1548306965,156691,117
P,1548306965,5147
O,1548306966,156680,115
O,1548306966,156638,61
O,1548306967,156593,157
O,1548306968,156643,66
O,1548306968,156640,114
O,1548306969,156650,111
O,1548306969,156645,93
O,1548306970,156677,102
O,1548306970,156638,51
O,1548306971,156646,94
O,1548306972,156647,46
O,1548306972,156638,87
O,1548306973,156682,138
O,1548306973,156644,49
O,1548306974,156632,147
O,1548306974,156629,55
O,1548306975,156606,97
O,1548306975,156629,95
O,1548306976,156596,106
O,1548306977,156564,171
O,1548306977,156571,84
O,1548306978,156570,61
O,1548306978,156583,81
O,1548306979,156625,122
O,1548306979,156575,82
O,1548306980,156577,110
O,1548306981,156631,149
O,1548306981,156647,110
O,1548306982,156653,70
O,1548306982,156638,149
O,1548306983,156667,108
O,1548306983,156648,75
O,1548306984,156631,42
O,1548306985,156656,117
O,1548306985,156643,72
O,1548306986,156621,150
O,1548306986,156629,92
O,1548306987,156662,99
O,1548306987,156644,104
O,1548306988,156654,98
T,1548306988,2739
P,1548306995,5154
P,1548307025,5154
P,1548307054,5155
P,1548307083,5154
P,1548307113,5154
P,1548307142,5154
P,1548307171,5154
P,1548307200,5155
P,1548307230,5154
P,1548307259,5153
P,1548307289,5154
P,1548307319,5155
P,1548307348,5153
P,1548307377,5154
P,1548307406,5155
P,1548307436,5154
P,1548307465,5153
P,1548307494,5155
P,1548307524,5155
P,1548307553,5155
P,1548307583,5155
P,1548307612,5154
P,1548307642,5153
P,1548307671,5153
P,1548307700,5155
P,1548307730,5154
P,1548307759,5154
P,1548307788,5155
P,1548307817,5154
P,1548307847,5154
P,1548307877,5154
P,1548307906,5155
P,1548307936,5155
P,1548307965,5154
P,1548307994,5154
P,1548308023,5154
P,1548308053,5154
P,1548308082,5154
P,1548308111,5155
P,1548308141,5155
P,1548308171,5154
P,1548308200,5155
P,1548308229,5154
P,1548308259,5154
P,1548308288,5155
P,1548308317,5156
P,1548308346,5154
P,1548308376,5156
P,1548308405,5156
P,1548308434,5156
P,1548308465,5155
P,1548308495,5155
P,1548308524,5154
P,1548308553,5154
P,1548308583,5155
P,1548308612,5155
P,1548308641,5153
P,1548308671,5155
