58488772,701462,2107
X,1558488772,701556,1508
X,1558488773,701291,17660
X,1558488773,700451,12599
X,1558488774,701824,4706
X,1558488775,701194,3368
X,1558488775,701012,1042
X,1558488776,701172,1381
X,1558488776,701092,1761
X,1558488777,700923,1552
X,1558488777,700933,1831
X,1558488778,700977,1332
X,1558488779,700932,13694
X,1558488779,700927,1261
X,1558488780,700645,12445
X,1558488780,700735,2514
X,1558488780,700646,19615
X,1558488780,700644,1627
X,1558488781,700507,1627
X,1558488782,700451,1660
X,1558488782,700449,2752
X,1558488783,699743,5264
X,1558488783,700495,2260
X,1558488784,700442,1986
X,1558488784,700436,14090
X,1558488785,700616,2631
X,1558488786,700069,7128
X,1558488786,700439,2500
X,1558488787,700232,1617
X,1558488787,700227,972
X,1558488788,700108,11881
X,1558488788,700050,1388
X,1558488789,700115,1865
X,1558488789,700133,1356
X,1558488790,700353,14278
X,1558488791,700028,2972
X,1558488791,700008,1528
P,1558488792,5468
X,1558488792,699847,1462
X,1558488792,699924,7329
X,1558488793,699699,1455
X,1558488793,699754,1184
X,1558488794,699672,1474
X,1558488795,699185,5231
X,1558488795,700137,4733
X,1558488796,699630,1641
X,1558488796,699472,1820
X,1558488797,699606,2645
X,1558488797,699579,975
X,1558488798,699417,1483
X,1558488799,699475,4646
X,1558488799,699238,1744
X,1558488800,699263,1673
X,1558488800,699178,4304
X,1558488801,699108,2021
X,1558488801,699252,1502
X,1558488802,698776,4222
X,1558488803,699047,1605
X,1558488803,698983,1589
X,1558488804,698827,1320
X,1558488804,698882,753
X,1558488805,698975,1197
X,1558488805,698802,1709
X,1558488806,698855,1300
X,1558488807,698808,1275
X,1558488807,698704,1165
X,1558488808,698774,1256
X,1558488808,698743,1784
X,1558488809,698671,1667
X,1558488809,698849,1492
X,1558488810,698948,1431
X,1558488810,698770,1381
X,1558488811,698680,1541
X,1558488812,698802,1156
X,1558488812,698921,2051
X,1558488813,698857,1326
X,1558488813,698767,1271
X,1558488814,698730,1670
X,1558488814,698759,1740
X,1558488815,698583,1260
X,1558488816,698496,1613
X,1558488816,698589,2225
X,1558488817,698397,1571
X,1558488817,698358,5513
X,1558488818,698388,2425
X,1558488818,698720,10043
X,1558488819,698092,4633
X,1558488820,698394,1878
X,1558488820,698354,1420
X,1558488821,698294,1042
X,1558488821,698301,3470
P,1558488821,5474
X,1558488821,698134,2790
X,1558488821,697996,1227
X,1558488822,698207,1004
X,1558488823,698172,1185
X,1558488823,698028,6763
X,1558488824,698165,4411
X,1558488824,697888,1669
X,1558488825,698024,954
X,1558488825,698043,1734
X,1558488826,698027,1475
X,1558488826,698042,1312
X,1558488827,698024,1124
X,1558488828,698072,1451
X,1558488828,698147,1483
X,1558488829,697969,1073
X,1558488829,698232,885
X,1558488830,698129,1967
X,1558488830,698067,1458
X,1558488831,698147,1397
X,1558488832,698339,1168
X,1558488832,698359,2117
X,1558488833,698887,3203
X,1558488833,697758,5818
X,1558488834,698249,9702
X,1558488834,697289,12755
X,1558488835,697404,25255
X,1558488836,698235,47704
X,1558488836,697101,63561
X,1558488837,697226,48714
X,1558488837,697260,28298
X,1558488838,698365,44597
X,1558488838,697602,27451
X,1558488839,698495,24846
X,1558488840,697635,29479
X,1558488840,698796,20258
X,1558488841,697817,27763
X,1558488841,698314,5406
X,1558488842,698079,2403
X,1558488842,698259,1490
X,1558488843,698611,1275
X,1558488843,698470,1432
X,1558488844,698670,8870
X,1558488845,699017,4643
X,1558488845,698555,1898
X,1558488846,698556,1906
X,1558488846,698668,2184
X,1558488847,698637,23161
X,1558488847,697950,41232
X,1558488848,698789,35741
X,1558488849,699115,45072
X,1558488849,698520,40106
X,1558488850,696943,37279
X,1558488850,698067,27368
P,1558488851,5476
X,1558488851,697664,45772
X,1558488851,698407,11805
X,1558488852,698162,3620
X,1558488853,698785,14226
X,1558488853,698433,33562
X,1558488854,698794,8169
X,1558488854,698700,1589
X,1558488855,698741,3727
X,1558488855,698599,1289
X,1558488856,698943,2837
X,1558488857,698512,6493
X,1558488857,698603,852
X,1558488858,698568,1716
X,1558488858,698467,2839
X,1558488859,698793,2491
X,1558488859,698608,1868
