1558405155,5504
P,1558405184,5503
D,1558405211,488448
R,1558405211,5C00DDFC36
R,1558405211,5C00DDFC36
R,1558405211,5C00DDFC36
X,1558405213,727124,65395
P,1558405213,5496
X,1558405214,731055,11333
X,1558405214,730424,5463
X,1558405215,729986,10639
X,1558405215,731073,22640
X,1558405216,730433,3381
X,1558405216,730696,8794
X,1558405217,730536,9945
X,1558405218,730750,6036
X,1558405218,730689,3596
X,1558405219,730526,1748
X,1558405219,730488,1623
X,1558405220,730630,1870
X,1558405220,730601,1447
X,1558405221,730503,875
X,1558405222,729975,19276
X,1558405222,730560,4969
X,1558405223,730573,2356
X,1558405223,730399,1435
X,1558405224,729484,10197
X,1558405224,731020,10172
X,1558405225,730512,11066
X,1558405225,730825,9963
X,1558405226,729766,37632
X,1558405227,727972,47279
X,1558405227,733735,29713
X,1558405228,726393,22491
X,1558405228,625399,49171
X,1558405229,383679,17585
X,1558405229,380816,5166
X,1558405230,379108,622
X,1558405231,379135,575
X,1558405231,379135,193
X,1558405232,379055,125
X,1558405232,379014,64
X,1558405233,378962,95
X,1558405233,379040,149
X,1558405234,379033,132
X,1558405235,378901,197
O,1558405235,378831,145
O,1558405236,378792,188
O,1558405236,378730,123
O,1558405237,378706,75
O,1558405237,378679,146
O,1558405238,378630,63
O,1558405239,378641,120
O,1558405239,378698,77
O,1558405240,378635,132
O,1558405240,378611,70
O,1558405241,378649,186
O,1558405241,378633,100
O,1558405242,378562,103
O,1558405242,378647,131
O,1558405243,378634,71
P,1558405243,5497
O,1558405243,378744,112
O,1558405243,378732,123
O,1558405244,378555,173
O,1558405244,378473,87
O,1558405245,378399,173
O,1558405245,378409,144
O,1558405246,378269,119
O,1558405247,378283,161
O,1558405247,378290,125
O,1558405248,378228,88
O,1558405248,378245,138
O,1558405249,378212,140
O,1558405249,378131,96
O,1558405250,378059,69
O,1558405251,378047,112
O,1558405251,378063,70
O,1558405252,378032,129
O,1558405252,378062,95
O,1558405253,378065,99
O,1558405253,378073,86
O,1558405254,378064,51
O,1558405255,378043,167
O,1558405255,378063,112
O,1558405256,377980,126
O,1558405256,377917,152
O,1558405257,377968,103
O,1558405257,377983,124
O,1558405258,377975,81
O,1558405258,377947,79
O,1558405259,377913,101
O,1558405260,377922,135
O,1558405260,377946,158
O,1558405261,377883,84
O,1558405261,377852,52
O,1558405262,377858,120
O,1558405262,377832,129
O,1558405263,377807,94
O,1558405264,377813,93
O,1558405264,377826,111
O,1558405265,377781,98
O,1558405265,377791,137
O,1558405266,377806,149
O,1558405266,377784,86
O,1558405267,377794,135
O,1558405268,377737,101
O,1558405268,377794,70
O,1558405269,377735,84
O,1558405269,377789,124
O,1558405270,377827,90
O,1558405270,377809,106
O,1558405271,377859,120
O,1558405272,377887,112
O,1558405272,377844,142
P,1558405272,5496
O,1558405273,377898,84
O,1558405273,377884,71
O,1558405274,377853,172
O,1558405274,377874,97
O,1558405275,377895,118
O,1558405275,377800,136
O,1558405276,377753,148
O,1558405277,377806,127
O,1558405277,377768,108
O,1558405278,377824,76
O,1558405278,377766,157
O,1558405279,377792,179
O,1558405279,377752,79
O,1558405280,377843,95
O,1558405281,377819,136
O,1558405281,377803,113
O,1558405282,377804,203
O,1558405282,377739,100
O,1558405283,377697,232
O,1558405283,377787,91
O,1558405284,377684,162
O,1558405284,377651,99
T,1558405284,2832
D,1558405287,737280
R,1558405287,5C00DDFC36
R,1558405287,5C00DDFC36
R,1558405287,5C00DDFC36
X,1558405289,726920,58616
X,1558405289,728893,6303
X,1558405290,727625,15117
X,1558405290,727524,7659
X,1558405291,728171,2241
X,1558405292,727833,4176
X,1558405292,728093,1153
X,1558405293,727926,24189
X,1558405293,728026,6429
X,1558405294,728254,1195
X,1558405294,728175,1622
X,1558405295,728186,2518
X,1558405296,728841,4613
X,1558405296,727722,10059
X,1558405297,728669,9667
X,1558405297,728260,4069
X,1558405298,727234,11242
X,1558405298,721372,58960
X,1558405299,732867,33748
X,1558405299,728860,11061
X,1558405300,728802,15966
