H,1559608729,364729
P,1559608729,5304
P,1559608758,5303
P,1559608788,5302
P,1559608817,5304
P,1559608847,5304
P,1559608877,5303
P,1559608906,5304
P,1559608935,5304
P,1559608964,5304
P,1559608994,5304
P,1559609023,5303
P,1559609052,5302
P,1559609082,5301
P,1559609111,5303
P,1559609141,5303
P,1559609170,5303
P,1559609200,5304
P,1559609229,5304
P,1559609258,5302
D,1559609262,439552
R,1559609262,5C00DDFC36
R,1559609262,5C00DDFC36
R,1559609262,5C00DDFC36
X,1559609264,734034,11876
X,1559609265,736560,40495
X,1559609265,735127,27105
X,1559609266,735640,5695
X,1559609266,735383,12886
X,1559609267,735178,13374
X,1559609267,735296,7657
X,1559609268,735329,8306
X,1559609269,734867,5728
X,1559609269,735711,15164
X,1559609270,735372,3765
X,1559609270,735044,3809
X,1559609271,735202,14965
X,1559609271,734795,5263
X,1559609272,735929,10528
X,1559609272,734632,14729
X,1559609273,735237,2795
X,1559609274,734962,2181
X,1559609274,735213,2211
X,1559609275,734387,13668
X,1559609275,736464,18016
X,1559609276,735120,2252
X,1559609276,735544,4702
X,1559609277,733506,39759
X,1559609278,735980,27861
X,1559609278,735112,4828
X,1559609279,735163,2034
X,1559609279,735007,2188
X,1559609280,735109,3245
X,1559609280,735201,2536
X,1559609281,735279,2638
X,1559609282,735363,3953
X,1559609282,735323,2173
X,1559609283,735379,1735
X,1559609283,735354,2778
X,1559609284,735837,12412
X,1559609284,735280,9955
X,1559609285,735400,14567
X,1559609286,735634,15748
X,1559609286,735829,22538
X,1559609287,736210,6714
X,1559609287,735115,16833
X,1559609288,735543,3793
P,1559609288,5294
X,1559609288,735432,2541
X,1559609289,736192,7115
X,1559609289,734899,11616
X,1559609289,735975,2267
X,1559609290,735719,2413
X,1559609290,735814,14581
X,1559609291,735664,38782
X,1559609291,736288,12221
X,1559609292,735635,17353
X,1559609292,735544,2351
X,1559609293,735450,1717
X,1559609294,735362,10029
X,1559609294,735770,2529
X,1559609295,735556,2136
X,1559609295,735519,2440
X,1559609296,735560,1661
X,1559609296,735398,1809
X,1559609297,735540,2242
X,1559609298,735649,1744
X,1559609298,735579,2793
X,1559609299,735744,2429
X,1559609299,735480,8590
X,1559609300,735888,4118
X,1559609300,735556,2783
X,1559609301,735490,1595
X,1559609302,735743,2378
X,1559609302,735902,1580
X,1559609303,735866,1859
X,1559609303,735863,2199
X,1559609304,735804,1397
X,1559609304,735767,2741
X,1559609305,735858,2565
X,1559609306,736637,23404
X,1559609306,736200,20592
X,1559609307,735847,7586
X,1559609307,735897,5653
X,1559609308,735833,13839
X,1559609308,736103,4599
X,1559609309,735766,1871
X,1559609309,735836,1727
X,1559609310,736127,3935
X,1559609311,735989,1753
X,1559609311,735884,2201
X,1559609312,735692,2100
X,1559609312,734834,5237
X,1559609313,738817,19195
X,1559609313,734364,40628
X,1559609314,730784,5615
X,1559609315,735682,23297
X,1559609315,679065,56954
X,1559609316,370633,18133
X,1559609316,369151,4995
X,1559609317,369853,2021
P,1559609317,5296
X,1559609317,369541,1380
X,1559609318,369642,1170
X,1559609319,369617,789
X,1559609319,369526,691
X,1559609320,369609,516
X,1559609320,369565,397
X,1559609321,369500,566
X,1559609321,369589,388
O,1559609322,369557,243
O,1559609323,369522,330
O,1559609323,369482,315
O,1559609324,369464,365
O,1559609324,369408,353
O,1559609325,369455,461
O,1559609325,369473,509
O,1559609326,369417,607
O,1559609326,369464,330
O,1559609327,369451,421
O,1559609328,369420,293
O,1559609328,369449,254
O,1559609329,369459,264
O,1559609329,369521,315
O,1559609330,369426,387
O,1559609330,369435,289
O,1559609330,369457,149
O,1559609331,369434,219
O,1559609331,369472,179
O,1559609332,369501,260
O,1559609332,369505,215
O,1559609333,369531,207
O,1559609333,369513,190
O,1559609334,369550,146
O,1559609335,369542,205
O,1559609335,369531,164
O,1559609336,369574,121
O,1559609336,369540,171
O,1559609337,369569,142
O,1559609337,369520,143
O,1559609338,369510,254
O,1559609339,369563,193
O,1559609339,369531,163
O,1559609340,369525,241
O,1559609340,369597,225
O,1559609341,369562,319
O,1559609341,369547,203
O,1559609342,369571,211
O,1559609342,369538,100
O,1559609343,369538,182
O,1559609344,369550,183
O,1559609344,369520,190
O,1559609345,369591,317
O,1559609345,369558,259
O,1559609346,369534,327
P,1559609346,5297
O,1559609346,369505,508
O,1559609347,369459,495
