H,1558901980,364729
P,1558901980,5390
P,1558902009,5390
P,1558902038,5391
P,1558902067,5390
P,1558902097,5389
P,1558902127,5389
P,1558902156,5391
P,1558902186,5390
P,1558902215,5390
P,1558902244,5390
P,1558902273,5390
P,1558902303,5391
P,1558902332,5391
D,1558902343,307456
P,1558902361,5390
P,1558902391,5390
D,1558902392,479744
R,1558902392,5C00DDFC36
R,1558902392,5C00DDFC36
R,1558902392,5C00DDFC36
X,1558902394,677834,21839
X,1558902394,678341,8622
X,1558902395,680057,9205
X,1558902395,677184,6723
X,1558902395,678528,4163
X,1558902396,678670,1809
X,1558902396,678334,9254
X,1558902397,678593,1638
X,1558902397,678719,3607
X,1558902398,678868,3376
X,1558902398,678905,1322
X,1558902399,679043,2641
X,1558902400,675006,61920
X,1558902400,670614,57253
X,1558902401,677392,3416
X,1558902401,681181,43530
X,1558902402,679048,3516
X,1558902402,678958,3019
X,1558902403,679479,2089
X,1558902404,678972,13072
X,1558902404,679249,11135
X,1558902405,679460,3024
X,1558902405,679629,2602
X,1558902406,679631,2040
X,1558902406,678762,7165
X,1558902407,680164,6049
X,1558902408,679537,5540
X,1558902408,679672,3835
X,1558902409,679616,2083
X,1558902409,679646,22184
X,1558902410,679725,2124
X,1558902410,679779,1952
X,1558902411,679892,1600
X,1558902411,680057,1818
X,1558902412,680319,21128
X,1558902413,680418,18554
X,1558902413,680365,23958
X,1558902414,680801,26850
X,1558902414,680192,40020
X,1558902415,680952,19940
X,1558902415,680900,29549
X,1558902416,680551,21494
X,1558902417,681260,19550
X,1558902417,681156,17844
X,1558902418,680297,36719
X,1558902418,681057,27067
X,1558902419,681959,14237
X,1558902419,679484,3847
X,1558902420,680695,1843
X,1558902421,680588,13422
P,1558902421,5383
X,1558902421,679918,27269
X,1558902422,680865,2686
X,1558902422,680470,6112
X,1558902423,681194,5457
X,1558902423,680767,3685
X,1558902424,680608,2389
X,1558902425,680783,2703
X,1558902425,680049,2469
X,1558902426,680047,1743
X,1558902426,680211,966
X,1558902427,680285,2844
X,1558902427,680768,2202
X,1558902428,680859,2500
X,1558902428,680995,2156
X,1558902429,680983,2131
X,1558902430,681522,1494
X,1558902430,681063,1705
X,1558902431,681055,1744
X,1558902431,681185,2044
X,1558902432,680990,1242
X,1558902432,680841,2507
X,1558902433,680879,2224
X,1558902434,681114,1689
X,1558902434,681208,1675
X,1558902435,681387,1685
X,1558902435,681780,30668
X,1558902436,682015,4368
X,1558902436,382755,6771
X,1558902436,376250,4185
X,1558902437,376338,2487
X,1558902437,376106,2065
X,1558902438,375672,586
X,1558902438,375765,1437
X,1558902439,376389,807
X,1558902439,376146,435
X,1558902440,375653,519
X,1558902441,375041,520
X,1558902441,374584,562
O,1558902442,374514,592
O,1558902442,374858,1315
O,1558902443,375453,1013
O,1558902443,376660,1100
O,1558902444,376942,542
O,1558902444,375830,1330
O,1558902445,374959,811
O,1558902446,374828,798
O,1558902446,375322,472
O,1558902447,375327,365
O,1558902447,375755,571
O,1558902448,375870,336
O,1558902448,375437,538
O,1558902449,375399,789
O,1558902450,375245,316
P,1558902450,5383
O,1558902450,375322,584
O,1558902451,375072,386
O,1558902451,375569,345
O,1558902452,375436,166
O,1558902452,375131,344
O,1558902453,375286,527
O,1558902454,375575,889
O,1558902454,375401,676
O,1558902455,375449,696
O,1558902455,374909,134
O,1558902456,375080,213
O,1558902456,374818,546
O,1558902457,375111,384
O,1558902458,375196,840
O,1558902458,374476,311
O,1558902459,374652,212
O,1558902459,374674,333
O,1558902460,374772,122
O,1558902460,374484,171
O,1558902461,374495,180
O,1558902461,374613,169
O,1558902462,374587,224
O,1558902463,374871,372
O,1558902463,374736,181
O,1558902464,374586,360
O,1558902464,374770,168
O,1558902465,374810,697
O,1558902465,375399,995
O,1558902466,375506,1090
O,1558902467,375915,464
O,1558902467,375821,468
O,1558902468,375452,474
O,1558902468,375799,769
O,1558902469,375941,552
O,1558902469,375265,383
O,1558902470,375115,630
O,1558902471,375174,996
O,1558902471,375277,311
O,1558902472,375204,312
O,1558902472,374881,388
O,1558902473,374723,114
O,1558902473,374708,131
O,1558902474,374557,292
O,1558902475,374840,107
O,1558902475,374930,74
O,1558902476,374775,174
O,1558902476,374819,151
O,1558902477,374721,573
O,1558902477,374779,290
O,1558902477,374819,247
O,1558902477,374950,406
O,1558902478,375056,133
