H,1558743394,364729
X,1558743394,728616,674
X,1558743395,728565,803
X,1558743395,728611,1804
X,1558743396,728535,666
X,1558743396,728728,1210
X,1558743397,728564,1073
X,1558743397,728631,1032
X,1558743398,728655,1234
X,1558743398,728639,1260
X,1558743399,728669,1549
X,1558743400,728541,1270
X,1558743400,728587,971
X,1558743401,728564,1195
X,1558743401,728639,885
X,1558743402,728703,1255
X,1558743402,728690,893
X,1558743403,728662,1109
X,1558743404,728670,774
X,1558743404,728675,908
X,1558743405,728685,1856
X,1558743405,728617,1320
X,1558743406,728457,1230
X,1558743406,728516,1017
X,1558743406,728590,1302
P,1558743406,5404
X,1558743407,728645,1068
X,1558743407,728784,1134
X,1558743408,728528,617
X,1558743408,728636,830
A,1558743408,728582,174
T,1558743408,2882
R,1558743409,5C00DDFC36
X,1558743410,728697,1142
X,1558743411,728511,1026
X,1558743411,728474,981
X,1558743412,728549,1560
X,1558743412,728639,1048
X,1558743413,728661,1205
X,1558743414,728609,1016
X,1558743414,728657,1099
X,1558743415,728405,1662
X,1558743415,728571,1300
X,1558743416,728754,621
X,1558743416,728610,1152
X,1558743417,728712,1182
X,1558743418,728656,683
X,1558743418,728596,1213
X,1558743419,728610,1126
X,1558743419,728673,1213
X,1558743420,728625,1009
X,1558743420,728608,842
X,1558743421,728527,1551
X,1558743422,728599,1464
X,1558743422,728655,965
X,1558743423,728641,1054
X,1558743423,728595,796
X,1558743424,728616,1104
X,1558743424,728616,885
X,1558743425,728674,1053
X,1558743425,728657,1594
X,1558743426,728573,738
X,1558743427,728651,750
X,1558743427,728639,761
X,1558743428,728635,688
X,1558743428,728712,1281
X,1558743429,728597,723
X,1558743429,728628,612
X,1558743430,728606,1214
X,1558743431,728664,758
X,1558743431,728655,1370
X,1558743432,728649,1252
X,1558743432,728597,864
X,1558743433,728589,1341
X,1558743433,728590,664
X,1558743434,728648,1410
X,1558743435,728577,1361
X,1558743435,728566,720
X,1558743436,728504,1160
P,1558743436,5407
X,1558743436,728561,1561
X,1558743437,728629,834
X,1558743437,728550,1162
X,1558743438,728636,1332
X,1558743439,728609,1056
X,1558743439,728558,1589
X,1558743440,728690,2154
X,1558743440,728589,1655
X,1558743441,728582,1403
X,1558743441,728511,1208
X,1558743442,728604,764
X,1558743442,728614,1519
X,1558743443,728523,662
A,1558743443,728612,280
T,1558743443,2882
R,1558743443,5C00DDFC36
X,1558743445,728460,944
X,1558743446,728576,1644
X,1558743446,728505,795
X,1558743447,728539,539
X,1558743447,728373,1300
X,1558743447,728436,904
X,1558743447,728492,1676
X,1558743448,728305,1345
X,1558743449,728393,1073
X,1558743449,728387,1053
X,1558743450,728359,550
X,1558743450,728388,926
X,1558743451,728277,473
X,1558743451,728303,1308
X,1558743452,728404,580
X,1558743453,728164,1061
X,1558743453,728309,1275
X,1558743454,728390,773
X,1558743454,728494,1115
X,1558743455,728493,1079
X,1558743455,728488,841
X,1558743456,728486,1317
X,1558743457,728627,838
X,1558743457,728538,779
X,1558743458,728546,1299
X,1558743458,728531,1300
X,1558743459,728526,1309
X,1558743459,728635,1394
X,1558743460,728410,845
X,1558743460,728253,750
X,1558743461,728217,698
X,1558743462,728265,1310
X,1558743462,728414,967
X,1558743463,728387,982
X,1558743463,728204,1341
X,1558743464,728359,776
X,1558743464,728403,1329
X,1558743465,728385,1221
P,1558743465,5406
X,1558743466,728344,1205
X,1558743466,728298,877
X,1558743467,728340,932
A,1558743467,728404,410
T,1558743467,2882
R,1558743467,5C00DDFC36
X,1558743469,728385,840
X,1558743469,728505,4334
X,1558743470,728396,1289
X,1558743470,728343,871
X,1558743471,728441,2112
X,1558743471,728486,24427
X,1558743472,728410,1339
X,1558743473,728534,1366
X,1558743473,728530,813
X,1558743474,728483,1312
X,1558743474,728608,857
X,1558743475,728659,1677
X,1558743475,728629,1255
X,1558743476,728570,1306
X,1558743477,728623,957
X,1558743477,728537,941
X,1558743478,728690,1502
X,1558743478,728632,777
X,1558743479,728571,605
X,1558743479,728633,646
X,1558743480,728595,1173
X,1558743481,728738,856
X,1558743481,728739,1130
X,1558743482,728618,651
X,1558743482,728647,538
X,1558743483,728532,697
X,1558743483,728607,1496
X,1558743484,728639,1246
X,1558743484,728681,1204
X,1558743485,728593,1154
X,1558743486,728516,1240
X,1558743486,728382,1384
