H,1559613050,364729
P,1559613050,5300
P,1559613079,5300
P,1559613108,5300
P,1559613138,5300
P,1559613167,5299
P,1559613197,5299
P,1559613227,5300
P,1559613257,5301
P,1559613286,5299
P,1559613315,5300
P,1559613345,5300
P,1559613374,5300
P,1559613403,5299
P,1559613432,5301
P,1559613462,5299
P,1559613491,5300
P,1559613520,5302
P,1559613551,5301
P,1559613580,5300
P,1559613609,5299
P,1559613638,5301
P,1559613668,5301
P,1559613697,5300
P,1559613726,5299
P,1559613756,5299
P,1559613785,5300
P,1559613814,5299
P,1559613844,5299
P,1559613874,5300
D,1559613900,488960
R,1559613900,5C00DDFC36
R,1559613900,5C00DDFC36
R,1559613900,5C00DDFC36
X,1559613902,752555,16334
X,1559613902,752579,11844
P,1559613903,5294
X,1559613903,752430,10103
X,1559613904,752752,8070
X,1559613904,752986,4077
X,1559613905,752563,6690
X,1559613905,752243,7296
X,1559613906,752281,13238
X,1559613906,752480,13585
X,1559613907,752283,6196
X,1559613908,751899,6124
X,1559613908,752842,5183
X,1559613909,752002,6431
X,1559613909,751757,10091
X,1559613910,751723,5892
X,1559613910,752435,4745
X,1559613911,751644,4041
X,1559613912,751814,2839
X,1559613912,751929,3236
X,1559613913,751329,2982
X,1559613913,752101,7919
X,1559613914,751143,9272
X,1559613914,751332,16751
X,1559613915,752060,4233
X,1559613915,751123,3308
X,1559613916,751506,3118
X,1559613917,750838,7337
X,1559613917,751376,4414
X,1559613918,751013,3396
X,1559613918,751357,29013
X,1559613919,749127,13045
X,1559613919,749829,47141
X,1559613920,753861,50661
X,1559613921,750702,44250
X,1559613921,748972,21904
X,1559613922,751900,20303
X,1559613922,750277,39469
X,1559613923,749052,4063
X,1559613923,750914,7370
X,1559613924,751152,6845
X,1559613924,751273,37336
X,1559613924,751336,35633
X,1559613925,750400,3675
X,1559613925,750276,5654
X,1559613926,749952,3110
X,1559613926,750230,2337
X,1559613927,749860,1526
X,1559613928,749492,16478
X,1559613928,749773,18778
X,1559613929,749226,5077
X,1559613929,749642,2725
X,1559613930,748981,5956
X,1559613930,750249,5772
X,1559613931,749144,6530
X,1559613931,749083,1723
P,1559613932,5293
X,1559613932,749514,2795
X,1559613933,748909,2734
X,1559613933,748864,13320
X,1559613934,749605,4945
X,1559613934,748936,3303
X,1559613935,750526,8104
X,1559613935,748811,17154
X,1559613936,748455,6129
X,1559613937,749018,14354
X,1559613937,744771,35851
X,1559613938,703743,28993
X,1559613938,370818,50100
X,1559613939,369336,26434
X,1559613939,368851,12100
X,1559613940,368961,5276
X,1559613941,368996,1340
X,1559613941,369175,758
X,1559613942,369069,493
X,1559613942,369096,379
X,1559613943,369007,255
X,1559613943,368986,141
X,1559613944,369016,356
O,1559613945,368916,566
O,1559613945,368966,441
O,1559613946,368921,329
O,1559613946,368953,216
O,1559613947,368907,204
O,1559613947,368906,191
O,1559613948,368904,262
O,1559613948,368915,307
O,1559613949,368901,369
O,1559613950,368911,383
O,1559613950,368821,549
O,1559613951,368906,545
O,1559613951,368825,198
O,1559613952,368830,254
O,1559613952,368789,210
O,1559613953,368832,126
O,1559613954,368797,97
O,1559613954,368779,112
O,1559613955,368769,140
O,1559613955,368801,143
O,1559613956,368770,182
O,1559613956,368759,222
O,1559613957,368779,243
O,1559613958,368734,255
O,1559613958,368702,132
O,1559613959,368698,113
O,1559613959,368675,132
O,1559613960,368633,138
O,1559613960,368645,201
O,1559613961,368594,195
O,1559613962,368604,98
P,1559613962,5292
O,1559613962,368552,99
O,1559613963,368549,120
O,1559613963,368499,222
O,1559613964,368507,226
O,1559613964,368517,263
O,1559613965,368536,183
O,1559613965,368505,294
O,1559613965,368552,258
O,1559613966,368570,198
O,1559613966,368571,318
O,1559613967,368616,392
O,1559613967,368546,257
O,1559613968,368565,169
O,1559613968,368537,167
O,1559613969,368533,191
O,1559613970,368552,146
O,1559613970,368524,249
O,1559613971,368542,117
O,1559613971,368539,210
O,1559613972,368560,192
O,1559613972,368520,223
O,1559613973,368540,162
O,1559613974,368532,233
O,1559613974,368537,167
O,1559613975,368512,237
O,1559613975,368536,114
O,1559613976,368509,78
O,1559613976,368512,146
O,1559613977,368527,214
O,1559613978,368524,123
O,1559613978,368499,183
O,1559613979,368518,98
O,1559613979,368495,212
O,1559613980,368477,185
O,1559613980,368489,282
O,1559613981,368478,165
O,1559613981,368449,279
