H,1558892339,364729
P,1558892339,5395
P,1558892368,5395
P,1558892397,5395
P,1558892428,5398
P,1558892457,5396
P,1558892486,5395
P,1558892515,5397
P,1558892545,5397
P,1558892574,5397
P,1558892603,5395
P,1558892633,5396
P,1558892662,5396
P,1558892691,5397
P,1558892721,5395
P,1558892751,5395
P,1558892780,5395
P,1558892809,5395
P,1558892839,5396
P,1558892868,5396
P,1558892897,5396
P,1558892926,5396
P,1558892956,5396
P,1558892985,5396
P,1558893015,5396
P,1558893044,5395
P,1558893074,5394
P,1558893103,5396
P,1558893132,5395
P,1558893162,5396
P,1558893191,5394
P,1558893220,5394
P,1558893249,5395
P,1558893279,5396
P,1558893309,5394
P,1558893338,5396
P,1558893368,5395
D,1558893395,375808
P,1558893397,5397
P,1558893426,5395
P,1558893455,5395
P,1558893485,5396
P,1558893514,5395
P,1558893543,5395
P,1558893573,5396
P,1558893603,5397
D,1558893627,442368
R,1558893627,5C00DDFC36
R,1558893627,5C00DDFC36
R,1558893627,5C00DDFC36
X,1558893629,366207,3850
X,1558893629,365909,23357
X,1558893630,365616,12273
X,1558893630,366302,5804
X,1558893631,366461,3874
X,1558893632,366464,2085
P,1558893632,5389
X,1558893632,366504,1336
X,1558893633,366831,882
X,1558893633,366893,465
X,1558893634,366996,358
X,1558893634,367030,252
O,1558893635,367117,324
O,1558893635,367264,147
O,1558893636,367333,143
O,1558893637,367329,216
O,1558893637,367440,123
O,1558893638,367495,117
O,1558893638,367695,507
O,1558893639,368376,864
O,1558893639,368767,726
O,1558893640,367897,407
O,1558893641,367616,468
O,1558893641,367374,137
O,1558893642,367445,123
O,1558893642,367327,141
O,1558893643,367315,202
O,1558893643,367335,176
O,1558893644,367230,245
O,1558893645,367292,87
O,1558893645,367196,187
O,1558893646,367148,126
O,1558893646,367404,1317
O,1558893647,367516,985
O,1558893647,367701,765
O,1558893648,367054,495
O,1558893649,367635,750
O,1558893649,367958,152
O,1558893650,367684,228
O,1558893650,367477,386
O,1558893651,367579,165
O,1558893651,367752,99
O,1558893652,367735,237
O,1558893652,367992,194
O,1558893653,367942,284
O,1558893654,367777,146
O,1558893654,367779,75
O,1558893655,367743,167
O,1558893655,367775,100
O,1558893656,367844,196
O,1558893656,367907,126
O,1558893657,367882,86
O,1558893658,367883,80
O,1558893658,367878,59
O,1558893659,367887,172
O,1558893659,367947,125
O,1558893659,367970,141
O,1558893659,368038,112
O,1558893660,368066,145
O,1558893661,368093,58
P,1558893661,5387
O,1558893661,368149,495
O,1558893662,367857,249
O,1558893662,367674,448
O,1558893663,367571,568
O,1558893663,367752,431
O,1558893664,367860,145
O,1558893665,367746,226
O,1558893665,367784,169
O,1558893666,367788,191
O,1558893666,367689,250
O,1558893667,367890,213
O,1558893667,367938,186
O,1558893668,368088,158
O,1558893668,368111,138
O,1558893669,368161,100
O,1558893670,368235,103
O,1558893670,368242,229
O,1558893671,367689,756
O,1558893671,367465,1246
O,1558893672,367658,676
O,1558893672,367583,782
O,1558893673,368008,437
O,1558893674,368570,325
O,1558893674,368581,75
O,1558893675,368462,209
O,1558893675,368421,113
O,1558893676,368497,151
O,1558893676,368857,418
O,1558893677,369221,1180
O,1558893678,370029,608
O,1558893678,369216,476
O,1558893679,368741,243
O,1558893679,368989,120
O,1558893680,369204,586
O,1558893680,369256,250
O,1558893681,369009,697
O,1558893682,368459,331
O,1558893682,368258,610
O,1558893683,368239,242
O,1558893683,368090,111
O,1558893684,368386,465
O,1558893684,368667,145
T,1558893685,2907
P,1558893691,5396
P,1558893720,5395
P,1558893749,5395
P,1558893779,5395
P,1558893808,5393
O,1558893831,368230,2767
O,1558893831,368635,201
O,1558893832,368814,140
O,1558893832,369018,145
O,1558893833,368975,110
O,1558893833,368969,171
O,1558893834,368899,170
O,1558893835,368714,110
O,1558893835,368767,93
O,1558893836,368738,141
O,1558893836,368709,271
O,1558893837,368638,528
P,1558893837,5388
O,1558893837,368313,1057
O,1558893838,368517,682
O,1558893839,368593,777
O,1558893839,368486,266
O,1558893840,368702,489
O,1558893840,368817,525
O,1558893841,368923,191
O,1558893841,369097,327
O,1558893842,369215,121
O,1558893843,369319,141
O,1558893843,369240,127
O,1558893844,369318,193
O,1558893844,369433,198
O,1558893845,369443,137
O,1558893845,369489,238
O,1558893846,369528,158
O,1558893847,369615,100
O,1558893847,369713,245
