H,1560031410,364729
P,1560031410,5253
P,1560031439,5254
P,1560031469,5254
P,1560031499,5254
P,1560031528,5254
P,1560031557,5253
P,1560031587,5254
P,1560031616,5254
P,1560031645,5253
P,1560031675,5254
P,1560031704,5254
P,1560031733,5255
P,1560031762,5254
P,1560031793,5253
P,1560031822,5254
P,1560031851,5254
P,1560031881,5255
P,1560031910,5254
P,1560031939,5253
P,1560031968,5255
P,1560031998,5256
P,1560032027,5254
P,1560032056,5254
P,1560032087,5254
P,1560032116,5254
P,1560032145,5253
P,1560032174,5254
P,1560032204,5254
P,1560032233,5254
P,1560032262,5253
P,1560032292,5254
P,1560032321,5254
P,1560032350,5255
P,1560032380,5253
P,1560032410,5254
P,1560032439,5254
P,1560032468,5255
P,1560032498,5254
P,1560032527,5254
P,1560032556,5254
P,1560032585,5254
P,1560032615,5254
P,1560032644,5254
P,1560032674,5254
P,1560032704,5254
P,1560032734,5254
P,1560032763,5253
P,1560032792,5254
P,1560032822,5253
P,1560032851,5253
P,1560032880,5253
P,1560032910,5253
P,1560032939,5254
P,1560032969,5254
P,1560032998,5254
P,1560033028,5255
P,1560033057,5253
P,1560033086,5253
P,1560033116,5253
P,1560033145,5253
P,1560033174,5253
P,1560033203,5254
P,1560033233,5253
D,1560033255,451072
R,1560033255,5C00DDFC36
R,1560033255,5C00DDFC36
R,1560033255,5C00DDFC36
X,1560033257,686438,14822
X,1560033257,685912,7128
X,1560033258,686042,4221
X,1560033259,687454,16751
X,1560033259,685643,9304
X,1560033260,684960,10368
X,1560033260,686251,12194
X,1560033261,685636,3217
X,1560033261,685603,2149
X,1560033262,685756,1906
X,1560033263,685610,2209
P,1560033263,5248
X,1560033263,685892,1948
X,1560033264,686002,1247
X,1560033264,686044,1700
X,1560033265,686029,2770
X,1560033265,686182,30989
X,1560033266,685948,1323
X,1560033266,686008,2046
X,1560033267,686093,2361
X,1560033268,685891,1717
X,1560033268,685799,1627
X,1560033269,686196,1393
X,1560033269,685250,2933
X,1560033270,685499,4325
X,1560033270,685536,26760
X,1560033271,685725,3698
X,1560033272,686663,9557
X,1560033272,686626,8094
X,1560033273,685950,4511
X,1560033273,686468,1217
X,1560033274,687426,2930
X,1560033274,690283,5786
X,1560033275,689766,46400
X,1560033276,690838,12528
X,1560033276,690539,12896
X,1560033277,689932,3605
X,1560033277,691753,3080
X,1560033278,691850,2928
X,1560033278,689600,2240
X,1560033279,689221,1989
X,1560033280,688863,1613
X,1560033280,688021,1321
X,1560033280,687629,1715
X,1560033280,687690,1305
X,1560033281,688041,1168
X,1560033281,687789,1458
X,1560033282,687360,1084
X,1560033282,687157,1633
X,1560033283,686767,2008
X,1560033284,686651,1137
X,1560033284,686918,1911
X,1560033285,684725,42228
X,1560033285,684945,60870
X,1560033286,684813,15966
X,1560033286,687356,37021
X,1560033287,640059,49624
X,1560033288,368152,57062
X,1560033288,366946,18593
X,1560033289,369058,8619
X,1560033289,367909,4236
X,1560033290,368480,2785
X,1560033290,368017,1900
X,1560033291,367985,1363
X,1560033292,368187,1030
P,1560033292,5244
X,1560033292,367843,694
X,1560033293,367900,489
X,1560033293,367882,498
O,1560033294,367916,680
O,1560033294,368256,281
O,1560033295,368375,259
O,1560033296,368367,247
O,1560033296,368393,100
O,1560033297,368431,255
O,1560033297,368324,229
O,1560033298,368307,245
O,1560033298,368244,442
O,1560033299,368243,414
O,1560033299,368504,535
O,1560033300,368399,358
O,1560033301,368327,300
O,1560033301,368247,457
O,1560033302,368232,285
O,1560033302,368119,183
O,1560033303,368057,136
O,1560033303,368029,97
O,1560033304,368010,150
O,1560033305,368046,144
O,1560033305,368043,158
O,1560033306,368023,169
O,1560033306,368115,116
O,1560033307,368166,111
O,1560033307,368174,172
O,1560033308,368108,102
O,1560033309,368038,95
O,1560033309,368033,88
O,1560033310,368055,123
O,1560033310,368118,111
O,1560033311,368095,93
O,1560033311,368043,232
O,1560033312,368077,173
O,1560033313,368133,231
O,1560033313,367985,350
O,1560033314,367631,335
O,1560033314,367534,489
O,1560033315,367770,137
O,1560033315,367790,137
O,1560033316,367837,157
O,1560033316,367703,253
O,1560033317,367743,173
O,1560033318,367839,72
O,1560033318,367904,84
O,1560033319,367918,124
O,1560033319,367939,128
O,1560033320,367933,140
O,1560033320,367983,110
O,1560033321,368016,141
O,1560033321,367821,359
P,1560033321,5247
O,1560033321,367563,376
O,1560033322,367858,1138
O,1560033322,367969,745
O,1560033323,367301,620
O,1560033323,367451,545
O,1560033324,367440,846
