854432,375109,116
O,1559854433,375227,212
O,1559854433,375134,558
O,1559854434,374805,332
O,1559854434,374758,177
O,1559854435,375194,287
O,1559854436,374875,724
O,1559854436,374956,299
O,1559854437,375086,301
P,1559854437,5258
O,1559854437,375340,369
O,1559854438,375633,194
O,1559854438,375455,436
O,1559854438,375569,347
O,1559854439,375239,448
O,1559854439,375182,696
O,1559854440,375278,345
O,1559854440,375389,344
O,1559854441,375439,198
O,1559854441,375318,241
O,1559854442,375283,313
O,1559854443,375304,165
O,1559854443,375135,194
O,1559854444,375169,145
O,1559854444,375200,153
O,1559854445,375248,151
O,1559854445,375321,132
O,1559854446,375291,115
O,1559854447,375272,161
O,1559854447,375328,96
O,1559854448,375387,109
O,1559854448,375448,146
O,1559854449,375447,175
O,1559854449,375418,146
O,1559854450,375474,135
O,1559854450,375761,206
O,1559854451,375681,139
O,1559854452,375664,257
O,1559854452,375896,364
O,1559854453,375699,206
O,1559854453,375649,434
O,1559854454,375535,207
O,1559854454,375408,195
O,1559854455,375316,249
O,1559854456,375335,167
O,1559854456,375281,165
O,1559854457,375147,131
O,1559854457,375131,168
O,1559854458,375210,202
O,1559854458,375359,118
O,1559854459,375346,588
O,1559854460,375142,1039
O,1559854460,374403,849
O,1559854461,374576,1031
O,1559854461,375021,344
O,1559854462,375071,413
O,1559854462,375176,555
O,1559854463,375077,107
O,1559854464,375083,137
O,1559854464,375183,101
O,1559854465,375213,141
O,1559854465,375283,110
O,1559854466,375272,81
P,1559854466,5254
O,1559854466,375336,225
O,1559854467,375703,177
O,1559854467,375702,185
O,1559854468,375467,192
O,1559854469,375396,155
O,1559854469,375447,179
O,1559854470,375568,123
O,1559854470,375457,207
O,1559854471,375283,134
O,1559854471,375183,104
O,1559854472,375151,88
O,1559854473,375116,122
T,1559854473,2849
P,1559854495,5266
D,1559854515,392960
R,1559854515,5C00DDFC36
R,1559854515,5C00DDFC36
R,1559854515,5C00DDFC36
X,1559854517,371110,6735
X,1559854517,375149,27667
X,1559854518,376481,15229
X,1559854519,374904,9733
X,1559854519,375493,4928
X,1559854520,375166,2471
X,1559854520,375211,1361
X,1559854520,375146,777
X,1559854520,375193,470
X,1559854521,375177,275
X,1559854522,375309,249
O,1559854522,375326,184
O,1559854523,375401,107
O,1559854523,375524,175
O,1559854524,375570,179
O,1559854524,375683,95
P,1559854524,5260
O,1559854525,375861,204
O,1559854525,375729,313
O,1559854526,375719,337
O,1559854527,375525,204
O,1559854527,375523,307
O,1559854528,375589,206
O,1559854528,375582,268
O,1559854529,375594,258
O,1559854529,375594,264
O,1559854530,375558,254
O,1559854531,375584,110
O,1559854531,375636,205
O,1559854532,375520,203
O,1559854532,375450,170
O,1559854533,375502,135
O,1559854533,375503,188
O,1559854534,375412,142
O,1559854535,375383,116
O,1559854535,375390,138
O,1559854536,375497,207
O,1559854536,375452,90
O,1559854537,375544,145
O,1559854537,375415,381
O,1559854538,375283,146
O,1559854539,375235,167
O,1559854539,375232,190
O,1559854540,375272,108
O,1559854540,375233,94
O,1559854541,375308,152
O,1559854541,375337,245
O,1559854542,375308,274
O,1559854542,375245,230
O,1559854543,375384,224
O,1559854544,375408,167
O,1559854544,375345,99
O,1559854545,375333,176
O,1559854545,375410,91
O,1559854546,375452,310
O,1559854546,375538,246
O,1559854547,375585,220
O,1559854548,375601,205
O,1559854548,375571,271
O,1559854549,375717,1546
O,1559854549,375560,1179
O,1559854550,375588,225
O,1559854550,375468,300
