H,1559765078,364729
R,1559765078,5C00DDFC36
R,1559765078,5C00DDFC36
X,1559765079,692646,8388
X,1559765079,692321,2487
X,1559765080,692843,1542
X,1559765080,692797,1312
X,1559765081,692787,963
X,1559765082,692945,1048
X,1559765082,692815,1850
X,1559765083,693453,6435
X,1559765083,693347,8339
X,1559765084,692261,23696
X,1559765084,692801,2668
X,1559765085,693936,9590
X,1559765086,692918,9780
X,1559765086,694422,13699
X,1559765087,694744,27400
X,1559765087,691774,9292
X,1559765088,693696,17429
X,1559765088,693436,2589
X,1559765089,692633,14489
X,1559765089,692880,26727
X,1559765090,694494,8543
X,1559765091,693867,8265
X,1559765091,692538,2042
X,1559765092,692860,3453
X,1559765092,693137,2601
X,1559765093,693269,1746
X,1559765093,693372,786
X,1559765094,693527,1130
X,1559765095,694289,5326
X,1559765095,692531,9631
X,1559765096,693699,6887
X,1559765096,693415,1323
P,1559765097,5282
X,1559765097,693607,1397
X,1559765097,693689,6152
X,1559765098,693643,1463
X,1559765099,693532,5138
X,1559765099,693324,1662
X,1559765100,749017,13479
X,1559765100,372664,60229
X,1559765101,371076,10132
X,1559765101,372356,4648
X,1559765102,371963,3269
X,1559765103,372048,2661
X,1559765103,372356,1883
X,1559765104,372240,1350
X,1559765104,372162,1026
X,1559765105,372101,862
X,1559765105,371955,566
X,1559765106,371737,488
O,1559765107,371798,396
O,1559765107,371929,330
O,1559765108,371989,289
O,1559765108,372081,140
O,1559765109,371988,263
O,1559765109,372008,114
O,1559765110,372054,98
O,1559765110,372120,137
O,1559765111,372160,93
O,1559765112,372091,83
O,1559765112,371814,792
O,1559765113,371367,275
O,1559765113,371175,328
O,1559765114,370796,634
O,1559765114,370219,1313
O,1559765115,370916,915
O,1559765116,371478,920
O,1559765116,372183,418
O,1559765117,372310,489
O,1559765117,372310,204
O,1559765118,372162,217
O,1559765118,372316,208
O,1559765119,372344,427
O,1559765120,372402,128
O,1559765120,372590,387
O,1559765120,372640,255
O,1559765120,372485,388
O,1559765121,372545,191
O,1559765121,372574,364
O,1559765122,372520,341
O,1559765123,372579,274
O,1559765123,372664,153
O,1559765124,372540,494
O,1559765124,372360,167
O,1559765125,372509,197
O,1559765125,372469,300
P,1559765126,5281
O,1559765126,372549,388
O,1559765126,372381,198
O,1559765127,372110,262
O,1559765128,372243,314
O,1559765128,372124,561
O,1559765129,371760,348
O,1559765129,371843,490
O,1559765130,371828,446
O,1559765130,372278,391
O,1559765131,372200,288
O,1559765132,372131,414
O,1559765132,372110,228
O,1559765133,371621,291
O,1559765133,371615,430
O,1559765134,371629,281
O,1559765134,371961,372
O,1559765135,371904,357
O,1559765136,371889,661
O,1559765136,371495,586
O,1559765137,371206,528
O,1559765137,371379,747
O,1559765138,371407,368
O,1559765138,371489,204
O,1559765139,371307,422
O,1559765140,370968,979
O,1559765140,371615,1050
O,1559765141,371290,929
O,1559765141,372019,303
O,1559765142,371515,824
O,1559765142,372126,381
O,1559765143,371977,546
O,1559765143,372531,668
O,1559765144,372194,376
O,1559765145,372042,1423
O,1559765145,371954,1108
O,1559765146,372239,1763
O,1559765146,371711,1440
O,1559765147,372056,1360
O,1559765147,372089,497
O,1559765148,372271,551
O,1559765149,372407,345
O,1559765149,372466,122
O,1559765150,372068,431
O,1559765150,372259,411
O,1559765151,372098,575
O,1559765151,372195,114
O,1559765152,372217,317
O,1559765153,372178,127
O,1559765153,372277,214
O,1559765154,371617,822
O,1559765154,371349,678
O,1559765155,371057,385
O,1559765155,371785,515
P,1559765156,5282
O,1559765156,371787,588
T,1559765156,2937
P,1559765185,5290
P,1559765214,5290
P,1559765244,5291
P,1559765274,5290
P,1559765303,5291
P,1559765332,5290
P,1559765363,5288
P,1559765392,5288
P,1559765421,5290
P,1559765450,5289
P,1559765480,5290
P,1559765509,5291
P,1559765538,5289
P,1559765568,5289
P,1559765597,5290
P,1559765626,5290
P,1559765656,5291
P,1559765686,5290
P,1559765715,5290
P,1559765744,5290
P,1559765774,5290
P,1559765803,5290
P,1559765832,5290
D,1559765860,435712
R,1559765860,5C00DDFC36
R,1559765860,5C00DDFC36
R,1559765860,5C00DDFC36
P,1559765861,5282
X,1559765862,363363,59548
X,1559765862,364605,21381
X,1559765863,366387,5525
X,1559765863,366703,3160
X,1559765864,367123,2150
X,1559765864,366761,1396
