H,1561246245,364729
T,1561246245,2898
P,1561246273,5207
P,1561246302,5204
P,1561246332,5206
P,1561246361,5206
D,1561246387,471808
R,1561246387,5C00DDFC36
R,1561246387,5C00DDFC36
R,1561246387,5C00DDFC36
X,1561246389,710366,7991
X,1561246390,711033,3239
P,1561246390,5197
X,1561246390,710959,4138
X,1561246391,711286,9258
X,1561246391,710946,11301
X,1561246392,710802,3179
X,1561246393,711129,2325
X,1561246393,711402,2510
X,1561246394,710990,2659
X,1561246394,711258,1402
X,1561246395,711143,1952
X,1561246395,711239,1980
X,1561246396,711162,1529
X,1561246396,711285,1777
X,1561246397,711316,2183
X,1561246398,711288,2248
X,1561246398,711315,1858
X,1561246399,711193,2208
X,1561246399,710436,5850
X,1561246400,712654,17512
X,1561246400,711278,4462
X,1561246401,711424,1620
X,1561246402,711368,3192
X,1561246402,711901,52986
X,1561246403,712200,53160
X,1561246403,753955,22700
X,1561246404,374028,49444
X,1561246404,370043,22308
X,1561246405,370500,10671
X,1561246406,371121,5228
X,1561246406,370444,3856
X,1561246407,370724,3040
X,1561246407,370569,2070
X,1561246408,370494,1297
X,1561246408,370581,1225
X,1561246409,370474,772
X,1561246410,370532,764
O,1561246410,370405,927
O,1561246411,370463,718
O,1561246411,370349,578
O,1561246412,370425,659
O,1561246412,370384,331
O,1561246413,370393,201
O,1561246413,370404,186
O,1561246414,370353,128
O,1561246414,370364,83
O,1561246414,370312,384
O,1561246415,370358,385
O,1561246415,370325,382
O,1561246416,370338,211
O,1561246416,370321,523
O,1561246417,370312,278
O,1561246418,370351,340
O,1561246418,370349,182
O,1561246419,370346,265
P,1561246419,5198
O,1561246419,370338,167
O,1561246420,370330,270
O,1561246420,370314,267
O,1561246421,370307,196
O,1561246422,370308,159
O,1561246422,370280,154
O,1561246423,370307,358
O,1561246423,370419,1283
O,1561246424,370411,1680
O,1561246424,377714,7135
O,1561246425,713249,961
T,1561246425,2897
D,1561246426,456448
R,1561246426,5C00DDFC36
R,1561246426,5C00DDFC36
R,1561246426,5C00DDFC36
X,1561246428,695505,11303
X,1561246429,695651,2657
X,1561246429,695743,1603
X,1561246430,695843,1264
X,1561246430,695849,1413
X,1561246431,695841,1355
X,1561246432,695903,2077
X,1561246432,695846,1768
X,1561246433,695940,1553
X,1561246433,695919,3189
X,1561246434,695940,1264
X,1561246434,695936,1531
X,1561246435,696032,4757
X,1561246436,696422,3763
X,1561246436,695233,6730
X,1561246437,696229,1543
X,1561246437,695449,4862
X,1561246438,696073,2149
X,1561246438,696138,2208
X,1561246439,696006,5448
X,1561246439,696040,1792
X,1561246440,696338,5080
X,1561246441,713782,274
X,1561246441,380152,17944
X,1561246442,364535,5189
X,1561246442,369285,41149
X,1561246443,371505,21419
X,1561246443,370585,8512
X,1561246444,370109,4824
X,1561246445,370641,3215
X,1561246445,370329,1733
X,1561246446,370394,976
X,1561246446,370417,692
X,1561246447,370334,532
O,1561246447,370363,439
O,1561246448,370349,76
O,1561246449,370360,82
O,1561246449,370332,122
P,1561246449,5201
O,1561246450,370321,124
O,1561246450,370348,171
O,1561246451,370350,77
O,1561246451,370363,160
O,1561246452,370310,553
O,1561246453,370369,672
O,1561246453,370324,279
O,1561246454,370309,339
O,1561246454,370312,168
O,1561246455,370292,155
O,1561246455,370320,615
O,1561246455,370301,554
O,1561246455,370289,227
O,1561246456,370294,289
O,1561246457,370235,172
O,1561246457,370239,84
O,1561246458,370246,162
O,1561246458,370266,272
O,1561246459,370207,356
O,1561246459,370252,225
O,1561246460,370235,484
O,1561246461,370219,212
O,1561246461,370273,130
O,1561246462,370205,105
O,1561246462,370216,112
O,1561246463,370204,124
O,1561246463,370238,101
O,1561246464,370264,121
O,1561246465,370263,133
O,1561246465,370260,212
O,1561246466,370237,147
O,1561246466,370204,72
O,1561246467,370238,104
O,1561246467,370205,115
O,1561246468,370215,135
O,1561246469,370231,141
O,1561246469,370184,179
O,1561246470,370222,89
O,1561246470,370164,156
O,1561246471,370143,233
O,1561246471,370140,179
O,1561246472,370139,123
O,1561246472,370161,91
O,1561246473,370160,171
O,1561246474,370204,104
O,1561246474,370179,104
O,1561246475,370187,173
O,1561246475,370170,86
O,1561246476,370170,157
O,1561246476,370186,222
O,1561246477,370111,203
O,1561246478,370124,437
