H,1558316194,364729
R,1558316194,5C00DDFC36
R,1558316194,5C00DDFC36
X,1558316195,720231,5421
X,1558316196,720982,2943
X,1558316196,721011,1577
X,1558316197,720941,2404
X,1558316198,721031,2856
P,1558316198,5525
X,1558316198,720905,1979
X,1558316199,721170,2500
X,1558316199,719683,12297
X,1558316200,721572,7960
X,1558316200,720627,11982
X,1558316201,721694,16084
X,1558316201,721706,7580
X,1558316202,721339,4218
X,1558316203,721604,2603
X,1558316203,722626,17358
X,1558316204,725903,27202
X,1558316204,719266,22736
X,1558316204,714075,37910
X,1558316204,722530,11574
X,1558316205,723364,378
X,1558316206,720281,61929
X,1558316206,722570,13354
X,1558316207,720774,7469
X,1558316207,721398,45872
X,1558316208,721683,13890
X,1558316208,721631,7679
X,1558316209,721846,4687
X,1558316210,721366,3907
X,1558316210,721675,2862
X,1558316211,721759,1213
X,1558316211,721773,1694
X,1558316212,721700,1658
X,1558316212,721696,1819
X,1558316213,721835,15907
X,1558316214,721422,1938
X,1558316214,721836,2002
X,1558316215,721567,1997
X,1558316215,721713,1068
X,1558316216,720572,12286
X,1558316216,722541,7080
X,1558316217,721943,5672
X,1558316217,721704,2542
X,1558316218,720833,5680
X,1558316219,743705,48455
X,1558316219,397207,30014
X,1558316220,381805,2007
X,1558316220,383506,1233
X,1558316221,382872,765
X,1558316221,382455,127
X,1558316222,382573,147
X,1558316223,382314,307
X,1558316223,382199,203
X,1558316224,382196,144
X,1558316224,382101,106
X,1558316225,382084,108
O,1558316225,382053,93
O,1558316226,382035,92
O,1558316227,381998,84
P,1558316227,5516
O,1558316227,381980,94
O,1558316228,381967,89
O,1558316228,381947,75
O,1558316229,381917,58
O,1558316229,381932,97
O,1558316230,381894,83
O,1558316231,381852,113
O,1558316231,381839,63
O,1558316232,381849,89
O,1558316232,381817,87
O,1558316233,381825,86
O,1558316233,381795,105
O,1558316234,381788,101
O,1558316234,381765,87
O,1558316235,381762,100
O,1558316236,381744,106
O,1558316236,381752,174
O,1558316237,381730,144
O,1558316237,381726,94
O,1558316238,381723,83
O,1558316238,381715,98
O,1558316239,381709,78
O,1558316240,381686,175
O,1558316240,381704,97
O,1558316241,381678,154
O,1558316241,381682,145
O,1558316242,381670,123
O,1558316242,381683,78
O,1558316243,381685,94
O,1558316244,381664,95
O,1558316244,381663,134
O,1558316245,381643,103
O,1558316245,381647,84
O,1558316245,381645,144
O,1558316245,381638,110
O,1558316246,381639,107
O,1558316247,381614,119
O,1558316247,381641,96
O,1558316248,381620,66
O,1558316248,381622,95
O,1558316249,381599,57
O,1558316249,381606,82
O,1558316250,381601,111
O,1558316250,381609,48
O,1558316251,381588,83
O,1558316252,381584,113
O,1558316252,381606,83
O,1558316253,381588,121
O,1558316253,381600,94
O,1558316254,381575,118
O,1558316254,381596,101
O,1558316255,381583,102
O,1558316256,381590,110
P,1558316256,5524
O,1558316256,381584,88
O,1558316257,381570,96
O,1558316257,381573,71
O,1558316258,381569,75
O,1558316258,381576,121
O,1558316259,381543,76
O,1558316260,381542,103
O,1558316260,381538,110
O,1558316261,381553,67
O,1558316261,381546,141
O,1558316262,381533,112
O,1558316262,381534,68
O,1558316263,381535,117
O,1558316264,381527,73
O,1558316264,381540,136
O,1558316265,381541,168
O,1558316265,381532,128
O,1558316266,381559,61
O,1558316266,381539,89
O,1558316267,381530,72
O,1558316267,381546,83
O,1558316268,381526,131
O,1558316269,381532,79
O,1558316269,381538,109
O,1558316270,381539,107
O,1558316270,381523,105
O,1558316271,381531,95
O,1558316271,381530,116
O,1558316272,381540,77
O,1558316273,381527,86
O,1558316273,381516,115
O,1558316274,381517,128
O,1558316274,381537,68
O,1558316275,381518,79
T,1558316275,2843
P,1558316286,5531
P,1558316315,5532
P,1558316344,5532
P,1558316373,5533
P,1558316403,5532
P,1558316432,5531
P,1558316461,5531
P,1558316491,5532
P,1558316521,5532
P,1558316550,5533
P,1558316579,5533
P,1558316609,5533
P,1558316638,5531
P,1558316667,5533
P,1558316696,5533
P,1558316726,5534
P,1558316755,5534
P,1558316785,5534
P,1558316815,5533
P,1558316844,5535
P,1558316873,5533
P,1558316902,5534
P,1558316932,5533
P,1558316961,5533
P,1558316990,5532
P,1558317020,5534
P,1558317049,5533
P,1558317079,5534
P,1558317108,5534
P,1558317138,5532
