0,701302,1752
X,1558489051,701344,2223
X,1558489051,701274,1287
X,1558489052,701194,1441
X,1558489052,701124,1737
X,1558489053,701204,1478
X,1558489054,701325,1964
X,1558489054,701287,1308
X,1558489055,701260,1338
X,1558489055,701180,1150
X,1558489056,701261,1906
X,1558489056,701143,1580
P,1558489056,5475
X,1558489057,701133,1066
X,1558489057,701244,1444
X,1558489058,701203,1544
X,1558489059,701238,1001
X,1558489059,701314,1535
X,1558489060,701401,1143
X,1558489060,701419,1631
X,1558489061,701530,1630
X,1558489061,701487,1735
X,1558489062,701403,1350
X,1558489063,701414,1289
X,1558489063,701415,1543
X,1558489064,701269,2216
X,1558489064,701172,1457
X,1558489065,701203,1491
X,1558489065,701234,988
X,1558489066,701341,1963
X,1558489067,701434,1567
X,1558489067,701529,1299
X,1558489067,701479,1724
X,1558489067,701162,1762
X,1558489068,701224,1287
X,1558489068,701320,1571
X,1558489069,701390,1228
X,1558489070,701488,1053
X,1558489070,701451,1944
X,1558489071,701550,1689
X,1558489071,701165,4496
X,1558489072,701808,2162
X,1558489072,701691,1697
X,1558489073,701679,3530
X,1558489073,701660,1675
X,1558489074,701804,1388
X,1558489075,701862,1582
X,1558489075,701866,1013
X,1558489076,701731,1513
X,1558489076,701821,1065
X,1558489077,701725,1542
X,1558489077,701649,2259
X,1558489078,701761,1413
X,1558489079,701865,1656
X,1558489079,701850,1999
X,1558489080,701987,1793
X,1558489080,702810,16588
X,1558489081,702242,5018
X,1558489081,702186,9061
X,1558489082,701970,8460
X,1558489083,701971,1575
X,1558489083,702070,1104
X,1558489084,701981,1645
X,1558489084,702028,631
X,1558489085,702102,940
X,1558489085,702342,11734
P,1558489086,5447
X,1558489086,702312,1598
X,1558489087,702293,1366
X,1558489087,702259,830
X,1558489088,702211,1037
X,1558489088,702093,848
X,1558489089,702218,2167
X,1558489089,702134,1409
X,1558489090,702033,1282
X,1558489090,702178,1309
X,1558489091,702215,2092
X,1558489092,702024,1554
X,1558489092,702054,1204
X,1558489093,702160,1440
X,1558489093,702145,1581
X,1558489094,702077,1376
X,1558489094,702214,1080
X,1558489095,702136,771
X,1558489096,702051,1422
X,1558489096,701848,2431
X,1558489097,701642,1616
X,1558489097,701761,1870
X,1558489098,701633,2048
X,1558489098,701541,2077
X,1558489099,701226,1478
X,1558489100,701806,1181
X,1558489100,701663,1636
X,1558489101,701817,1100
X,1558489101,701135,3883
X,1558489102,701779,1676
X,1558489102,701535,3274
X,1558489103,701924,836
X,1558489104,701968,1874
X,1558489104,701838,1044
X,1558489105,702162,1510
X,1558489105,702117,1735
X,1558489106,701965,955
X,1558489106,702070,1926
X,1558489107,701990,1544
X,1558489107,702094,1429
X,1558489108,701997,1274
X,1558489108,702024,1751
X,1558489108,702374,6301
X,1558489109,702282,1748
X,1558489109,702308,1400
X,1558489110,701828,1509
X,1558489110,702255,1151
X,1558489111,702484,1870
X,1558489112,702161,1426
X,1558489112,702214,1121
X,1558489113,702417,1779
X,1558489113,702478,1049
X,1558489114,702497,885
X,1558489114,702191,1487
P,1558489115,5473
X,1558489115,702107,1246
X,1558489116,702113,1683
X,1558489116,702176,1398
X,1558489117,702197,639
X,1558489117,702288,1130
X,1558489118,702278,1378
X,1558489118,702304,1347
X,1558489119,702291,746
X,1558489120,702232,849
X,1558489120,702293,1372
X,1558489121,702159,1528
X,1558489121,702220,1366
X,1558489122,702319,1081
X,1558489122,702375,999
X,1558489123,702403,1842
X,1558489123,702457,1546
X,1558489124,702459,934
X,1558489125,702475,1225
X,1558489125,702437,1405
X,1558489126,702455,1639
X,1558489126,702383,1590
X,1558489127,702529,1766
X,1558489127,702505,1441
X,1558489128,702487,787
X,1558489129,702543,1384
X,1558489129,702574,1295
X,1558489130,702659,1411
X,1558489130,702683,998
X,1558489131,702471,631
X,1558489131,702399,1337
X,1558489132,702501,1811
X,1558489133,702232,1303
X,1558489133,702118,1474
X,1558489134,701976,1126
X,1558489134,701923,1224
X,1558489135,702239,1389
X,1558489135,702064,1617
X,1558489136,702288,806
X,1558489137,702302,1378
X,1558489137,702303,2231
X,1558489138,702209,1410
