H,1561331909,364729
P,1561331909,5205
D,1561331919,482560
R,1561331919,5C00DDFC36
X,1561331921,738829,16979
X,1561331921,744253,13597
X,1561331922,743682,20926
X,1561331923,743974,4811
X,1561331923,744161,2199
X,1561331924,743273,9015
X,1561331924,747282,10051
X,1561331925,769413,35413
X,1561331925,383461,46733
X,1561331926,370563,24603
X,1561331927,368708,10921
X,1561331927,367997,6140
X,1561331928,368583,4333
X,1561331928,368542,3304
X,1561331929,368294,1514
X,1561331929,368419,1309
X,1561331930,368388,526
X,1561331930,368365,661
X,1561331931,368365,397
O,1561331932,368375,404
O,1561331932,368364,480
O,1561331933,368420,1048
O,1561331933,368412,800
O,1561331934,368447,367
O,1561331934,368399,454
O,1561331935,368384,236
O,1561331936,368354,499
O,1561331936,368407,524
O,1561331937,368379,394
O,1561331937,368333,443
P,1561331938,5196
O,1561331938,368298,548
O,1561331938,368283,485
O,1561331939,517183,41981
T,1561331939,2923
D,1561331940,452608
R,1561331940,5C00DDFC36
R,1561331940,5C00DDFC36
R,1561331941,5C00DDFC36
X,1561331942,699467,12226
X,1561331943,700422,4526
X,1561331943,700737,1462
X,1561331944,700936,5374
X,1561331944,700655,11466
X,1561331945,700890,2311
X,1561331946,700817,2032
X,1561331946,700909,1816
X,1561331947,701413,13383
X,1561331947,700136,7537
X,1561331948,701026,3026
X,1561331948,700187,6673
X,1561331949,700373,6019
X,1561331950,701681,10700
X,1561331950,701101,2972
X,1561331951,701156,8240
X,1561331951,702273,10342
X,1561331952,699829,4986
X,1561331952,700755,2226
X,1561331953,700779,2316
X,1561331954,700880,4415
X,1561331954,699952,5796
X,1561331955,730552,13543
X,1561331955,362120,44124
X,1561331956,364999,61530
X,1561331956,368329,24942
X,1561331957,368971,13988
X,1561331957,368247,7000
X,1561331958,367903,3559
X,1561331958,368263,2492
X,1561331958,368150,1371
X,1561331959,368004,760
X,1561331959,368048,561
X,1561331960,368032,362
O,1561331960,367984,208
O,1561331961,367999,228
O,1561331962,367961,139
O,1561331962,367984,148
O,1561331963,367968,126
O,1561331963,367974,55
O,1561331964,367994,169
O,1561331964,368015,232
O,1561331965,367974,213
O,1561331966,367991,114
O,1561331966,367981,83
O,1561331967,367965,130
P,1561331967,5200
O,1561331967,368009,134
O,1561331968,367999,88
O,1561331968,367994,112
O,1561331969,368024,85
O,1561331970,368046,93
O,1561331970,368024,181
O,1561331971,368023,199
O,1561331971,368010,436
O,1561331972,368028,292
O,1561331972,368028,349
O,1561331973,368022,175
O,1561331973,368041,177
O,1561331974,367990,195
O,1561331975,368015,240
O,1561331975,367957,196
O,1561331976,367987,193
O,1561331976,367981,154
O,1561331977,367981,191
O,1561331977,367893,102
O,1561331978,367886,150
O,1561331979,367868,185
O,1561331979,367876,136
O,1561331980,367905,143
O,1561331980,367894,227
O,1561331981,367902,834
O,1561331981,367861,308
O,1561331982,367904,220
O,1561331983,367923,448
O,1561331983,367947,285
O,1561331984,367968,257
O,1561331984,367929,146
O,1561331985,367950,142
O,1561331985,367969,187
O,1561331986,367998,125
O,1561331987,368016,170
O,1561331987,368000,90
O,1561331988,368012,89
O,1561331988,367992,122
O,1561331989,367963,116
O,1561331989,367983,159
O,1561331990,367969,188
O,1561331990,367938,145
O,1561331991,367930,251
O,1561331992,367950,119
O,1561331992,367988,176
O,1561331993,367971,73
O,1561331993,367999,120
O,1561331994,368031,80
O,1561331994,368051,160
O,1561331995,368066,268
O,1561331996,368073,354
O,1561331996,368067,259
O,1561331997,368044,307
P,1561331997,5199
O,1561331997,368069,179
O,1561331998,368021,168
O,1561331998,368044,248
O,1561331999,368039,156
O,1561331999,368045,165
O,1561331999,368048,188
O,1561332000,368030,179
O,1561332000,367998,220
O,1561332001,367965,158
O,1561332001,367989,125
O,1561332002,367978,185
O,1561332003,367973,105
O,1561332003,367967,108
O,1561332004,367957,90
O,1561332004,367978,134
O,1561332005,367976,209
O,1561332005,367948,145
O,1561332006,367969,188
O,1561332006,367918,62
O,1561332007,367906,112
O,1561332008,367907,124
O,1561332008,367909,124
O,1561332009,367872,115
O,1561332009,367871,129
O,1561332010,367840,99
T,1561332010,2924
P,1561332026,5204
P,1561332055,5205
P,1561332084,5204
P,1561332114,5206
P,1561332143,5205
P,1561332173,5206
