4677,5220
P,1560644706,5220
P,1560644735,5220
P,1560644766,5220
P,1560644795,5219
P,1560644824,5221
P,1560644853,5220
P,1560644883,5220
P,1560644912,5220
P,1560644941,5220
P,1560644971,5220
P,1560645000,5220
P,1560645029,5219
P,1560645059,5220
P,1560645089,5220
P,1560645118,5220
P,1560645147,5219
P,1560645177,5219
P,1560645206,5221
P,1560645235,5220
P,1560645264,5219
P,1560645294,5220
P,1560645323,5221
P,1560645353,5220
P,1560645383,5220
P,1560645412,5221
P,1560645441,5221
P,1560645470,5220
P,1560645500,5218
P,1560645529,5219
D,1560645530,477696
R,1560645530,5C00DDFC36
R,1560645530,5C00DDFC36
R,1560645530,5C00DDFC36
X,1560645532,718120,35628
X,1560645532,715392,60305
X,1560645533,716376,52136
X,1560645533,715671,17435
X,1560645534,628196,10258
X,1560645534,363389,41464
X,1560645535,361852,22444
X,1560645536,363673,10677
X,1560645536,362789,5634
X,1560645537,363069,2546
X,1560645537,362917,1463
X,1560645538,362937,969
X,1560645538,363028,450
X,1560645539,363059,271
X,1560645540,363034,248
X,1560645540,363039,244
O,1560645541,363124,166
O,1560645541,363203,120
O,1560645542,363191,130
O,1560645542,363166,120
O,1560645543,363172,272
O,1560645544,363186,252
O,1560645544,363092,650
O,1560645545,363130,279
O,1560645545,363151,180
O,1560645546,363122,230
O,1560645546,363177,130
O,1560645547,363175,197
O,1560645547,363198,268
O,1560645548,363198,523
O,1560645549,363284,240
O,1560645549,363330,176
O,1560645550,363326,238
O,1560645550,363296,268
O,1560645550,363356,184
O,1560645550,363411,105
O,1560645551,363394,543
O,1560645552,363491,516
O,1560645552,363441,1056
O,1560645553,363380,399
O,1560645553,387745,47130
O,1560645554,683832,1906
T,1560645554,2852
D,1560645555,444160
R,1560645555,5C00DDFC36
R,1560645555,5C00DDFC36
R,1560645555,5C00DDFC36
X,1560645557,675397,14382
X,1560645558,675743,3826
X,1560645558,675930,5554
P,1560645558,5214
X,1560645559,675572,4040
X,1560645559,675858,2232
X,1560645560,675563,3393
X,1560645560,675942,7451
X,1560645561,675774,7902
X,1560645562,675511,18656
X,1560645562,666193,44621
X,1560645563,549505,57334
X,1560645563,359563,29043
X,1560645564,364655,24832
X,1560645564,364603,10617
X,1560645565,363981,2685
X,1560645566,364143,585
X,1560645566,364101,343
X,1560645567,364131,269
X,1560645567,364132,179
X,1560645568,364071,159
X,1560645568,364099,174
X,1560645569,364098,204
O,1560645569,364067,110
O,1560645570,364106,144
O,1560645571,364095,110
O,1560645571,364102,124
O,1560645572,364079,119
O,1560645572,364086,118
O,1560645573,364067,113
O,1560645573,364081,189
O,1560645574,364082,150
O,1560645575,364055,109
O,1560645575,364079,164
O,1560645576,364101,307
O,1560645576,364199,263
O,1560645577,364234,153
O,1560645577,364268,178
O,1560645578,364257,142
O,1560645579,364213,185
O,1560645579,364207,135
O,1560645580,364254,129
O,1560645580,364349,165
O,1560645581,364387,131
O,1560645581,364491,117
O,1560645582,364533,128
O,1560645583,364455,160
O,1560645583,364432,186
O,1560645584,364354,120
O,1560645584,364348,104
O,1560645585,364375,177
O,1560645585,364338,146
O,1560645586,364342,225
O,1560645586,364363,252
O,1560645587,364366,220
O,1560645588,364384,235
O,1560645588,364361,146
P,1560645588,5212
O,1560645589,364335,133
O,1560645589,364375,183
O,1560645590,364322,120
O,1560645590,364321,149
O,1560645591,364318,277
O,1560645591,364317,193
O,1560645591,364404,120
O,1560645592,364430,167
O,1560645592,364460,101
O,1560645593,364405,178
O,1560645593,364444,111
O,1560645594,364494,122
O,1560645595,364488,119
O,1560645595,364464,142
