402977,727400,3165
X,1558402978,727066,13297
X,1558402978,727455,3253
X,1558402979,727213,3477
P,1558402979,5494
X,1558402980,727224,5464
X,1558402980,727477,5218
X,1558402981,727031,3270
X,1558402981,727202,3556
X,1558402982,727243,1835
X,1558402982,727362,2869
X,1558402983,727224,1633
X,1558402983,727567,13581
X,1558402984,727642,3044
X,1558402985,727214,6338
X,1558402985,727459,3729
X,1558402986,727435,9075
X,1558402986,727370,3008
X,1558402987,727587,3030
X,1558402987,727374,4745
X,1558402987,727397,2426
X,1558402988,727577,2457
X,1558402988,727340,10238
X,1558402989,727609,3319
X,1558402989,727452,2249
X,1558402990,727570,32992
X,1558402990,727380,2224
X,1558402991,727479,2413
X,1558402992,727570,2506
X,1558402992,727626,1885
X,1558402993,727517,1289
X,1558402993,727532,2586
X,1558402994,727680,2815
X,1558402994,727306,2104
X,1558402995,727569,2124
X,1558402996,727738,1706
X,1558402996,727366,2641
X,1558402997,727759,2293
X,1558402997,727497,1945
X,1558402998,727667,2803
X,1558402998,727700,11505
X,1558402999,727360,6436
X,1558402999,727735,1653
X,1558403000,727517,3001
X,1558403001,727511,2297
X,1558403001,727363,1722
X,1558403002,727316,2717
X,1558403002,727420,1663
X,1558403003,727133,1981
X,1558403003,727329,1410
X,1558403004,727225,8812
X,1558403005,727186,5926
X,1558403005,727322,3415
X,1558403006,726489,6865
X,1558403006,729277,8687
X,1558403007,726983,7852
X,1558403007,727429,2321
X,1558403008,727561,2407
P,1558403009,5488
X,1558403009,727588,2809
X,1558403009,727346,2481
X,1558403010,727622,3279
X,1558403010,727582,1914
X,1558403011,727641,1937
X,1558403011,727668,2566
X,1558403012,727652,2341
X,1558403013,727402,3555
X,1558403013,727355,4135
X,1558403014,727601,3008
X,1558403014,727502,2674
X,1558403015,727428,1670
X,1558403015,727366,2123
X,1558403016,727274,2710
X,1558403016,727340,2380
X,1558403017,727505,2450
X,1558403018,727351,2451
X,1558403018,727540,1682
X,1558403019,727765,2900
X,1558403019,727416,3867
X,1558403020,727728,5042
X,1558403020,727594,4306
X,1558403021,728482,9674
X,1558403022,727533,3418
X,1558403022,727761,7150
X,1558403023,727376,11648
X,1558403023,727528,1833
X,1558403024,727527,2572
X,1558403024,727550,2665
X,1558403025,727586,2045
X,1558403026,727614,2713
X,1558403026,727642,2839
X,1558403027,727576,2227
X,1558403027,727591,1663
X,1558403028,727316,6161
X,1558403028,728153,5969
X,1558403028,727698,3105
X,1558403029,727679,2726
X,1558403029,727810,4209
X,1558403030,727422,18899
X,1558403030,727660,2463
X,1558403031,727721,1800
X,1558403031,727772,2124
X,1558403032,727850,3336
X,1558403033,727927,840
X,1558403033,727862,2165
X,1558403034,727900,1242
X,1558403034,727837,1456
X,1558403035,727929,1753
X,1558403035,727944,1570
X,1558403036,727816,1389
X,1558403036,727984,2462
X,1558403037,728007,1380
X,1558403038,727946,1343
P,1558403038,5496
X,1558403038,727859,2604
X,1558403039,728099,5055
X,1558403039,728224,2461
X,1558403040,727673,11764
X,1558403040,728069,2332
X,1558403041,727834,2393
X,1558403042,727955,4601
X,1558403042,728424,3540
X,1558403043,728081,2383
X,1558403043,727976,2711
X,1558403044,727990,1033
X,1558403044,728002,2108
X,1558403045,728074,1913
X,1558403046,728004,1417
X,1558403046,727926,1688
X,1558403047,727948,1669
X,1558403047,728036,1932
X,1558403048,728001,2532
X,1558403048,727992,1611
X,1558403049,728108,2094
X,1558403050,728003,2130
X,1558403050,727910,1850
X,1558403051,727955,1473
X,1558403051,727958,1725
X,1558403052,728040,1796
X,1558403052,727609,5728
X,1558403053,727305,13969
X,1558403053,728541,13008
X,1558403054,727861,712
X,1558403055,727921,2081
X,1558403055,727823,1154
X,1558403056,727911,2254
X,1558403056,727879,1138
X,1558403057,727855,2436
X,1558403057,727890,843
X,1558403058,727831,2161
X,1558403059,728020,2212
X,1558403059,727840,24757
X,1558403060,727824,2617
X,1558403060,727911,2106
X,1558403061,727820,896
X,1558403061,727901,1917
X,1558403062,727977,2834
X,1558403063,727903,2384
X,1558403063,727812,2362
X,1558403064,727890,34178
X,1558403064,727691,6084
X,1558403065,728050,2188
