851706,376288,378
O,1559851707,375952,449
O,1559851707,375535,562
O,1559851708,375802,320
O,1559851708,375648,452
O,1559851709,374580,1592
O,1559851709,374744,1052
O,1559851710,374654,1144
O,1559851711,374875,1090
O,1559851711,375410,556
O,1559851712,375305,538
O,1559851712,375527,254
O,1559851713,375552,381
O,1559851713,376081,184
O,1559851714,376536,539
O,1559851714,377329,862
O,1559851715,378607,1061
O,1559851716,378711,2670
O,1559851716,376505,630
O,1559851717,376419,191
O,1559851717,376739,662
O,1559851718,376814,590
O,1559851718,375988,582
O,1559851719,376016,240
O,1559851720,375979,299
O,1559851720,375834,281
O,1559851721,375598,194
O,1559851721,375589,166
O,1559851722,375715,331
O,1559851722,375892,117
O,1559851723,375816,280
O,1559851724,375877,133
O,1559851724,375826,224
O,1559851725,375777,212
O,1559851725,375806,127
O,1559851726,375905,133
O,1559851726,375907,120
O,1559851727,376006,185
O,1559851728,376161,513
O,1559851728,376537,499
O,1559851729,376031,464
O,1559851729,375973,164
O,1559851730,376023,287
O,1559851730,376046,222
O,1559851730,376024,166
O,1559851731,376086,115
P,1559851731,5234
O,1559851731,376032,109
O,1559851732,375990,180
O,1559851732,375896,249
O,1559851733,375714,219
O,1559851733,375420,241
O,1559851734,375333,175
O,1559851734,374959,427
O,1559851735,374751,855
O,1559851736,375359,456
O,1559851736,375494,326
O,1559851737,375627,317
O,1559851737,375532,404
O,1559851738,376016,309
O,1559851738,376256,209
O,1559851739,376410,259
O,1559851740,376126,357
O,1559851740,376305,834
O,1559851741,375852,630
O,1559851741,375747,360
O,1559851742,375501,511
O,1559851742,375458,438
O,1559851743,375402,378
O,1559851744,375341,430
O,1559851744,375683,259
O,1559851745,375744,219
O,1559851745,375680,161
T,1559851745,2853
P,1559851761,5267
P,1559851791,5268
D,1559851802,436736
R,1559851802,5C00DDFC36
R,1559851802,5C00DDFC36
R,1559851802,5C00DDFC36
X,1559851804,690876,10103
X,1559851804,692797,8185
X,1559851805,691882,4325
X,1559851805,692715,3436
X,1559851806,692369,1701
X,1559851806,692098,2981
X,1559851807,693403,2499
X,1559851807,693451,3950
X,1559851808,692794,19617
X,1559851809,691005,12370
X,1559851809,691121,5387
X,1559851810,687791,18822
X,1559851810,622469,23141
X,1559851811,376334,62579
X,1559851811,373919,36391
X,1559851812,375669,21375
X,1559851813,376481,10087
X,1559851813,376216,5831
X,1559851813,375993,3600
X,1559851813,376434,1857
X,1559851814,376343,945
X,1559851814,376453,1574
X,1559851815,376357,182
X,1559851816,376463,401
O,1559851816,376417,214
O,1559851817,376224,364
O,1559851817,376189,513
O,1559851818,376388,535
O,1559851818,376421,410
O,1559851819,376664,207
O,1559851820,377106,466
O,1559851820,377501,489
P,1559851820,5258
O,1559851821,377919,927
O,1559851821,377978,610
O,1559851822,378808,1730
O,1559851822,378415,2657
O,1559851823,376574,371
O,1559851823,376570,214
O,1559851824,376059,620
O,1559851825,376146,224
O,1559851825,376168,156
O,1559851826,376154,230
O,1559851826,376290,159
O,1559851827,376341,107
O,1559851827,376422,176
O,1559851828,376289,122
O,1559851829,376477,164
O,1559851829,376346,577
O,1559851830,375879,1176
O,1559851830,377418,1577
O,1559851831,377403,990
O,1559851831,376401,1562
O,1559851832,376118,233
O,1559851833,376460,412
O,1559851833,376410,283
O,1559851834,376573,170
O,1559851834,376116,697
O,1559851835,375816,1057
O,1559851835,376358,594
O,1559851836,376395,930
O,1559851837,376735,273
O,1559851837,376614,286
