H,1558901127,364729
P,1558901127,5392
P,1558901157,5389
P,1558901186,5391
P,1558901215,5391
P,1558901246,5392
P,1558901275,5392
P,1558901304,5392
P,1558901333,5392
P,1558901363,5390
D,1558901365,410880
R,1558901365,5C00DDFC36
R,1558901365,5C00DDFC36
R,1558901365,5C00DDFC36
X,1558901367,364248,11232
X,1558901367,365376,6347
X,1558901368,365980,2974
X,1558901369,366007,1386
X,1558901369,365733,1062
X,1558901370,365699,661
X,1558901370,365742,398
X,1558901370,365857,292
X,1558901370,365777,208
X,1558901371,365753,318
X,1558901372,365830,213
O,1558901372,365817,247
O,1558901373,365800,225
O,1558901373,365784,176
O,1558901374,365836,180
O,1558901374,365855,93
O,1558901375,365897,99
O,1558901376,365842,138
O,1558901376,365874,159
O,1558901377,365903,207
O,1558901377,365894,86
O,1558901378,365902,160
O,1558901378,365851,120
O,1558901379,365816,142
O,1558901380,365805,136
O,1558901380,365875,234
O,1558901381,365941,180
O,1558901381,365992,141
O,1558901382,366031,173
O,1558901382,366080,95
O,1558901383,366048,82
O,1558901384,366104,176
O,1558901384,366194,98
O,1558901385,366166,133
O,1558901385,366178,109
O,1558901386,366182,143
O,1558901386,366228,92
O,1558901387,366258,115
O,1558901387,366209,140
O,1558901388,366191,113
O,1558901389,366139,124
O,1558901389,366142,185
O,1558901390,366154,171
O,1558901390,366124,221
O,1558901391,366166,218
O,1558901391,366142,204
O,1558901392,366219,202
P,1558901392,5383
O,1558901393,366217,204
O,1558901393,366191,111
O,1558901394,366233,140
O,1558901394,366268,132
O,1558901395,366299,137
O,1558901395,366310,799
O,1558901396,366326,590
O,1558901397,692214,12188
T,1558901397,2892
D,1558901398,435968
R,1558901398,5C00DDFC36
R,1558901398,5C00DDFC36
R,1558901398,5C00DDFC36
X,1558901400,666710,5760
X,1558901400,667798,5454
X,1558901401,667408,6175
X,1558901401,666746,6281
X,1558901402,667416,2374
X,1558901403,667193,1973
X,1558901403,667192,8928
X,1558901404,667285,2996
X,1558901404,667705,4770
X,1558901405,667453,4533
X,1558901405,667776,1757
X,1558901406,667913,2641
X,1558901407,667955,1923
X,1558901407,668168,1982
X,1558901408,668212,2076
X,1558901408,668394,2164
X,1558901409,668498,7109
X,1558901409,668558,2953
X,1558901410,668972,3039
X,1558901410,669540,8514
X,1558901411,669160,3871
X,1558901411,669140,1928
X,1558901411,669091,2093
X,1558901412,668930,2616
X,1558901412,668970,9362
X,1558901413,669018,3225
X,1558901413,668874,2204
X,1558901414,669561,9881
X,1558901415,669269,6230
X,1558901415,669107,5541
X,1558901416,669295,1544
X,1558901416,669431,1972
X,1558901417,669467,2393
X,1558901417,669761,1859
X,1558901418,669845,898
X,1558901419,669752,1989
X,1558901419,671774,32508
X,1558901420,664895,6656
X,1558901420,665614,4211
X,1558901421,668458,23511
P,1558901421,5384
X,1558901421,671436,29894
X,1558901422,671326,7290
X,1558901423,669787,2452
X,1558901423,670549,3815
X,1558901424,670615,4394
X,1558901424,670505,2243
X,1558901425,671003,7725
X,1558901425,670753,3145
X,1558901426,670674,2639
X,1558901426,670735,3060
X,1558901427,670994,11467
X,1558901428,671137,12807
X,1558901428,671110,4459
X,1558901429,661511,13463
X,1558901429,413698,41713
X,1558901430,369609,2045
X,1558901430,368860,1830
X,1558901431,368878,712
X,1558901432,368940,437
X,1558901432,368971,401
X,1558901433,369038,253
X,1558901433,368978,124
X,1558901434,368892,111
X,1558901434,368887,211
X,1558901435,368942,109
O,1558901436,368980,128
O,1558901436,369046,95
O,1558901437,368973,106
O,1558901437,369035,123
O,1558901438,368994,83
O,1558901438,369020,183
O,1558901439,369024,218
O,1558901440,369068,168
O,1558901440,369080,156
O,1558901441,369023,118
O,1558901441,369053,72
O,1558901442,369006,125
O,1558901442,369020,168
O,1558901443,369108,80
O,1558901443,369124,237
O,1558901444,369119,382
O,1558901445,369098,112
O,1558901445,369093,145
O,1558901446,369062,104
O,1558901446,369103,67
O,1558901447,369090,192
O,1558901447,369059,133
O,1558901448,369085,116
O,1558901449,369169,130
O,1558901449,369116,124
O,1558901450,369097,198
O,1558901450,369107,218
O,1558901451,369184,1493
P,1558901451,5385
O,1558901451,369105,406
O,1558901452,369086,230
O,1558901452,369141,184
O,1558901452,369176,201
O,1558901453,369176,147
O,1558901453,369199,203
