H,1558295651,364729
P,1558295651,5548
D,1558295661,377344
P,1558295680,5548
P,1558295709,5549
P,1558295738,5546
P,1558295768,5548
P,1558295797,5548
P,1558295826,5548
P,1558295856,5548
P,1558295885,5547
P,1558295915,5548
P,1558295944,5548
P,1558295974,5548
P,1558296003,5546
P,1558296032,5548
P,1558296062,5548
P,1558296091,5548
P,1558296120,5548
P,1558296149,5547
P,1558296179,5548
P,1558296209,5548
P,1558296238,5548
P,1558296268,5547
P,1558296297,5547
P,1558296326,5546
P,1558296355,5549
P,1558296385,5548
D,1558296396,477952
R,1558296396,5C00DDFC36
R,1558296396,5C00DDFC36
R,1558296396,5C00DDFC36
X,1558296398,720676,395
X,1558296399,715104,6021
X,1558296399,713508,18056
X,1558296400,715317,62103
X,1558296400,715315,13826
X,1558296401,714743,4823
X,1558296401,714770,38141
X,1558296402,714924,4546
X,1558296403,714642,26698
X,1558296403,714319,5316
X,1558296404,714217,16910
X,1558296404,714871,4757
X,1558296405,714843,9898
X,1558296405,713361,25293
X,1558296406,714811,5945
X,1558296407,714937,21555
X,1558296407,714809,4105
X,1558296408,714818,4137
X,1558296408,714011,14709
X,1558296409,715029,6322
X,1558296409,715148,3885
X,1558296410,714760,6104
X,1558296411,714382,12017
X,1558296411,714997,3959
X,1558296412,714887,23098
X,1558296412,714965,2586
X,1558296413,714768,3460
X,1558296413,715582,3533
X,1558296414,715425,5163
P,1558296414,5539
X,1558296415,714865,1612
X,1558296415,714808,1750
X,1558296416,714928,1847
X,1558296416,714972,9164
X,1558296417,715366,6387
X,1558296417,714957,8015
X,1558296418,715141,15113
X,1558296419,714966,1594
X,1558296419,714605,9244
X,1558296420,715744,4340
X,1558296420,714953,2042
X,1558296421,714943,2163
X,1558296421,715124,1798
X,1558296422,715058,1331
X,1558296422,714997,1690
X,1558296423,715065,2577
X,1558296424,715117,1793
X,1558296424,715057,2061
X,1558296425,715099,1341
X,1558296425,715081,1985
X,1558296426,714659,6920
X,1558296426,715304,9714
X,1558296427,715391,10967
X,1558296428,715315,2572
X,1558296428,715109,1068
X,1558296429,715089,2166
X,1558296429,715002,5236
X,1558296430,715223,640
X,1558296430,715104,1549
X,1558296431,715166,1707
X,1558296432,715153,1332
X,1558296432,715188,2064
X,1558296433,715234,1614
X,1558296433,715208,1321
X,1558296434,714655,12353
X,1558296434,713930,26123
X,1558296434,715535,2681
X,1558296435,715175,1593
X,1558296435,715093,5549
X,1558296436,715133,883
X,1558296436,715267,12257
X,1558296437,715045,2133
X,1558296437,715200,1171
X,1558296438,715181,1058
X,1558296438,715181,1470
X,1558296439,715152,985
X,1558296440,715192,1251
X,1558296440,715125,1071
X,1558296441,715252,1491
X,1558296441,715210,1686
X,1558296442,715249,1098
X,1558296442,715252,1125
X,1558296443,715368,1195
P,1558296443,5542
X,1558296444,715324,1238
X,1558296444,715355,1589
X,1558296445,715322,1275
X,1558296445,715265,867
X,1558296446,715374,1251
X,1558296446,715312,1326
X,1558296447,715231,5145
X,1558296448,715534,2626
X,1558296448,715353,2456
X,1558296449,715976,24633
X,1558296449,715263,1913
X,1558296450,715529,10373
X,1558296450,715489,3309
X,1558296451,714471,11353
X,1558296452,715231,1474
X,1558296452,715261,1653
X,1558296453,715355,1811
X,1558296453,715225,1383
X,1558296454,715333,761
X,1558296454,715312,1768
X,1558296455,715363,753
X,1558296455,715313,1505
X,1558296456,712221,10884
X,1558296457,713703,12676
X,1558296457,715077,13492
X,1558296458,715329,1086
X,1558296458,715411,1858
X,1558296459,715393,1151
X,1558296459,715479,1265
X,1558296460,715451,1753
X,1558296461,715490,3534
X,1558296461,715510,3406
X,1558296462,715562,5791
X,1558296462,715743,7637
X,1558296463,714803,17367
X,1558296463,715881,6896
X,1558296464,713260,59939
X,1558296465,715692,5559
X,1558296465,715516,2957
X,1558296466,715435,1838
X,1558296466,715494,1325
X,1558296467,715376,1396
X,1558296467,715491,1560
X,1558296468,715374,1291
X,1558296469,715403,752
X,1558296469,715495,1093
X,1558296470,715406,1318
X,1558296470,715436,912
X,1558296471,715401,1358
X,1558296471,715367,1337
X,1558296472,715448,1181
X,1558296472,715480,1463
X,1558296473,715335,1808
P,1558296473,5539
X,1558296474,715354,682
X,1558296474,715356,871
X,1558296475,715345,1744
X,1558296475,715381,1042
X,1558296475,715504,1444
X,1558296475,715482,972
X,1558296476,715460,1178
X,1558296477,715419,1335
X,1558296477,715478,1253
X,1558296478,715413,922
X,1558296478,715323,1574
