H,1558060153,364729
R,1558060153,5C00DDFC36
R,1558060153,5C00DDFC36
X,1558060154,745585,6235
X,1558060154,746145,6184
X,1558060155,746079,8958
X,1558060155,745903,5696
X,1558060156,745523,6835
X,1558060157,746214,5691
X,1558060157,745938,3223
X,1558060158,745518,13167
X,1558060158,745621,5459
X,1558060159,745370,20274
X,1558060159,745413,20764
X,1558060160,746421,5811
X,1558060161,746125,9305
X,1558060161,746245,2895
X,1558060162,746116,2305
X,1558060162,746131,1863
X,1558060163,746139,2518
X,1558060163,746029,11648
X,1558060164,746486,13205
X,1558060164,746782,9435
X,1558060165,745659,7257
X,1558060166,747828,24789
X,1558060166,746266,18953
X,1558060167,745988,2429
X,1558060167,746219,2029
X,1558060168,746076,1950
X,1558060168,746299,3123
X,1558060169,746051,2380
X,1558060170,746131,8715
X,1558060170,746223,3899
X,1558060171,746326,2506
X,1558060171,746189,4861
P,1558060171,5642
X,1558060172,746401,2017
X,1558060172,746764,6163
X,1558060173,745926,4980
X,1558060174,746284,2096
X,1558060174,746249,1663
X,1558060175,746300,2694
X,1558060175,746583,13202
X,1558060176,745876,4045
X,1558060176,746185,1802
X,1558060177,746183,2019
X,1558060178,746219,1703
X,1558060178,746350,2147
X,1558060179,746583,4518
X,1558060179,746174,5066
X,1558060180,746224,6500
X,1558060180,746149,2191
X,1558060181,746280,2843
X,1558060181,746232,1265
X,1558060182,747215,41612
X,1558060183,745865,7919
X,1558060183,746080,2904
X,1558060184,746217,6132
X,1558060184,746055,3250
X,1558060185,746225,2933
X,1558060185,746266,1249
X,1558060186,746371,3694
X,1558060187,746378,2096
X,1558060187,746166,2781
X,1558060188,746268,2064
X,1558060188,746349,3293
X,1558060189,746280,2001
X,1558060189,746323,2763
X,1558060190,746465,1984
X,1558060191,746191,2281
X,1558060191,746237,2056
X,1558060192,746379,1555
X,1558060192,746294,3796
X,1558060193,746573,7717
X,1558060193,746557,14476
X,1558060194,747983,13577
X,1558060194,744330,14110
X,1558060194,747606,9447
X,1558060195,745462,9371
X,1558060195,746551,7978
X,1558060196,746506,2313
X,1558060196,746487,6386
X,1558060197,746388,4241
X,1558060197,746380,4022
X,1558060198,746359,7011
X,1558060199,746009,8328
X,1558060199,747386,9838
X,1558060200,746554,13301
X,1558060200,746263,17458
P,1558060201,5643
X,1558060201,745874,7987
X,1558060201,747024,3867
X,1558060202,747055,48721
X,1558060203,745803,5055
X,1558060203,746902,18660
X,1558060204,745346,5876
X,1558060204,746212,2859
X,1558060205,746295,2700
X,1558060205,746293,2259
X,1558060206,746224,1442
X,1558060207,746272,1892
X,1558060207,745577,12116
X,1558060208,746691,34495
X,1558060208,746534,4441
X,1558060209,746370,3438
X,1558060209,746400,1528
X,1558060210,746482,2711
X,1558060211,746247,1805
X,1558060211,746366,1708
X,1558060212,746454,2446
X,1558060212,746302,1525
X,1558060213,746715,13367
X,1558060213,745579,7853
X,1558060214,746268,2810
X,1558060214,745652,10694
X,1558060215,746390,2455
X,1558060216,746417,1616
X,1558060216,746288,1446
X,1558060217,745847,12270
X,1558060217,746307,7092
X,1558060218,746710,3485
X,1558060218,746325,25829
X,1558060219,746400,2524
X,1558060220,746413,1585
X,1558060220,746338,1952
X,1558060221,746324,2230
X,1558060221,744690,8291
X,1558060222,746662,33929
X,1558060222,746927,13652
X,1558060223,746828,9268
X,1558060224,746317,6891
X,1558060224,746212,2851
X,1558060225,746418,1387
X,1558060225,746187,2139
X,1558060226,745898,5760
X,1558060226,749099,13745
X,1558060227,448973,17451
X,1558060228,382072,3926
X,1558060228,380389,1103
X,1558060229,380852,642
X,1558060229,380089,230
X,1558060230,380214,109
X,1558060230,380135,212
P,1558060231,5643
X,1558060231,379969,86
X,1558060231,379950,134
X,1558060232,379934,93
X,1558060233,379888,91
X,1558060233,379854,117
O,1558060234,379783,149
O,1558060234,379769,102
O,1558060235,379739,165
O,1558060235,379699,125
O,1558060235,379687,93
O,1558060236,379657,97
O,1558060236,379655,75
O,1558060237,379598,117
O,1558060237,379593,93
O,1558060238,379598,58
O,1558060238,379572,103
O,1558060239,379556,139
O,1558060240,379527,95
O,1558060240,379525,80
O,1558060241,379487,142
O,1558060241,379491,97
O,1558060242,379482,101
O,1558060242,379476,69
O,1558060243,379443,112
O,1558060244,379449,112
O,1558060244,379440,91
O,1558060245,379445,112
