8,796716,2079
X,1560210849,796775,11516
X,1560210850,796381,4494
X,1560210850,796694,3458
X,1560210851,796213,3474
X,1560210851,796597,6268
X,1560210851,796928,14065
X,1560210851,796629,4687
X,1560210852,796691,3916
X,1560210853,796588,2652
X,1560210853,796854,2157
P,1560210853,5228
X,1560210854,796802,2291
X,1560210854,796892,2716
X,1560210855,796703,2440
X,1560210855,796850,1932
X,1560210856,796790,1957
X,1560210857,796732,1316
X,1560210857,796963,1701
X,1560210858,797030,2565
X,1560210858,796867,2524
X,1560210859,797149,7825
X,1560210859,797016,4246
X,1560210860,796521,2643
X,1560210861,797015,2537
X,1560210861,797021,1805
X,1560210862,797008,2257
X,1560210862,797031,1931
X,1560210863,796807,2306
X,1560210863,796018,23461
X,1560210864,796380,3634
X,1560210864,796925,2698
X,1560210865,796988,1390
X,1560210866,796941,1950
X,1560210866,796837,3822
X,1560210867,797075,1567
X,1560210867,797025,2912
X,1560210868,797031,5120
X,1560210868,797099,5981
X,1560210869,796748,21153
X,1560210870,797153,3169
X,1560210870,797147,3278
X,1560210871,797135,5180
X,1560210871,797144,3441
X,1560210872,797037,2672
X,1560210872,797014,2862
X,1560210873,797240,2666
X,1560210874,797018,3739
X,1560210874,797110,3204
X,1560210875,796672,19852
X,1560210875,797756,8031
X,1560210876,796593,5510
X,1560210876,797153,3009
X,1560210877,797207,2886
X,1560210878,797160,11065
X,1560210878,797021,2786
X,1560210879,797068,2212
X,1560210879,797357,1498
X,1560210880,796641,7074
X,1560210880,797489,3772
X,1560210881,797330,1804
X,1560210882,797233,1410
X,1560210882,797569,12220
X,1560210883,796903,3369
X,1560210883,797277,3444
P,1560210883,5227
X,1560210884,797304,7459
X,1560210884,797053,3059
X,1560210885,797150,2537
X,1560210885,797375,2551
X,1560210886,797237,3097
X,1560210887,798278,7502
X,1560210887,796761,8657
X,1560210888,796904,5391
X,1560210888,797274,4866
X,1560210889,797159,2970
X,1560210889,797628,3154
X,1560210890,797385,2119
X,1560210891,797407,2213
X,1560210891,797469,3286
X,1560210892,806575,1318
X,1560210892,789533,588
X,1560210892,796350,19309
X,1560210892,800585,29290
X,1560210893,796738,19430
X,1560210894,799014,34821
X,1560210894,786994,588
X,1560210895,660831,31130
X,1560210895,381833,59137
X,1560210896,383251,18711
X,1560210896,382594,6400
X,1560210897,382132,2240
X,1560210898,382187,1220
X,1560210898,382321,578
X,1560210899,382254,221
X,1560210899,382127,154
X,1560210900,382093,74
X,1560210900,382054,140
X,1560210901,382019,129
O,1560210901,381997,104
O,1560210902,381983,139
O,1560210903,381960,117
O,1560210903,381924,76
O,1560210904,381923,107
O,1560210904,381887,112
O,1560210905,381894,90
O,1560210905,381870,107
O,1560210906,381836,55
O,1560210907,381809,126
O,1560210907,381822,56
O,1560210908,381812,78
O,1560210908,381794,98
O,1560210909,381768,143
O,1560210909,381763,107
O,1560210910,381771,70
O,1560210911,381745,204
O,1560210911,381740,92
O,1560210912,381736,123
O,1560210912,381733,145
P,1560210913,5225
O,1560210913,381715,97
O,1560210913,381715,135
O,1560210914,381721,140
O,1560210915,381717,119
O,1560210915,381697,179
O,1560210916,381700,102
O,1560210916,381677,80
O,1560210917,381679,108
O,1560210917,381663,83
O,1560210918,381658,136
O,1560210918,381652,96
O,1560210919,381650,160
O,1560210920,381638,70
O,1560210920,381649,85
O,1560210921,381630,113
O,1560210921,381656,87
O,1560210922,381630,114
O,1560210922,381629,99
O,1560210923,381637,91
O,1560210924,381623,144
O,1560210924,381610,107
O,1560210925,381592,99
O,1560210925,381619,107
O,1560210926,381587,38
O,1560210926,381590,76
O,1560210927,381604,130
