43550,361353,259
O,1560043550,361363,599
P,1560043551,5232
O,1560043551,361456,110
O,1560043551,361530,209
O,1560043552,361614,260
O,1560043552,361563,353
O,1560043553,361579,248
O,1560043554,361530,264
O,1560043554,361543,167
O,1560043555,361651,390
O,1560043555,361540,299
O,1560043556,361734,309
O,1560043556,361516,188
O,1560043557,361568,327
O,1560043557,361414,553
O,1560043558,361219,156
O,1560043559,361304,186
O,1560043559,361280,211
O,1560043560,361403,280
O,1560043560,361341,130
O,1560043561,361378,170
O,1560043561,361338,224
O,1560043562,361505,184
O,1560043563,361580,125
O,1560043563,361778,246
O,1560043564,361786,196
O,1560043564,361723,194
O,1560043565,361670,192
O,1560043565,361540,104
O,1560043566,361513,298
O,1560043567,361433,154
O,1560043567,361385,149
O,1560043568,361385,168
O,1560043568,361444,99
O,1560043569,361404,159
O,1560043569,361256,133
O,1560043570,361462,156
O,1560043571,361605,132
O,1560043571,361598,76
O,1560043572,361629,127
O,1560043572,361630,107
O,1560043573,361614,90
O,1560043573,361546,137
O,1560043574,361560,177
O,1560043575,361422,121
O,1560043575,361460,307
O,1560043575,361500,106
O,1560043575,361366,198
O,1560043576,361414,185
O,1560043576,361451,236
O,1560043577,361487,131
O,1560043577,361472,139
O,1560043578,361411,280
O,1560043579,361481,194
O,1560043579,361502,79
P,1560043580,5215
O,1560043580,361548,370
O,1560043580,361757,157
O,1560043581,361595,249
O,1560043581,361731,113
O,1560043582,361389,512
O,1560043583,361552,241
O,1560043583,361391,189
O,1560043584,361447,182
O,1560043584,361447,152
O,1560043585,361593,132
O,1560043585,361488,363
O,1560043586,361443,226
O,1560043587,361389,194
O,1560043587,361521,222
O,1560043588,361326,211
O,1560043588,361548,202
O,1560043589,361620,202
O,1560043589,361622,220
O,1560043590,361519,181
O,1560043591,361571,138
O,1560043591,361570,89
O,1560043592,361598,94
O,1560043592,361739,352
O,1560043593,361672,309
O,1560043593,361452,183
O,1560043594,361434,141
O,1560043594,361604,208
O,1560043595,361660,347
O,1560043596,361654,247
O,1560043596,361447,178
O,1560043597,361413,179
O,1560043597,361343,473
O,1560043598,361254,87
T,1560043598,2855
P,1560043610,5246
D,1560043622,607744
R,1560043622,700D9B77A
R,1560043622,700D9B77A
R,1560043622,700D9B77A
X,1560043624,361932,2712
X,1560043625,361785,2020
X,1560043625,361856,1597
X,1560043626,361911,1465
X,1560043626,361747,1133
X,1560043627,361681,852
X,1560043627,361603,746
X,1560043628,361616,473
X,1560043629,361585,506
X,1560043629,361687,553
X,1560043630,361614,365
O,1560043630,361626,521
O,1560043631,361715,200
O,1560043631,361703,291
O,1560043632,361798,192
O,1560043633,361775,283
O,1560043633,361718,428
O,1560043634,361633,272
O,1560043634,361630,272
O,1560043635,361681,258
O,1560043635,361713,182
O,1560043636,361644,237
O,1560043637,361652,247
O,1560043637,361600,127
O,1560043638,361631,142
O,1560043638,361599,107
P,1560043639,5238
O,1560043639,361632,160
O,1560043639,361654,185
O,1560043640,361670,136
O,1560043641,361667,148
O,1560043641,361660,101
O,1560043642,361584,117
O,1560043642,361560,280
O,1560043643,361546,161
O,1560043643,361569,285
O,1560043644,361604,222
O,1560043644,361611,146
O,1560043645,361532,195
O,1560043646,361551,172
O,1560043646,361642,297
O,1560043647,361610,202
O,1560043647,361641,173
O,1560043648,361638,154
O,1560043648,361668,131
O,1560043649,361661,115
O,1560043650,361605,140
O,1560043650,361614,129
O,1560043651,361638,160
O,1560043651,361600,213
O,1560043652,361585,137
O,1560043652,361643,144
