1558137038,715942,9093
X,1558137038,716828,9908
X,1558137039,715976,7232
X,1558137039,716550,3065
X,1558137040,716072,9505
X,1558137040,716604,1690
X,1558137041,716384,2135
X,1558137041,716411,1409
X,1558137042,716524,1773
X,1558137043,716520,1433
X,1558137043,716124,37808
X,1558137044,716401,2716
X,1558137044,716978,11945
X,1558137045,716426,4914
X,1558137045,716302,2511
X,1558137046,716264,1958
X,1558137047,716680,3264
X,1558137047,710309,47871
X,1558137048,552156,23088
X,1558137048,382076,2561
P,1558137048,5603
X,1558137049,382187,1766
X,1558137049,382217,727
X,1558137050,381635,218
X,1558137051,381713,127
X,1558137051,381656,175
X,1558137052,381549,76
X,1558137052,381551,90
X,1558137053,381482,124
X,1558137053,381442,116
X,1558137054,381440,106
O,1558137055,381415,110
O,1558137055,381384,96
O,1558137055,381378,86
O,1558137055,381361,130
O,1558137056,381350,127
O,1558137056,381353,70
O,1558137057,381322,140
O,1558137057,381297,124
O,1558137058,381286,77
O,1558137059,381265,119
O,1558137059,381266,53
O,1558137060,381232,80
O,1558137060,381202,77
O,1558137061,381172,76
O,1558137061,381190,111
O,1558137062,381167,106
O,1558137063,381165,105
O,1558137063,381171,103
O,1558137064,381132,88
O,1558137064,381151,72
O,1558137065,381159,100
O,1558137065,381135,141
O,1558137066,381149,72
O,1558137067,381101,187
O,1558137067,381131,181
O,1558137068,381130,99
O,1558137068,381115,110
O,1558137069,381096,100
O,1558137069,381103,197
O,1558137070,381098,112
O,1558137071,381095,81
O,1558137071,381062,82
O,1558137072,381046,100
O,1558137072,381026,67
O,1558137073,381053,117
O,1558137073,381087,82
O,1558137074,381041,88
O,1558137074,381036,103
O,1558137075,381022,107
O,1558137076,381035,100
O,1558137076,381045,74
O,1558137077,381036,100
O,1558137077,381053,80
P,1558137078,5600
O,1558137078,381051,59
O,1558137078,381039,100
O,1558137079,381034,121
O,1558137080,381070,134
O,1558137080,381047,85
O,1558137081,381065,105
O,1558137081,381051,111
O,1558137082,381065,137
O,1558137082,381059,115
O,1558137083,381062,87
O,1558137084,381061,118
O,1558137084,381067,125
O,1558137085,381063,76
O,1558137085,381088,100
O,1558137086,381051,60
O,1558137086,381048,138
O,1558137087,381051,106
O,1558137088,381057,104
O,1558137088,381037,114
O,1558137089,381020,109
O,1558137089,381035,128
O,1558137090,381031,71
O,1558137090,380998,164
O,1558137091,381015,79
O,1558137091,380998,111
O,1558137092,380987,82
O,1558137093,380994,55
O,1558137093,380989,89
O,1558137094,380960,109
O,1558137094,380954,105
O,1558137095,380943,172
O,1558137095,380957,124
O,1558137096,380942,55
O,1558137097,380922,127
O,1558137097,380904,81
O,1558137098,380905,113
O,1558137098,380915,168
O,1558137099,380909,101
O,1558137099,380918,64
O,1558137100,380945,102
O,1558137101,380928,68
O,1558137101,380926,86
O,1558137102,380972,133
O,1558137102,380960,196
O,1558137103,381023,114
O,1558137103,381039,127
O,1558137104,380989,121
T,1558137104,2830
P,1558137108,5610
P,1558137138,5609
P,1558137167,5609
P,1558137196,5611
P,1558137225,5611
P,1558137255,5612
P,1558137284,5612
O,1558137304,380434,2441
O,1558137305,380677,99
O,1558137305,380700,100
O,1558137306,380668,49
O,1558137307,380684,123
O,1558137307,380671,82
O,1558137308,380673,92
O,1558137308,380672,67
O,1558137309,380654,124
O,1558137309,380663,79
O,1558137310,380641,97
O,1558137311,380674,89
O,1558137311,380646,100
O,1558137312,380658,119
O,1558137312,380634,78
O,1558137313,380620,84
P,1558137313,5602
O,1558137313,380625,107
O,1558137314,380613,130
O,1558137314,380646,129
O,1558137315,380620,71
O,1558137316,380638,90
O,1558137316,380663,52
O,1558137317,380648,126
O,1558137317,380658,78
O,1558137318,380656,143
O,1558137318,380648,83
O,1558137319,380643,114
O,1558137320,380604,165
O,1558137320,380669,77
O,1558137321,380651,128
O,1558137321,380666,96
O,1558137322,380654,90
O,1558137322,380671,89
