H,1560390575,364729
D,1560390575,507136
P,1560390592,5226
D,1560390601,361728
R,1560390601,5C00DDFC36
R,1560390601,5C00DDFC36
R,1560390601,5C00DDFC36
X,1560390603,679369,4860
X,1560390603,679968,3815
X,1560390604,680306,2332
X,1560390605,680373,5768
X,1560390605,680200,2227
X,1560390606,680605,2558
X,1560390606,680616,4755
X,1560390607,680561,2518
X,1560390607,680827,4879
X,1560390608,680169,20225
X,1560390609,677446,24163
X,1560390609,674677,13588
X,1560390610,681197,64967
X,1560390610,679304,49500
X,1560390611,681174,11948
X,1560390611,681287,3913
X,1560390612,681288,3233
X,1560390613,681652,2870
X,1560390613,681358,5952
X,1560390614,680400,57711
X,1560390614,680748,6849
X,1560390615,681251,4497
X,1560390615,681091,2499
X,1560390616,681328,2245
X,1560390617,681393,2973
X,1560390617,681262,2232
X,1560390618,681232,2140
X,1560390618,681342,2108
X,1560390619,681507,3576
X,1560390619,681314,4463
X,1560390620,681546,2308
X,1560390620,681677,2270
P,1560390621,5220
X,1560390621,681351,1816
X,1560390622,681499,1646
X,1560390622,681746,3170
X,1560390623,681862,4068
X,1560390623,681040,6281
X,1560390624,681589,2051
X,1560390624,681443,2361
X,1560390625,681603,2487
X,1560390626,681675,2830
X,1560390626,679133,13427
X,1560390627,682556,30677
X,1560390627,681602,2011
X,1560390628,681719,2841
X,1560390628,681693,3521
X,1560390629,681765,2641
X,1560390630,681935,1937
X,1560390630,681696,1595
X,1560390631,681864,2006
X,1560390631,682195,4672
X,1560390632,681849,2062
X,1560390632,681929,3671
X,1560390633,681853,3248
X,1560390634,681848,3558
X,1560390634,681666,1772
X,1560390635,681869,1884
X,1560390635,682044,2004
X,1560390636,681786,2234
X,1560390636,681803,1856
X,1560390636,681609,3525
X,1560390636,682490,13627
X,1560390637,681867,5418
X,1560390638,682197,7921
X,1560390638,682181,5016
X,1560390639,681927,2692
X,1560390639,682284,2360
X,1560390640,681914,2317
X,1560390640,682357,7488
X,1560390641,678907,7481
X,1560390642,450906,27095
X,1560390642,369548,27351
X,1560390643,368841,3946
X,1560390643,367984,1752
X,1560390644,368033,967
X,1560390644,367782,575
X,1560390645,367822,362
X,1560390646,367843,226
X,1560390646,367866,165
X,1560390647,367812,149
X,1560390647,367829,98
X,1560390648,367778,115
O,1560390648,367762,191
O,1560390649,367760,149
O,1560390650,367758,154
P,1560390650,5218
O,1560390650,367738,117
O,1560390651,367751,143
O,1560390651,367704,155
O,1560390652,367714,92
O,1560390652,367669,124
O,1560390653,367645,263
O,1560390653,367710,238
O,1560390654,367700,123
O,1560390655,367669,118
O,1560390655,367693,183
O,1560390656,367729,119
O,1560390656,367699,110
O,1560390657,367681,95
O,1560390657,367663,121
O,1560390658,367662,79
O,1560390659,367631,158
O,1560390659,367611,76
O,1560390660,367626,158
O,1560390660,367599,90
O,1560390661,367586,98
O,1560390661,367545,83
O,1560390662,367510,136
O,1560390663,367556,100
O,1560390663,367521,116
O,1560390664,367517,87
O,1560390664,367505,124
O,1560390665,367507,73
O,1560390665,367516,83
O,1560390666,367542,123
O,1560390667,367506,147
O,1560390667,367531,187
O,1560390668,367523,123
O,1560390668,367526,137
O,1560390669,367494,114
O,1560390669,367502,228
O,1560390670,367533,165
O,1560390670,367561,114
O,1560390671,367568,150
O,1560390672,367543,87
O,1560390672,367523,102
O,1560390673,367526,95
O,1560390673,367558,124
O,1560390674,367563,178
O,1560390674,367564,130
O,1560390675,367581,69
O,1560390676,367586,105
O,1560390676,367539,139
O,1560390677,367555,117
O,1560390677,367549,79
O,1560390677,367529,151
O,1560390677,367525,266
O,1560390678,367508,143
O,1560390679,367493,193
O,1560390679,367489,211
P,1560390679,5219
O,1560390680,367535,69
O,1560390680,367538,197
O,1560390681,367518,136
O,1560390681,367498,131
O,1560390682,367476,190
O,1560390683,367461,91
O,1560390683,367481,124
O,1560390684,367479,70
O,1560390684,367499,131
O,1560390685,367508,57
O,1560390685,367502,90
O,1560390686,367523,91
O,1560390687,367520,150
O,1560390687,367558,260
O,1560390688,367535,283
O,1560390688,367573,154
O,1560390689,367575,121
O,1560390689,367583,187
O,1560390690,367601,156
O,1560390690,367595,166
O,1560390691,367612,121
O,1560390692,367606,102
O,1560390692,367646,107
O,1560390693,367635,181
