4,698784,1727
X,1558488865,698594,2172
X,1558488865,698464,17118
X,1558488866,698487,7010
X,1558488866,698899,1085
X,1558488867,698756,1229
X,1558488867,698856,4790
X,1558488868,699140,4318
X,1558488869,698831,1249
X,1558488869,698897,2075
X,1558488870,699031,1839
X,1558488870,698985,1502
X,1558488871,698859,1292
X,1558488871,698683,1994
X,1558488872,698664,1781
X,1558488873,698870,2281
X,1558488873,698649,1543
X,1558488874,698673,1576
X,1558488874,698615,1642
X,1558488875,698753,1773
X,1558488875,698563,4309
X,1558488876,698502,2982
X,1558488876,698584,3652
X,1558488877,698577,1373
X,1558488878,698522,1532
X,1558488878,698539,1765
X,1558488879,698456,1117
X,1558488879,698578,2110
P,1558488880,5474
X,1558488880,698519,1600
X,1558488880,698508,1607
X,1558488881,698545,1992
X,1558488882,698658,1510
X,1558488882,698726,1993
X,1558488883,698749,1256
X,1558488883,698701,1542
X,1558488884,698678,1177
X,1558488884,698741,883
X,1558488885,698864,6894
X,1558488886,698843,2021
X,1558488886,698933,1173
X,1558488887,698798,1135
X,1558488887,698784,1429
X,1558488888,698867,1843
X,1558488888,698905,2488
X,1558488889,698845,1136
X,1558488890,698903,6617
X,1558488890,699093,8619
X,1558488891,698815,6327
X,1558488891,698905,1477
X,1558488892,698882,1561
X,1558488892,698772,1592
X,1558488893,698760,1676
X,1558488893,698729,1188
X,1558488894,698729,1211
X,1558488895,698867,1541
X,1558488895,698876,2217
X,1558488896,698792,1800
X,1558488896,698768,1433
X,1558488897,698943,2136
X,1558488897,698947,1204
X,1558488898,698928,1700
X,1558488899,698855,1168
X,1558488899,698876,2000
X,1558488900,698912,2461
X,1558488900,699083,1212
X,1558488901,699025,1671
X,1558488901,699036,1499
X,1558488902,699039,1507
X,1558488903,699165,1263
X,1558488903,699149,3413
X,1558488903,699226,2724
X,1558488903,699252,2419
X,1558488904,699088,2739
X,1558488904,699108,6320
X,1558488905,699189,3898
X,1558488906,699269,1861
X,1558488906,699351,1587
X,1558488907,699161,1331
X,1558488907,699293,2198
X,1558488908,699379,1741
X,1558488908,699507,1484
X,1558488909,699448,1059
P,1558488909,5472
X,1558488909,699445,1911
X,1558488910,699452,1864
X,1558488911,699491,1457
X,1558488911,699419,1673
X,1558488912,699310,1404
X,1558488912,699210,1402
X,1558488913,699204,2153
X,1558488913,699113,1903
X,1558488914,699140,1556
X,1558488915,699226,2076
X,1558488915,699336,2506
X,1558488916,699278,1691
X,1558488916,699369,1209
X,1558488917,699449,1698
X,1558488917,699296,1970
X,1558488918,699677,3292
X,1558488919,699712,4027
X,1558488919,699504,2284
X,1558488920,699770,3210
X,1558488920,699732,1197
X,1558488921,699670,1626
X,1558488921,699741,1558
X,1558488922,699812,2756
X,1558488923,699741,1629
X,1558488923,699708,1962
X,1558488924,699833,1206
X,1558488924,699850,2697
X,1558488925,699788,1135
X,1558488925,699715,1636
X,1558488926,699781,1406
X,1558488926,699805,1241
X,1558488927,699718,1543
X,1558488928,699672,1109
X,1558488928,699836,1805
X,1558488929,699735,1978
X,1558488929,699877,1226
X,1558488930,699729,1427
X,1558488930,699772,1537
X,1558488931,699793,1446
X,1558488932,699810,2083
X,1558488932,699710,1624
X,1558488933,699606,2124
X,1558488933,699707,1729
X,1558488934,699708,2068
X,1558488934,699609,1527
X,1558488935,699613,1193
X,1558488936,699617,1598
X,1558488936,699639,849
X,1558488937,699554,1526
X,1558488937,699533,1435
X,1558488938,699540,1153
X,1558488938,699519,1670
X,1558488939,699579,1164
P,1558488939,5475
X,1558488940,699628,1241
X,1558488940,699747,1432
X,1558488941,699916,1204
X,1558488941,699891,2079
X,1558488942,699861,1742
X,1558488942,699827,1598
X,1558488943,699889,1284
X,1558488944,699978,2730
X,1558488944,699814,1138
X,1558488944,699657,1491
X,1558488944,699364,2025
X,1558488945,699421,1748
X,1558488945,699583,1614
X,1558488946,699505,1146
X,1558488946,699648,1249
X,1558488947,699837,1200
X,1558488948,700032,1376
X,1558488948,699826,1178
X,1558488949,699811,1633
X,1558488949,700029,1412
X,1558488950,699975,1734
X,1558488950,699921,1172
X,1558488951,700300,3576
X,1558488952,699277,9944
