66168,747115,45436
X,1558666169,746646,31456
X,1558666170,747380,34450
X,1558666170,747171,63677
X,1558666171,745498,27639
X,1558666171,746251,3694
X,1558666172,746475,7129
X,1558666172,746787,52463
X,1558666173,746401,16131
X,1558666174,746897,26960
X,1558666174,746610,3321
X,1558666175,746747,4411
X,1558666175,746090,13214
X,1558666176,744559,51758
X,1558666176,746522,18162
X,1558666177,746819,40759
P,1558666177,5423
X,1558666178,745985,28218
X,1558666178,745525,11207
X,1558666179,744806,30065
X,1558666179,746388,43516
X,1558666180,746165,22011
X,1558666180,746213,2347
X,1558666181,746396,2417
X,1558666182,746529,1620
X,1558666182,746313,3169
X,1558666183,746130,29542
X,1558666183,746548,2368
X,1558666184,744361,4790
X,1558666184,745437,9857
X,1558666184,746470,51627
X,1558666185,745190,13236
X,1558666185,730754,7635
X,1558666186,748958,55880
X,1558666186,745493,11972
X,1558666187,747010,24585
X,1558666187,747107,32881
X,1558666188,746072,50911
X,1558666188,745352,9151
X,1558666189,746513,6309
X,1558666190,746953,5212
X,1558666190,746125,4479
X,1558666191,746881,3481
X,1558666191,746782,1767
X,1558666192,746966,1948
X,1558666192,746869,1541
X,1558666193,746983,1503
X,1558666194,747004,1827
X,1558666194,746855,1364
X,1558666195,746875,1951
X,1558666195,747003,1801
X,1558666196,746879,1724
X,1558666196,746901,1729
X,1558666197,746848,11340
X,1558666198,746502,3387
X,1558666198,746946,1306
X,1558666199,746973,1793
X,1558666199,746866,1930
X,1558666200,746894,2399
X,1558666200,746973,1636
X,1558666201,746860,1706
X,1558666202,746841,1858
X,1558666202,746930,1866
X,1558666203,746861,1165
X,1558666203,746819,1573
X,1558666204,746839,1735
X,1558666204,746865,1788
X,1558666205,746774,1826
X,1558666205,746892,5649
X,1558666206,746895,2985
P,1558666206,5431
X,1558666207,746738,1193
X,1558666207,746846,1012
X,1558666208,746938,2667
X,1558666208,746799,1668
X,1558666209,746855,1365
X,1558666209,746926,1881
X,1558666210,746788,2026
X,1558666211,746880,1662
X,1558666211,746899,1368
X,1558666212,747572,15929
X,1558666212,746158,10949
X,1558666213,746802,6980
X,1558666213,746736,1473
X,1558666214,746312,12270
X,1558666215,747308,4412
X,1558666215,746580,2368
X,1558666216,746847,2004
X,1558666216,746899,2715
X,1558666217,746681,1321
X,1558666217,746708,2096
X,1558666218,746793,2313
X,1558666219,746851,1185
X,1558666219,746838,1816
X,1558666220,746800,18955
X,1558666220,747022,5950
X,1558666221,746630,2009
X,1558666221,746827,1746
X,1558666222,746797,1963
X,1558666222,746666,2043
X,1558666223,746843,1975
X,1558666224,746905,1662
X,1558666224,746642,1411
X,1558666225,746812,1648
X,1558666225,746876,1406
X,1558666225,746741,1705
X,1558666225,746865,2124
X,1558666226,746900,7731
X,1558666227,746492,5511
X,1558666227,746823,2861
X,1558666228,747001,3540
X,1558666228,746728,1509
X,1558666229,746737,1532
X,1558666229,746797,1582
X,1558666230,746503,8473
X,1558666231,746770,1787
X,1558666231,746853,2006
X,1558666232,746785,1936
X,1558666232,746690,1338
X,1558666233,746777,1545
X,1558666233,746760,1836
X,1558666234,746616,2291
X,1558666235,746801,2002
X,1558666235,746838,1829
P,1558666235,5429
X,1558666236,746673,1521
X,1558666236,746716,2128
X,1558666237,746871,1502
X,1558666237,746852,1892
X,1558666238,746788,5573
X,1558666238,746964,5141
X,1558666239,746731,22149
X,1558666240,746574,3648
X,1558666240,746850,1854
X,1558666241,746814,1378
X,1558666241,746735,1394
X,1558666242,746729,1848
X,1558666242,746874,2343
X,1558666243,746800,1592
X,1558666244,746782,2191
X,1558666244,746860,1707
X,1558666245,746816,2064
X,1558666245,746761,1572
X,1558666246,746911,2309
X,1558666246,747120,2686
X,1558666247,746901,2808
X,1558666248,746882,1897
X,1558666248,746942,2864
X,1558666249,746940,2022
X,1558666249,746641,2256
X,1558666250,746749,8516
X,1558666250,746753,3679
X,1558666251,746631,1613
X,1558666252,746676,1760
X,1558666252,746739,1894
X,1558666253,746641,1777
X,1558666253,746591,2382
X,1558666254,746733,2010
X,1558666254,746688,1576
X,1558666255,746725,1399
X,1558666255,746802,1841
X,1558666256,746960,2098
