H,1558738703,364729
P,1558738703,5430
P,1558738732,5431
P,1558738762,5430
P,1558738791,5430
P,1558738820,5432
P,1558738851,5430
P,1558738880,5431
P,1558738909,5432
D,1558738922,502784
R,1558738922,5C00DDFC36
R,1558738922,5C00DDFC36
R,1558738922,5C00DDFC36
X,1558738923,375287,2079
X,1558738924,375408,890
X,1558738925,375330,495
X,1558738925,375355,424
X,1558738926,375259,250
X,1558738926,375246,145
X,1558738927,375318,500
X,1558738927,375357,160
X,1558738928,375286,203
X,1558738929,375267,258
X,1558738929,375275,184
O,1558738930,375259,166
O,1558738930,375278,119
O,1558738931,375227,168
O,1558738931,375322,157
O,1558738932,375272,564
O,1558738933,375263,199
O,1558738933,375252,298
O,1558738934,375155,175
O,1558738934,375218,255
O,1558738935,375270,223
O,1558738935,375211,216
O,1558738935,375293,126
O,1558738936,375250,189
O,1558738936,375265,149
O,1558738937,375165,385
O,1558738937,375068,139
O,1558738938,375247,190
P,1558738938,5423
O,1558738938,375318,106
O,1558738939,375282,191
O,1558738939,375264,232
O,1558738940,375287,180
O,1558738941,375316,87
O,1558738941,375324,84
O,1558738942,375324,106
O,1558738942,375317,159
O,1558738943,375283,140
O,1558738943,375270,146
O,1558738944,375238,174
O,1558738945,375234,94
O,1558738945,375243,86
O,1558738946,375222,107
O,1558738946,375201,70
O,1558738947,375231,219
O,1558738947,375253,163
O,1558738948,375225,401
O,1558738949,375288,473
O,1558738949,375226,219
O,1558738950,375270,170
O,1558738950,375285,101
O,1558738951,375272,155
O,1558738951,375309,134
O,1558738952,375260,101
O,1558738953,375238,93
O,1558738953,375222,94
O,1558738954,375224,157
O,1558738954,375012,139
O,1558738955,375119,80
O,1558738955,375218,162
O,1558738956,374978,376
O,1558738956,375282,239
O,1558738957,375182,124
O,1558738958,374840,350
O,1558738958,375287,377
O,1558738959,375143,460
O,1558738959,374660,556
O,1558738960,375086,597
O,1558738960,375094,779
O,1558738961,374808,300
O,1558738962,375071,301
O,1558738962,375163,195
O,1558738963,375240,168
O,1558738963,375218,183
O,1558738964,375248,164
O,1558738964,375295,214
O,1558738965,375294,198
O,1558738966,375273,384
O,1558738966,375274,216
O,1558738967,375272,172
O,1558738967,375269,201
O,1558738968,375264,142
P,1558738968,5423
O,1558738968,375253,150
O,1558738969,375254,136
O,1558738970,375247,117
O,1558738970,375292,83
O,1558738971,375273,121
O,1558738971,375207,97
O,1558738972,375179,135
O,1558738972,375119,132
O,1558738973,374989,345
O,1558738974,375049,308
O,1558738974,374907,126
O,1558738975,375099,745
O,1558738975,374968,643
O,1558738976,374910,495
O,1558738976,374930,354
O,1558738976,374942,923
O,1558738976,375084,377
O,1558738977,374710,483
O,1558738978,375332,353
O,1558738978,375072,151
T,1558738978,2884
P,1558738997,5430
D,1558739007,467968
R,1558739007,5C00DDFC36
R,1558739007,5C00DDFC36
R,1558739007,5C00DDFC36
X,1558739008,728838,14333
X,1558739009,729077,4364
X,1558739010,729071,2361
X,1558739010,729422,4460
X,1558739011,729164,6326
X,1558739011,729344,3312
X,1558739012,729257,2887
X,1558739012,729173,4690
X,1558739013,729211,2540
X,1558739013,729173,3401
X,1558739014,728893,11023
X,1558739015,728896,4888
X,1558739015,728790,3018
X,1558739016,729105,1565
X,1558739016,729168,11529
X,1558739017,728787,4724
X,1558739017,729031,5645
X,1558739017,728498,7090
X,1558739018,729358,12149
X,1558739018,728643,7559
X,1558739019,728830,10331
X,1558739019,729503,18229
X,1558739020,728227,36949
X,1558739020,727137,63949
X,1558739021,729361,11416
X,1558739022,728490,10988
X,1558739022,728711,12722
X,1558739023,728864,9039
X,1558739023,729330,4874
X,1558739024,728932,3876
X,1558739024,729235,4106
X,1558739025,729184,2550
X,1558739026,728680,3936
X,1558739026,728962,1764
P,1558739026,5423
X,1558739027,729263,1935
X,1558739027,728920,4896
X,1558739028,729096,7916
X,1558739028,728627,4695
X,1558739029,728647,2789
X,1558739030,728591,2894
X,1558739030,728541,2200
X,1558739031,728926,4312
X,1558739031,728828,1803
X,1558739032,729109,4430
X,1558739032,729119,3290
X,1558739033,729025,2365
X,1558739033,729228,1637
X,1558739034,729389,1985
X,1558739035,729574,6943
X,1558739035,728840,4424
X,1558739036,729259,1922
X,1558739036,729347,3212
