H,1559433930,364729
P,1559433930,5321
P,1559433959,5321
P,1559433988,5321
P,1559434017,5322
P,1559434048,5322
P,1559434077,5322
P,1559434106,5322
P,1559434136,5321
P,1559434165,5321
P,1559434194,5321
P,1559434223,5320
P,1559434253,5322
P,1559434282,5320
P,1559434311,5321
P,1559434342,5320
P,1559434371,5320
P,1559434400,5322
P,1559434429,5320
P,1559434459,5320
P,1559434488,5321
P,1559434517,5321
P,1559434547,5320
P,1559434576,5322
P,1559434605,5320
P,1559434635,5322
P,1559434665,5321
P,1559434694,5321
P,1559434723,5320
P,1559434752,5320
P,1559434782,5321
P,1559434811,5320
P,1559434840,5320
P,1559434870,5321
P,1559434900,5321
P,1559434930,5322
D,1559434954,457984
R,1559434954,5C00DDFC36
R,1559434954,5C00DDFC36
R,1559434954,5C00DDFC36
X,1559434956,372815,5356
X,1559434957,372559,3561
X,1559434957,372951,2464
X,1559434958,372612,1874
X,1559434958,372700,1200
X,1559434958,372798,1048
X,1559434959,372638,738
P,1559434959,5315
X,1559434959,372689,425
X,1559434960,372687,486
X,1559434960,372525,431
X,1559434961,372596,274
O,1559434961,372580,604
O,1559434962,372628,435
O,1559434962,372587,322
O,1559434963,372587,286
O,1559434964,372552,225
O,1559434964,372502,144
O,1559434965,372547,166
O,1559434965,372552,99
O,1559434966,372558,124
O,1559434966,372619,168
O,1559434967,372607,104
O,1559434968,372617,140
O,1559434968,372622,101
O,1559434969,372630,146
O,1559434969,372622,72
O,1559434970,372620,86
O,1559434970,372644,101
O,1559434971,372668,165
O,1559434972,372632,135
O,1559434972,372630,193
O,1559434973,372654,160
O,1559434973,372627,123
O,1559434974,372623,163
O,1559434974,372635,183
O,1559434975,372585,183
O,1559434976,372590,165
O,1559434976,372588,191
O,1559434977,372572,161
O,1559434977,372597,471
O,1559434978,372580,389
O,1559434978,372575,313
O,1559434979,372611,185
O,1559434979,372572,202
O,1559434980,372561,111
O,1559434981,372600,154
O,1559434981,372585,134
O,1559434982,372595,122
O,1559434982,372600,124
O,1559434983,372585,102
O,1559434983,372574,114
O,1559434984,372609,146
O,1559434985,372581,79
O,1559434985,372612,107
O,1559434986,372616,161
O,1559434986,372598,94
O,1559434987,372595,102
O,1559434987,372640,82
O,1559434988,372591,150
O,1559434989,372595,114
P,1559434989,5313
O,1559434989,372609,141
O,1559434990,372603,98
O,1559434990,372601,126
O,1559434991,372595,170
O,1559434991,372614,199
O,1559434992,372610,119
O,1559434993,372629,114
O,1559434993,372612,168
O,1559434994,372608,97
O,1559434994,372609,246
O,1559434995,372633,112
O,1559434995,372586,176
O,1559434996,372564,126
O,1559434996,372557,189
O,1559434997,372540,230
O,1559434998,372567,142
O,1559434998,372561,123
O,1559434999,372544,181
O,1559434999,372542,114
O,1559434999,372560,130
O,1559434999,372514,97
O,1559435000,372557,107
O,1559435001,372528,97
O,1559435001,372515,173
O,1559435002,372522,130
O,1559435002,372549,96
O,1559435003,372542,167
O,1559435003,372568,174
O,1559435004,372565,202
O,1559435005,372558,185
O,1559435005,372547,79
O,1559435006,372528,206
O,1559435006,372551,161
O,1559435007,372530,209
O,1559435007,372521,173
O,1559435008,372555,211
O,1559435009,372534,209
O,1559435009,372549,134
O,1559435010,372572,300
O,1559435010,372544,217
O,1559435011,372561,215
T,1559435011,2899
P,1559435018,5321
P,1559435047,5322
D,1559435052,481792
R,1559435052,5C00DDFC36
R,1559435052,5C00DDFC36
R,1559435052,5C00DDFC36
X,1559435054,716781,7783
X,1559435055,716730,24104
X,1559435055,716187,3182
X,1559435056,716313,3806
X,1559435056,716429,3049
X,1559435057,717301,11993
X,1559435057,713243,60313
X,1559435058,713389,1659
X,1559435059,720229,37161
X,1559435059,714853,12078
X,1559435060,716569,4685
X,1559435060,714975,7196
X,1559435061,716317,7092
X,1559435061,715752,7331
X,1559435062,716261,22190
X,1559435063,718600,6905
X,1559435063,715811,3424
X,1559435064,716504,2637
X,1559435064,716351,2280
X,1559435065,716395,12979
X,1559435065,716209,4289
X,1559435066,715828,1946
X,1559435067,715956,2133
X,1559435067,716092,2950
X,1559435068,716004,6714
X,1559435068,716075,3500
X,1559435069,716127,1904
X,1559435069,716162,1724
X,1559435070,716258,1982
X,1559435070,716491,8228
X,1559435071,711455,26188
X,1559435072,689748,17147
X,1559435072,371185,49725
X,1559435073,371621,15432
X,1559435073,374078,4855
