H,1558742282,364729
R,1558742282,5C00DDFC36
X,1558742284,728261,1581
X,1558742284,728370,732
X,1558742285,728332,707
X,1558742285,728410,1037
X,1558742286,728369,919
X,1558742286,728405,1486
X,1558742287,728336,1254
X,1558742287,728309,1231
X,1558742288,728428,1604
X,1558742289,728337,1321
X,1558742289,728385,1161
P,1558742289,5410
X,1558742290,728344,1322
X,1558742290,728280,561
X,1558742291,728323,998
X,1558742291,728305,1203
X,1558742292,728456,1850
X,1558742293,728370,1173
X,1558742293,728349,1135
X,1558742294,728338,987
X,1558742294,728314,1311
X,1558742295,728359,1555
X,1558742295,728374,1311
X,1558742296,728268,972
X,1558742297,728419,1143
X,1558742297,728430,2530
X,1558742298,728424,969
X,1558742298,728487,1206
X,1558742298,728274,1136
X,1558742298,728414,1091
X,1558742299,728368,1002
X,1558742300,728364,1559
X,1558742300,728411,1519
X,1558742301,728327,1288
X,1558742301,728413,1078
X,1558742302,728368,917
X,1558742302,728355,1073
X,1558742303,728434,632
X,1558742303,728326,644
X,1558742304,728379,756
X,1558742305,728344,710
X,1558742305,728315,1535
X,1558742306,728427,2005
X,1558742306,728316,1125
X,1558742307,728344,1386
X,1558742307,728311,1505
X,1558742308,728354,886
X,1558742309,728344,1318
X,1558742309,728412,850
X,1558742310,728331,1270
X,1558742310,728339,1205
X,1558742311,728372,1213
X,1558742311,728331,525
X,1558742312,728428,1059
X,1558742313,728372,1021
X,1558742313,728384,1248
X,1558742314,728358,903
X,1558742314,728301,1528
X,1558742315,728424,647
X,1558742315,728314,855
X,1558742316,728334,617
A,1558742316,728354,166
T,1558742316,2883
R,1558742316,5C00DDFC36
X,1558742318,728503,893
P,1558742318,5411
X,1558742318,728367,708
X,1558742319,728290,770
X,1558742320,728343,784
X,1558742320,728304,1733
X,1558742321,728445,1852
X,1558742321,728373,607
X,1558742322,728318,1104
X,1558742322,728309,859
X,1558742323,728299,1180
X,1558742324,728272,1351
X,1558742324,728410,1425
X,1558742325,728336,790
X,1558742325,728351,813
X,1558742326,728317,1064
X,1558742326,728254,949
X,1558742327,728376,1483
X,1558742328,728288,1036
X,1558742328,728260,1153
X,1558742329,728364,1496
X,1558742329,728292,670
X,1558742330,728287,914
X,1558742330,728344,1022
X,1558742331,728322,952
X,1558742331,728362,1508
X,1558742332,728270,1164
X,1558742333,728333,1166
X,1558742333,728342,521
X,1558742334,728257,1178
X,1558742334,728306,1193
X,1558742335,728309,1726
X,1558742335,728329,805
X,1558742336,728406,690
X,1558742337,728315,1016
X,1558742337,728315,1606
X,1558742338,728330,1469
X,1558742338,728375,1081
X,1558742339,728349,1209
X,1558742339,728325,709
X,1558742339,728413,665
X,1558742340,728377,1247
X,1558742340,728453,1502
X,1558742341,728369,1002
X,1558742341,728336,797
X,1558742342,728377,1371
X,1558742342,728331,845
X,1558742343,728446,1299
X,1558742344,728375,942
A,1558742344,728344,249
T,1558742344,2883
R,1558742344,5C00DDFC36
X,1558742345,728378,990
X,1558742346,728405,1500
X,1558742347,728308,859
X,1558742347,728328,777
P,1558742347,5411
X,1558742348,728294,815
X,1558742348,728379,1244
X,1558742349,728407,946
X,1558742349,728335,1274
X,1558742350,728383,1349
X,1558742351,728327,1276
X,1558742351,728324,1198
X,1558742352,728371,1148
X,1558742352,728302,1256
X,1558742353,728343,919
X,1558742353,728350,1322
X,1558742354,728397,958
X,1558742355,728335,1285
X,1558742355,728402,1342
X,1558742356,728342,997
X,1558742356,728419,23193
X,1558742357,728244,971
X,1558742357,728354,911
X,1558742358,728338,1136
X,1558742358,728364,937
X,1558742359,728328,884
X,1558742360,728343,1913
X,1558742360,728350,983
X,1558742361,728281,851
X,1558742361,728326,826
X,1558742362,728342,1044
X,1558742362,728356,1561
X,1558742363,728339,1658
X,1558742364,728292,1293
X,1558742364,728392,1137
X,1558742365,728318,1206
X,1558742365,728320,1019
X,1558742366,728386,1537
X,1558742366,728548,2145
X,1558742367,728285,2118
X,1558742368,728254,1714
X,1558742368,728319,1130
X,1558742369,728283,1451
X,1558742369,728287,1035
X,1558742370,728236,1379
X,1558742370,728334,10843
X,1558742371,728217,11923
X,1558742372,728380,1500
X,1558742372,728298,1586
X,1558742373,728277,1501
X,1558742373,728266,1061
X,1558742374,728245,1486
X,1558742374,728283,1027
X,1558742375,728346,1125
