H,1559769841,364729
R,1559769841,5C00DDFC36
R,1559769841,5C00DDFC36
R,1559769841,5C00DDFC36
X,1559769843,699471,17710
X,1559769844,698604,13462
X,1559769844,697860,10664
X,1559769845,696427,8680
X,1559769845,697583,13018
X,1559769846,698514,9730
X,1559769846,694535,17592
X,1559769847,698078,51404
X,1559769848,692198,3472
X,1559769848,697465,15351
X,1559769849,696963,10691
X,1559769849,699246,14045
X,1559769850,697845,11750
X,1559769850,698424,20914
X,1559769851,698821,12272
X,1559769852,697241,9148
X,1559769852,697264,14197
X,1559769853,697674,3741
X,1559769853,697340,8692
X,1559769854,699634,10518
X,1559769854,698125,2694
X,1559769855,697922,5036
X,1559769856,697348,17771
X,1559769856,697973,8600
X,1559769857,696976,7747
X,1559769857,698203,4611
X,1559769858,699946,2800
X,1559769858,699754,5306
P,1559769859,5277
X,1559769859,699998,18883
X,1559769859,699021,3839
X,1559769860,699132,5538
X,1559769861,698181,10026
X,1559769861,695915,9674
X,1559769862,699453,12024
X,1559769862,696759,7034
X,1559769863,698636,8146
X,1559769863,697220,5344
X,1559769864,696295,6886
X,1559769865,695327,4508
X,1559769865,696546,6734
X,1559769866,694467,11208
X,1559769866,695479,10168
X,1559769867,697268,8480
X,1559769867,698370,11227
X,1559769868,699238,4597
X,1559769869,699447,3517
X,1559769869,698676,3030
X,1559769870,698372,1967
X,1559769870,698757,2426
X,1559769871,698383,15311
X,1559769871,698671,8746
X,1559769872,699687,17537
X,1559769873,699382,3834
X,1559769873,698605,4839
X,1559769874,698630,2024
X,1559769874,698728,1735
X,1559769875,698595,1881
X,1559769875,698531,2711
X,1559769876,698590,16771
X,1559769876,699352,7584
X,1559769877,699259,4224
X,1559769878,700047,12110
X,1559769878,698696,2753
X,1559769878,698600,3040
X,1559769878,699233,8480
X,1559769879,699671,2523
X,1559769879,698697,2008
X,1559769880,700273,2858
X,1559769881,700643,2214
X,1559769881,700202,3331
X,1559769882,699665,3870
X,1559769882,699895,2576
X,1559769883,699679,2037
X,1559769883,699489,3357
X,1559769884,698892,22746
X,1559769885,698337,11000
X,1559769885,699163,1808
X,1559769886,700866,3857
X,1559769886,700425,3897
X,1559769887,698637,4454
X,1559769887,698598,2664
X,1559769888,696136,3914
P,1559769888,5278
X,1559769889,696833,3829
X,1559769889,696423,7214
X,1559769890,696600,17069
X,1559769890,694274,15481
X,1559769891,694501,29533
X,1559769891,698101,7954
X,1559769892,698758,3130
X,1559769892,697062,9437
X,1559769893,690718,14427
X,1559769894,686897,23380
X,1559769894,680254,17808
X,1559769895,692276,19285
X,1559769895,621952,60947
X,1559769896,374763,40657
X,1559769896,376448,12808
X,1559769897,378145,3949
X,1559769898,377407,2488
X,1559769898,377320,1819
X,1559769899,376501,1445
X,1559769899,376755,3194
X,1559769900,461164,37414
X,1559769900,689710,48992
X,1559769901,699851,43920
X,1559769902,698838,6484
X,1559769902,699295,23463
X,1559769903,698229,7170
X,1559769903,697944,3826
X,1559769904,696699,5945
X,1559769904,687292,17412
X,1559769905,683779,15936
X,1559769906,683946,10550
X,1559769906,693898,14098
X,1559769907,697986,16393
X,1559769907,696416,6912
X,1559769908,700521,6583
X,1559769908,699051,5339
X,1559769909,700043,5248
X,1559769909,699450,7389
X,1559769910,701487,4650
X,1559769911,701962,5246
X,1559769911,700333,6063
X,1559769912,697059,16459
X,1559769912,698454,14363
X,1559769913,696728,4224
X,1559769913,695716,5257
X,1559769914,697843,4278
X,1559769915,699762,3869
X,1559769915,699585,41440
X,1559769916,694527,25162
X,1559769916,661237,46133
X,1559769917,377023,40025
X,1559769917,376278,10990
X,1559769918,377685,4861
P,1559769918,5279
X,1559769919,377347,3014
X,1559769919,376869,2679
X,1559769919,376878,1131
X,1559769919,376640,1144
X,1559769920,376444,1311
X,1559769920,376337,717
X,1559769921,376737,1108
X,1559769922,376253,1119
O,1559769922,375675,4251
O,1559769923,373841,1806
O,1559769923,375278,2573
O,1559769924,376303,748
O,1559769924,375563,1075
O,1559769925,376468,3141
O,1559769925,376611,2450
O,1559769926,375999,1842
O,1559769927,375910,1575
O,1559769927,375854,1183
O,1559769928,376384,1783
O,1559769928,376545,861
O,1559769929,376796,399
O,1559769929,376439,847
O,1559769930,376517,514
O,1559769931,376763,235
O,1559769931,376680,150
O,1559769932,376677,1290
O,1559769932,376674,1468
O,1559769933,376508,1130
O,1559769933,376472,717
O,1559769934,376581,603
