H,1559614252,364729
X,1559614252,711678,2013
X,1559614252,711913,2219
X,1559614252,711154,3736
X,1559614252,711899,1759
X,1559614253,711586,1560
X,1559614253,711837,1804
X,1559614254,711865,1166
X,1559614254,716247,50483
P,1559614255,5281
X,1559614255,714299,51593
X,1559614256,721091,50383
X,1559614256,713565,40689
X,1559614257,711216,10047
X,1559614257,712104,3176
X,1559614258,712217,2198
X,1559614258,712507,2523
X,1559614259,712300,2737
X,1559614260,712549,7127
X,1559614260,712326,8444
X,1559614261,712456,2487
X,1559614261,712686,3157
X,1559614262,712358,2674
X,1559614262,712568,1958
X,1559614263,712822,2760
X,1559614264,712647,5956
X,1559614264,712750,1826
X,1559614265,712743,1836
X,1559614265,712673,2735
X,1559614266,712978,2637
X,1559614266,712834,1665
X,1559614267,712979,1928
X,1559614268,713189,3425
X,1559614268,712899,1953
X,1559614269,713663,45160
X,1559614269,712967,4702
X,1559614270,713055,2917
X,1559614270,713087,3070
X,1559614271,713237,2581
X,1559614271,713105,2396
X,1559614272,710674,43127
X,1559614273,713434,12599
X,1559614273,713391,2142
X,1559614274,713386,2209
X,1559614274,712844,42184
X,1559614275,693464,45358
X,1559614275,371393,24451
X,1559614276,372972,8642
X,1559614277,371836,3357
X,1559614277,372211,2686
X,1559614278,371951,2142
X,1559614278,372046,1482
X,1559614279,371960,407
X,1559614279,371980,365
X,1559614280,372016,279
X,1559614281,371964,183
X,1559614281,371936,282
O,1559614282,371993,250
O,1559614282,371922,225
O,1559614283,371933,235
O,1559614283,371908,115
O,1559614284,371982,295
O,1559614285,371916,479
P,1559614285,5292
O,1559614285,371949,366
O,1559614286,371913,204
O,1559614286,371978,688
O,1559614287,371913,528
O,1559614287,371921,487
O,1559614288,371978,254
O,1559614288,371959,186
O,1559614289,371945,247
O,1559614290,371975,245
O,1559614290,371959,185
O,1559614291,371956,90
O,1559614291,371946,132
O,1559614292,371937,164
O,1559614292,371982,752
O,1559614293,371895,709
O,1559614293,371950,458
O,1559614293,371867,974
O,1559614294,372036,1410
O,1559614294,371892,994
O,1559614295,371945,736
O,1559614295,372025,624
O,1559614296,371948,491
O,1559614297,371960,481
O,1559614297,371997,328
O,1559614298,371959,377
O,1559614298,371941,808
O,1559614299,372006,532
O,1559614299,372002,488
O,1559614300,371938,369
O,1559614301,371985,249
O,1559614301,372015,231
O,1559614302,371974,346
O,1559614302,372010,457
O,1559614303,371982,326
O,1559614303,371974,255
O,1559614304,371996,171
O,1559614304,371974,261
O,1559614305,371979,191
O,1559614306,371994,271
O,1559614306,371997,282
O,1559614307,372009,450
O,1559614307,371925,529
O,1559614308,372014,570
O,1559614308,372007,347
O,1559614309,371976,262
O,1559614310,371996,173
O,1559614310,371970,147
O,1559614311,371974,117
O,1559614311,371980,182
O,1559614312,371991,230
O,1559614312,371984,172
O,1559614313,372055,429
O,1559614314,371960,828
P,1559614314,5293
O,1559614314,372049,540
O,1559614315,372052,650
O,1559614315,371989,670
O,1559614316,372044,164
O,1559614316,371995,195
O,1559614317,372034,146
O,1559614318,372028,178
O,1559614318,372006,194
O,1559614319,372048,171
O,1559614319,372006,863
O,1559614320,372073,762
O,1559614320,371980,617
O,1559614321,372007,529
O,1559614321,372051,381
O,1559614322,372006,302
O,1559614323,372029,184
O,1559614323,372055,251
O,1559614324,372050,215
O,1559614324,371952,870
O,1559614325,372104,896
O,1559614325,372004,640
O,1559614326,372035,481
O,1559614327,372092,373
O,1559614327,372060,354
O,1559614328,372052,223
O,1559614328,372094,212
O,1559614329,372088,197
O,1559614329,372083,181
O,1559614330,372104,191
O,1559614331,372081,375
O,1559614331,372128,350
T,1559614331,2905
P,1559614343,5298
P,1559614373,5298
O,1559614381,371973,2510
O,1559614382,372198,141
O,1559614382,372217,188
O,1559614383,372215,110
O,1559614383,372219,181
O,1559614384,372227,204
O,1559614385,372275,753
O,1559614385,372178,723
O,1559614386,372261,469
O,1559614386,372263,418
O,1559614387,372238,354
O,1559614387,372256,236
O,1559614388,372292,245
O,1559614389,372268,229
O,1559614389,372268,206
O,1559614390,372282,309
O,1559614390,372255,200
O,1559614391,372206,806
O,1559614391,372362,1772
O,1559614392,372228,1406
O,1559614393,372226,1048
