H,1559580569,364729
P,1559580569,5315
P,1559580598,5317
P,1559580628,5316
P,1559580658,5314
P,1559580687,5314
P,1559580716,5316
P,1559580745,5316
P,1559580775,5314
P,1559580804,5315
P,1559580833,5316
P,1559580863,5316
P,1559580892,5315
P,1559580922,5316
P,1559580951,5314
P,1559580981,5315
P,1559581010,5316
P,1559581039,5316
P,1559581069,5316
P,1559581098,5316
P,1559581127,5315
P,1559581156,5316
P,1559581186,5316
P,1559581216,5316
P,1559581245,5315
P,1559581275,5315
P,1559581304,5316
P,1559581333,5315
P,1559581362,5316
P,1559581392,5315
P,1559581421,5316
P,1559581450,5316
P,1559581480,5316
P,1559581510,5315
P,1559581539,5316
P,1559581568,5316
P,1559581598,5315
P,1559581627,5315
P,1559581656,5317
P,1559581686,5316
P,1559581716,5316
P,1559581745,5316
P,1559581774,5316
P,1559581805,5315
P,1559581834,5315
P,1559581863,5317
P,1559581892,5316
P,1559581922,5315
P,1559581951,5316
P,1559581980,5315
P,1559582010,5316
P,1559582039,5316
P,1559582068,5316
P,1559582098,5315
P,1559582128,5316
P,1559582157,5315
P,1559582186,5316
P,1559582216,5316
D,1559582220,464384
P,1559582245,5316
P,1559582274,5316
P,1559582303,5315
P,1559582333,5316
P,1559582362,5315
D,1559582371,471296
R,1559582371,5C00DDFC36
R,1559582371,5C00DDFC36
R,1559582371,5C00DDFC36
X,1559582372,671721,10840
X,1559582373,370785,36693
X,1559582373,370683,14774
X,1559582374,372059,6706
X,1559582375,371257,4241
X,1559582375,371571,2708
X,1559582376,371663,2120
X,1559582376,371423,1734
X,1559582377,371682,1150
X,1559582377,371643,788
X,1559582378,371786,696
X,1559582379,371802,566
O,1559582379,371842,316
O,1559582380,371864,361
O,1559582380,371775,255
O,1559582381,371808,262
O,1559582381,371773,335
O,1559582382,371746,248
O,1559582383,371817,187
O,1559582383,371814,165
O,1559582383,371833,257
O,1559582383,371930,200
O,1559582384,371869,127
O,1559582384,371899,112
O,1559582385,371800,280
O,1559582386,371655,441
O,1559582386,371593,236
O,1559582387,371584,404
O,1559582387,371707,241
O,1559582388,371791,418
O,1559582388,371840,140
O,1559582389,371984,222
O,1559582389,372103,333
O,1559582390,372102,261
O,1559582391,372035,248
O,1559582391,372110,378
P,1559582392,5309
O,1559582392,371934,318
O,1559582392,372103,229
O,1559582393,371905,263
O,1559582393,371982,144
O,1559582394,372182,446
O,1559582395,372135,419
O,1559582395,372118,318
O,1559582396,372015,347
O,1559582396,372181,278
O,1559582397,372232,137
O,1559582397,372224,378
O,1559582398,372184,269
O,1559582399,372047,371
O,1559582399,372139,361
O,1559582400,371984,283
O,1559582400,372123,303
O,1559582401,372100,196
O,1559582401,372161,263
O,1559582402,372202,328
O,1559582403,372020,172
O,1559582403,371911,198
O,1559582404,371977,237
O,1559582404,372177,364
O,1559582405,372056,274
O,1559582405,372080,199
O,1559582406,372355,337
O,1559582406,372197,308
O,1559582407,372276,99
O,1559582408,372223,226
O,1559582408,372138,249
O,1559582409,372195,112
O,1559582409,372069,260
O,1559582410,372028,116
O,1559582410,371944,202
O,1559582411,371960,81
O,1559582412,372011,74
O,1559582412,371988,187
O,1559582413,371958,160
O,1559582413,371997,401
O,1559582414,372083,207
O,1559582414,372023,187
O,1559582415,372140,232
O,1559582416,371932,345
O,1559582416,372010,254
O,1559582417,371949,199
O,1559582417,371963,319
O,1559582418,372036,374
O,1559582418,372064,179
O,1559582419,372032,108
O,1559582420,371965,185
O,1559582420,371866,463
O,1559582421,371691,223
O,1559582421,371711,225
P,1559582422,5309
O,1559582422,371937,194
O,1559582422,371972,234
O,1559582423,371764,177
O,1559582424,371831,255
O,1559582424,371575,612
O,1559582424,371203,825
O,1559582424,371441,289
O,1559582425,371917,360
O,1559582425,372063,133
O,1559582426,372143,163
O,1559582426,372156,234
O,1559582427,372052,86
O,1559582428,372098,226
T,1559582428,2974
P,1559582451,5315
P,1559582480,5315
P,1559582509,5316
P,1559582539,5315
P,1559582568,5315
P,1559582597,5315
P,1559582627,5315
P,1559582656,5315
O,1559582678,372443,2627
O,1559582679,372726,240
O,1559582679,372696,321
O,1559582680,372653,246
O,1559582680,372603,334
O,1559582681,372470,502
O,1559582681,372299,459
O,1559582682,372248,456
O,1559582683,372032,382
O,1559582683,372103,541
O,1559582684,372127,423
O,1559582684,372302,608
O,1559582685,372320,538
O,1559582685,372598,354
