749,761717,1615
X,1560653750,761756,1099
X,1560653750,761775,2576
X,1560653751,761752,1846
X,1560653751,761747,1448
X,1560653752,761689,1445
X,1560653752,761768,2206
X,1560653753,761830,1663
X,1560653753,761755,1708
X,1560653753,761823,1110
X,1560653754,761819,1923
X,1560653754,761810,1075
X,1560653755,761721,1804
X,1560653755,761849,1848
X,1560653756,761801,954
X,1560653757,761689,1020
X,1560653757,761708,1348
X,1560653758,761714,1847
X,1560653758,761595,1140
X,1560653759,761740,2499
P,1560653759,5202
X,1560653759,761833,1447
X,1560653760,761719,1587
X,1560653761,761738,1169
X,1560653761,761696,1438
X,1560653762,761547,2039
X,1560653762,761754,1585
X,1560653763,761761,2438
X,1560653763,761684,1552
X,1560653764,761777,1946
X,1560653765,761684,2635
X,1560653765,761723,1529
X,1560653766,761710,1723
X,1560653766,761779,5398
X,1560653767,761561,2242
X,1560653767,761748,1513
X,1560653768,761695,1902
X,1560653769,761806,1368
X,1560653769,761714,1566
X,1560653770,761607,1564
X,1560653770,761623,2797
X,1560653771,761760,2601
X,1560653771,761634,1576
X,1560653772,761644,1558
X,1560653772,761685,1981
X,1560653773,761609,1127
X,1560653774,761740,1445
X,1560653774,761895,1834
X,1560653775,761774,1544
X,1560653775,761596,2315
X,1560653776,761615,847
X,1560653776,761550,1349
X,1560653777,761659,1229
X,1560653778,761720,2336
X,1560653778,761809,2107
X,1560653779,761631,2117
X,1560653779,761582,2028
X,1560653780,761583,1464
X,1560653780,761272,3105
X,1560653781,761621,4973
X,1560653782,761683,1774
X,1560653782,761469,3467
X,1560653783,761431,1932
X,1560653783,761480,1167
X,1560653784,761517,2272
X,1560653784,761538,4887
X,1560653785,761598,1684
X,1560653786,761570,1641
X,1560653786,761418,15950
X,1560653787,761245,9121
X,1560653787,761526,5736
X,1560653788,761553,1832
X,1560653788,761497,1493
X,1560653789,761342,2085
P,1560653789,5212
X,1560653789,761555,1224
X,1560653790,761969,3393
X,1560653791,761197,4655
X,1560653791,761298,11957
X,1560653792,761157,4556
X,1560653792,761695,8478
X,1560653793,761886,4551
X,1560653793,760963,10971
X,1560653794,761595,9405
X,1560653794,760792,20033
X,1560653794,762335,7638
X,1560653795,760215,5194
X,1560653795,761274,4143
X,1560653796,761265,2170
X,1560653796,761291,1537
X,1560653797,761334,2371
X,1560653798,761427,2690
X,1560653798,761420,3945
X,1560653799,761301,2373
X,1560653799,761370,2606
X,1560653800,761300,1625
X,1560653800,761163,1675
X,1560653801,761207,2225
X,1560653802,761325,1632
X,1560653802,761234,1895
X,1560653803,761132,2158
X,1560653803,761367,4572
X,1560653804,760897,3848
X,1560653804,761197,1519
X,1560653805,761266,2058
X,1560653805,761115,2091
X,1560653806,761305,4871
X,1560653807,761116,3539
X,1560653807,761228,2184
X,1560653808,761340,3173
X,1560653808,761260,1159
X,1560653809,761347,2164
X,1560653809,761215,1861
X,1560653810,761102,4880
X,1560653811,761485,7004
X,1560653811,761262,1059
X,1560653812,761248,2023
X,1560653812,761391,4545
X,1560653813,760904,1970
X,1560653813,761207,2831
X,1560653814,761150,7522
X,1560653815,761411,6111
X,1560653815,761143,3554
X,1560653816,761105,2095
X,1560653816,760579,4127
X,1560653817,761236,18153
X,1560653817,761146,34805
X,1560653818,764517,18790
P,1560653818,5211
X,1560653819,759288,10882
X,1560653819,761202,2395
X,1560653820,761640,17290
X,1560653820,761300,7499
X,1560653821,761076,2904
X,1560653821,761092,1233
X,1560653822,761260,4831
X,1560653822,760932,4370
X,1560653823,761319,2285
X,1560653824,761169,1816
X,1560653824,761075,2164
X,1560653825,761076,1883
X,1560653825,761040,2314
