H,1561510691,364729
D,1561510691,494080
D,1561510693,494848
D,1561510695,494848
D,1561510698,493824
D,1561510700,494336
D,1561510702,495872
D,1561510704,494592
P,1561510705,5212
D,1561510706,495104
D,1561510709,496128
D,1561510711,494592
D,1561510713,494592
D,1561510715,495360
D,1561510717,494336
D,1561510719,494592
D,1561510721,493824
D,1561510723,493824
D,1561510725,494080
D,1561510727,494592
D,1561510730,490496
D,1561510732,493568
P,1561510734,5213
D,1561510734,493824
D,1561510736,492288
D,1561510739,440832
D,1561510741,490496
P,1561510763,5213
P,1561510793,5213
P,1561510822,5215
P,1561510851,5213
P,1561510881,5214
P,1561510911,5212
P,1561510940,5212
P,1561510969,5213
P,1561510999,5213
P,1561511028,5214
P,1561511057,5212
P,1561511086,5214
P,1561511116,5212
P,1561511145,5212
P,1561511174,5214
P,1561511205,5214
P,1561511234,5213
P,1561511263,5212
D,1561511283,476160
R,1561511283,5C00DDFC36
X,1561511285,496945,36976
X,1561511285,694041,14011
X,1561511286,688265,20050
X,1561511287,688622,15707
X,1561511287,689485,4890
X,1561511288,689928,3435
X,1561511288,689532,2552
X,1561511289,690789,22469
X,1561511289,689495,5487
X,1561511290,688587,26729
X,1561511291,689567,7420
X,1561511291,689856,2044
X,1561511291,689670,24062
X,1561511291,690000,3877
X,1561511292,689892,2092
P,1561511292,5206
X,1561511292,690101,2728
X,1561511293,689839,1683
X,1561511293,689604,8117
X,1561511294,689501,7456
X,1561511295,690509,7950
X,1561511295,690423,13556
X,1561511296,690100,5742
X,1561511296,690136,3985
X,1561511297,690249,2562
X,1561511297,690183,10485
X,1561511298,690105,1871
X,1561511299,690356,2301
X,1561511299,690113,2409
X,1561511300,690040,2120
X,1561511300,690163,1714
X,1561511301,690082,2372
X,1561511301,690017,2322
X,1561511302,690165,2317
X,1561511303,690188,1953
X,1561511303,690254,1694
X,1561511304,690046,1682
X,1561511304,690159,1488
X,1561511305,690367,1911
X,1561511305,690256,1455
X,1561511306,690217,1673
X,1561511307,689487,5925
X,1561511307,695415,1315
X,1561511308,669519,57124
X,1561511308,497728,36881
X,1561511309,369825,29975
X,1561511309,371512,15004
X,1561511310,370079,8150
X,1561511310,370617,3784
X,1561511311,370454,1550
X,1561511312,370463,757
X,1561511312,370464,754
X,1561511313,370541,632
X,1561511313,370470,510
X,1561511314,370319,410
X,1561511314,370271,298
O,1561511315,370223,939
O,1561511316,370197,550
O,1561511316,370205,603
O,1561511317,370074,1361
O,1561511317,370151,1008
O,1561511318,369997,726
O,1561511318,370041,303
O,1561511319,369929,655
O,1561511320,370045,662
O,1561511320,369889,371
O,1561511321,369871,152
O,1561511321,369822,100
O,1561511322,369872,122
P,1561511322,5206
O,1561511322,369917,159
O,1561511323,369921,140
O,1561511324,369915,137
O,1561511324,369907,177
O,1561511325,369989,80
O,1561511325,369931,228
O,1561511326,369954,161
O,1561511326,370043,133
O,1561511327,370116,302
O,1561511327,370008,971
O,1561511328,370099,866
O,1561511329,370181,1259
O,1561511329,370161,801
O,1561511330,370269,804
O,1561511330,370275,916
O,1561511331,370167,1039
O,1561511331,370228,555
O,1561511332,370158,561
O,1561511332,370181,347
O,1561511332,370224,478
O,1561511333,370348,883
O,1561511333,370682,704
O,1561511334,370729,831
O,1561511334,370777,627
O,1561511335,370491,1130
O,1561511336,370587,659
O,1561511336,371166,917
O,1561511337,371173,829
O,1561511337,370903,718
O,1561511338,370707,862
O,1561511338,370566,795
O,1561511339,370461,599
O,1561511340,370457,451
O,1561511340,370391,231
O,1561511341,370319,392
O,1561511341,370259,171
O,1561511342,370196,153
O,1561511342,370172,417
O,1561511343,370142,299
O,1561511344,370107,457
O,1561511344,370077,283
O,1561511345,370046,169
O,1561511345,370030,151
O,1561511346,369982,246
O,1561511346,370010,262
O,1561511347,370022,400
O,1561511347,370025,245
O,1561511348,370004,223
O,1561511349,370018,504
O,1561511349,369989,356
O,1561511350,370048,260
O,1561511350,370021,264
O,1561511351,370061,261
P,1561511351,5207
O,1561511351,370052,390
O,1561511352,370022,337
O,1561511353,370029,509
O,1561511353,370033,482
O,1561511354,370072,684
O,1561511354,369967,714
O,1561511355,369922,459
O,1561511355,369939,230
O,1561511356,369936,113
O,1561511357,369896,380
O,1561511357,369889,453
O,1561511358,369900,398
O,1561511358,369910,782
O,1561511359,369926,477
O,1561511359,369965,296
O,1561511360,369958,269
