H,1561076677,364729
P,1561076677,5215
P,1561076706,5215
P,1561076735,5215
P,1561076764,5214
P,1561076794,5214
P,1561076823,5214
P,1561076852,5214
P,1561076882,5213
P,1561076912,5214
P,1561076941,5213
P,1561076970,5214
P,1561077000,5214
P,1561077029,5213
P,1561077058,5214
P,1561077088,5213
P,1561077117,5213
P,1561077146,5213
P,1561077175,5213
P,1561077206,5214
P,1561077235,5213
P,1561077264,5214
P,1561077293,5213
P,1561077323,5214
P,1561077352,5214
P,1561077381,5213
P,1561077411,5214
P,1561077440,5214
P,1561077469,5215
P,1561077499,5214
P,1561077529,5214
P,1561077558,5215
P,1561077587,5214
P,1561077617,5214
P,1561077646,5212
P,1561077675,5213
P,1561077704,5213
P,1561077734,5215
P,1561077763,5213
P,1561077793,5215
D,1561077795,441088
R,1561077795,5C00DDFC36
R,1561077795,5C00DDFC36
R,1561077795,5C00DDFC36
X,1561077797,364352,8697
X,1561077797,364449,2531
X,1561077798,364207,1293
X,1561077798,364127,781
X,1561077799,364428,417
X,1561077800,364491,325
X,1561077800,364173,263
X,1561077801,364237,982
X,1561077801,364238,922
X,1561077802,364300,902
X,1561077802,364347,287
O,1561077803,364293,497
O,1561077804,364231,514
O,1561077804,364181,439
O,1561077805,364257,710
O,1561077805,364203,311
O,1561077806,364314,468
O,1561077806,364189,418
O,1561077807,364301,303
O,1561077807,364209,87
O,1561077808,364326,192
O,1561077809,364253,159
O,1561077809,364250,345
O,1561077810,364309,268
O,1561077810,364261,360
O,1561077811,364260,256
O,1561077811,364352,190
O,1561077812,364336,241
O,1561077813,364369,420
O,1561077813,364396,324
O,1561077814,364349,530
O,1561077814,364405,1199
O,1561077815,722084,2698
T,1561077815,2890
D,1561077816,453632
R,1561077816,5C00DDFC36
R,1561077816,5C00DDFC36
R,1561077816,5C00DDFC36
X,1561077818,681701,5566
X,1561077819,682210,2629
X,1561077819,682629,1926
X,1561077820,682669,2066
X,1561077820,682623,3541
X,1561077821,677683,58250
X,1561077821,682984,56196
X,1561077822,681878,44563
X,1561077823,681507,9210
P,1561077823,5208
X,1561077823,682548,3256
X,1561077824,682090,7376
X,1561077824,682370,1186
X,1561077825,682559,3374
X,1561077825,682713,7313
X,1561077826,682539,2942
X,1561077826,682509,1384
X,1561077826,682597,2265
X,1561077827,682411,1930
X,1561077827,682432,1928
X,1561077828,682412,3475
X,1561077828,682385,2096
X,1561077829,682653,2163
X,1561077829,682770,2646
X,1561077830,682753,1567
X,1561077831,682694,2333
X,1561077831,682818,1722
X,1561077832,682775,2165
X,1561077832,682742,1858
X,1561077833,682812,1687
X,1561077833,682847,2708
X,1561077834,682667,1725
X,1561077835,682695,3815
X,1561077835,682760,2168
X,1561077836,683092,4457
X,1561077836,682642,2267
X,1561077837,682920,9028
X,1561077837,682790,7335
X,1561077838,682668,1966
X,1561077839,682681,2821
X,1561077839,682756,2033
X,1561077840,682705,1530
X,1561077840,682729,2856
X,1561077841,682832,1552
X,1561077841,682955,2423
X,1561077842,682808,4624
X,1561077843,682746,1474
X,1561077843,683238,6589
X,1561077844,682490,3632
X,1561077844,682479,3733
X,1561077845,682403,5055
X,1561077845,683034,2843
X,1561077846,682410,3227
X,1561077846,672117,32518
X,1561077847,551946,31339
X,1561077848,368623,64269
X,1561077848,366491,27136
X,1561077849,368166,12238
X,1561077849,366224,5855
X,1561077850,366209,2722
X,1561077850,366009,1746
X,1561077851,365645,915
X,1561077852,365466,835
P,1561077852,5209
X,1561077852,365475,453
X,1561077853,365480,263
X,1561077853,365484,235
O,1561077854,365527,152
O,1561077854,365522,123
O,1561077855,365590,89
O,1561077856,365559,105
O,1561077856,365540,100
O,1561077857,365587,152
O,1561077857,365541,91
O,1561077858,365536,126
O,1561077858,365582,179
O,1561077859,365531,128
O,1561077860,365465,220
O,1561077860,365463,146
O,1561077861,365477,157
O,1561077861,365478,156
O,1561077862,365517,142
O,1561077862,365534,98
O,1561077863,365494,332
O,1561077863,365535,222
O,1561077864,365488,160
O,1561077865,365541,178
O,1561077865,365546,166
O,1561077866,365557,153
O,1561077866,365535,147
O,1561077867,365513,162
O,1561077867,365513,264
O,1561077867,365515,138
O,1561077868,365532,86
O,1561077868,365537,102
O,1561077869,365525,279
O,1561077869,365572,160
O,1561077870,365590,207
O,1561077870,365557,182
O,1561077871,365552,122
O,1561077872,365493,157
O,1561077872,365386,191
O,1561077873,365423,310
