H,1548660297,312466
P,1548660297,5137
P,1548660327,5138
P,1548660356,5138
P,1548660386,5138
P,1548660416,5138
P,1548660445,5137
P,1548660474,5138
P,1548660503,5138
P,1548660533,5137
P,1548660562,5137
P,1548660591,5137
P,1548660621,5137
P,1548660650,5131
P,1548660680,5138
D,1548660701,344576
D,1548660704,344064
D,1548660705,349440
D,1548660707,347648
P,1548660709,5138
D,1548660709,349952
D,1548660711,350464
D,1548660714,352000
D,1548660716,349440
D,1548660718,349184
D,1548660720,353792
D,1548660722,349696
R,1548660723,000000000
X,1548660724,529343,4123
X,1548660725,529646,1840
X,1548660725,529193,2304
X,1548660726,530031,1723
X,1548660727,529846,3277
X,1548660727,529859,6756
X,1548660728,529666,2363
X,1548660728,529721,1577
X,1548660729,530240,11067
X,1548660729,530143,2363
X,1548660730,529998,6253
X,1548660731,530673,5689
X,1548660731,530106,2042
X,1548660732,530131,1548
X,1548660732,530386,1775
X,1548660733,530274,1431
X,1548660733,530438,1794
X,1548660734,530664,1749
X,1548660735,530487,2551
X,1548660735,530302,2462
X,1548660736,530049,2191
X,1548660736,529758,2560
X,1548660737,530111,2372
X,1548660737,530179,1281
X,1548660738,529881,1897
X,1548660738,530139,2046
P,1548660739,5129
X,1548660739,530052,1326
X,1548660740,529959,1793
X,1548660740,529385,2623
X,1548660741,529781,2564
X,1548660741,530235,7564
X,1548660742,530267,4829
X,1548660742,530050,4357
X,1548660743,529963,5761
X,1548660744,528970,17455
X,1548660744,529194,5056
X,1548660745,529294,1879
X,1548660745,528440,1827
X,1548660745,529005,6149
X,1548660745,529308,2393
X,1548660746,528925,5108
X,1548660747,528845,2050
X,1548660747,529049,1067
X,1548660748,529162,1262
X,1548660748,529050,2409
X,1548660749,529156,1628
X,1548660749,528594,968
X,1548660750,528472,2149
X,1548660751,528664,1751
X,1548660751,528809,7267
X,1548660752,528918,5027
X,1548660752,528823,14848
X,1548660753,529065,2172
X,1548660753,528679,1399
X,1548660754,528899,5048
X,1548660755,528685,9205
X,1548660755,529157,5757
X,1548660756,529156,1559
X,1548660756,529149,3646
X,1548660757,528535,14840
X,1548660757,528425,2268
X,1548660758,528536,5125
X,1548660759,528943,5396
X,1548660759,529282,2445
X,1548660760,529214,1024
X,1548660760,529056,3959
X,1548660761,528936,2129
X,1548660761,529660,3161
X,1548660762,528853,6457
X,1548660762,528644,1188
X,1548660763,528633,1864
X,1548660764,528937,4089
X,1548660764,529399,1349
X,1548660765,528853,1426
X,1548660765,528596,4838
X,1548660766,528573,1729
X,1548660766,528186,2164
X,1548660767,528345,1336
X,1548660768,528956,3297
P,1548660768,5129
X,1548660768,529509,1724
X,1548660769,529600,1504
X,1548660769,529548,2802
X,1548660770,529424,1983
X,1548660770,529672,3770
X,1548660771,530024,3091
X,1548660772,529387,11532
X,1548660772,529100,12667
X,1548660773,528862,16620
X,1548660773,530185,6188
X,1548660774,530137,1220
X,1548660774,530227,6752
X,1548660775,530478,2950
X,1548660776,530472,3098
X,1548660776,530223,1966
X,1548660777,530118,1038
X,1548660777,529995,1880
X,1548660778,529906,1722
X,1548660778,529720,1558
X,1548660779,529811,3996
X,1548660780,529728,1810
X,1548660780,529667,2301
X,1548660781,529815,2064
X,1548660781,530004,2639
X,1548660782,529589,1828
X,1548660782,529607,1363
X,1548660783,529408,4993
X,1548660784,529183,12203
X,1548660784,529471,7858
X,1548660785,529321,2547
X,1548660785,529590,1641
X,1548660786,529717,1526
X,1548660786,529200,15023
X,1548660786,529506,5324
X,1548660786,529921,1279
X,1548660787,530006,6403
X,1548660788,530138,2681
X,1548660788,530175,1808
X,1548660789,529936,3182
X,1548660789,530103,2214
X,1548660790,530290,2988
X,1548660790,529868,7169
X,1548660791,530001,6346
X,1548660792,530182,10346
X,1548660792,529707,13208
X,1548660793,530122,7234
X,1548660793,530383,2350
X,1548660794,529954,1082
X,1548660794,530276,1547
X,1548660795,530176,3329
X,1548660796,530596,1889
X,1548660796,530387,1601
X,1548660797,530035,1258
P,1548660797,5129
X,1548660797,530480,4742
X,1548660798,530336,3063
X,1548660798,530131,1399
X,1548660799,530378,3828
X,1548660800,530413,1215
X,1548660800,530365,1725
X,1548660801,530079,912
X,1548660801,529929,5418
X,1548660802,529782,2994
X,1548660802,529794,938
X,1548660803,529401,3595
X,1548660804,529321,1648
X,1548660804,529421,2136
X,1548660805,529333,878
X,1548660805,529814,4872
X,1548660806,530591,1343
X,1548660806,530124,5675
