H,1548254880,238276
X,1548254880,629517,11540
X,1548254880,652986,28158
X,1548254881,649005,29690
X,1548254881,725320,42212
X,1548254882,940077,33160
X,1548254882,868077,15852
X,1548254883,880224,1291
X,1548254883,905364,57932
X,1548254884,887923,55702
X,1548254885,887550,31872
X,1548254885,902329,24131
X,1548254886,979903,14516
X,1548254886,963161,48009
X,1548254887,938485,45012
X,1548254887,882676,35307
X,1548254888,883187,10414
X,1548254889,883584,5901
P,1548254889,4953
X,1548254889,883883,4849
X,1548254890,883817,5925
X,1548254890,883880,5841
X,1548254891,883838,4257
X,1548254891,883893,3662
X,1548254892,883951,7315
X,1548254893,883985,9231
X,1548254893,884083,7468
X,1548254894,884224,4018
X,1548254894,884216,5186
X,1548254895,884200,4040
X,1548254895,883957,2402
X,1548254896,883990,994
A,1548254896,737038,58323
T,1548254896,2790
U,1548254896,36709
X,1548254898,884543,1063
X,1548254898,884634,1158
X,1548254899,884638,862
X,1548254900,884635,1874
X,1548254900,884569,1576
X,1548254901,884467,848
X,1548254901,884412,497
X,1548254902,884549,1188
X,1548254902,884633,1167
X,1548254903,884755,781
X,1548254904,884747,591
X,1548254904,884804,363
X,1548254905,884902,806
X,1548254905,884837,1172
X,1548254906,884918,466
X,1548254906,884949,567
X,1548254907,885134,446
X,1548254908,885271,344
X,1548254908,885158,470
X,1548254909,885177,357
X,1548254909,885175,478
X,1548254910,885100,554
X,1548254910,885089,325
X,1548254911,885158,958
X,1548254911,885166,741
X,1548254912,885178,1683
X,1548254913,885240,1333
X,1548254913,885416,512
X,1548254913,885304,371
A,1548254913,884987,1004
T,1548254913,2790
U,1548254913,36709
X,1548254915,885547,1769
X,1548254915,885512,1896
X,1548254916,885471,1620
X,1548254916,885307,2153
X,1548254917,885764,993
X,1548254918,885539,1043
P,1548254918,4955
X,1548254918,885362,2504
X,1548254919,885321,2011
X,1548254919,885479,721
X,1548254920,885729,2293
X,1548254920,885743,1899
X,1548254921,885659,2827
X,1548254922,885676,2523
X,1548254922,885620,2262
X,1548254923,885578,485
C,1548254923,0
X,1548254923,885460,834
X,1548254924,885589,620
X,1548254924,885626,678
X,1548254925,885686,1056
X,1548254925,885796,627
X,1548254926,885746,1127
X,1548254927,885804,693
X,1548254927,885807,984
X,1548254928,885935,535
X,1548254928,885966,825
X,1548254929,886012,910
X,1548254929,886040,1771
X,1548254930,885943,3007
X,1548254931,885970,2126
X,1548254931,886045,1072
X,1548254932,886149,700
X,1548254932,886140,1429
X,1548254933,886001,1143
X,1548254933,886002,679
X,1548254934,885916,1136
X,1548254935,885970,1050
X,1548254935,885898,800
X,1548254936,886030,1238
X,1548254936,886069,1184
X,1548254937,885904,1093
X,1548254937,886076,797
X,1548254938,886149,802
X,1548254939,886176,1106
X,1548254939,886240,930
X,1548254940,886282,1419
X,1548254940,886301,1232
X,1548254941,886186,1604
X,1548254941,886296,1331
X,1548254942,886498,1149
X,1548254942,886580,2147
X,1548254943,886414,1816
X,1548254944,886432,1026
X,1548254944,886353,2370
X,1548254945,886511,3126
X,1548254945,886485,2644
X,1548254946,886480,3556
X,1548254946,886694,4089
X,1548254947,886486,3489
X,1548254948,886585,1712
X,1548254948,886447,1041
P,1548254948,4954
X,1548254949,886589,1106
X,1548254949,886623,1094
X,1548254950,886501,1425
X,1548254950,886404,898
X,1548254951,886494,492
A,1548254951,885911,1034
C,1548254951,1
T,1548254951,2790
U,1548254951,36709
X,1548254953,886535,966
X,1548254954,886620,2054
X,1548254954,886439,2634
X,1548254954,886008,930
X,1548254954,885909,4540
X,1548254955,886284,3799
X,1548254955,886587,2954
X,1548254956,886451,2983
X,1548254956,886614,4373
X,1548254957,886445,3725
X,1548254958,886592,2321
X,1548254958,886730,2155
X,1548254959,886842,4055
X,1548254959,886685,4835
X,1548254960,886650,2882
X,1548254960,886583,2728
X,1548254961,886493,3500
X,1548254962,886347,4540
X,1548254962,886238,7014
X,1548254963,886384,5143
X,1548254963,886481,2247
X,1548254964,889017,17494
X,1548254964,890438,18228
X,1548254965,876973,51462
X,1548254966,631360,25175
X,1548254966,631146,11798
X,1548254967,631158,8749
X,1548254967,630839,4110
X,1548254968,630258,3559
X,1548254968,630201,1757
X,1548254969,630047,1144
X,1548254969,630031,2549
X,1548254970,629910,2359
X,1548254971,629466,4152
X,1548254971,634302,41183
