H,1548704291,4825127
X,1548704291,5452419,954
X,1548704292,5452442,610
X,1548704292,5452387,456
X,1548704293,5452363,587
X,1548704293,5452362,416
X,1548704294,5452287,1035
X,1548704295,5452310,755
X,1548704295,5452338,734
X,1548704296,5452330,705
X,1548704296,5452335,657
X,1548704297,5452301,861
X,1548704297,5452278,686
X,1548704298,5452305,415
X,1548704298,5452262,845
X,1548704299,5452319,623
X,1548704300,5452277,551
X,1548704300,5452251,641
X,1548704301,5452247,581
A,1548704301,5452351,314
T,1548704301,2989
U,1548704301,0
X,1548704303,5452225,640
X,1548704303,5452209,521
X,1548704304,5452221,717
X,1548704305,5452196,589
X,1548704305,5452186,924
X,1548704306,5452170,703
X,1548704306,5452114,806
X,1548704307,5452151,756
X,1548704307,5452163,913
X,1548704308,5452170,723
X,1548704309,5452446,1409
X,1548704309,5453041,954
X,1548704310,5452897,624
X,1548704310,5452876,917
X,1548704311,5452824,788
X,1548704311,5452789,849
X,1548704312,5452750,842
X,1548704313,5452682,573
X,1548704313,5452692,636
X,1548704314,5452657,976
X,1548704314,5452628,992
A,1548704314,5452482,927
T,1548704314,2989
U,1548704315,0
X,1548704316,5452584,712
X,1548704317,5452520,1112
X,1548704317,5452539,1012
X,1548704318,5452529,673
X,1548704318,5452515,494
X,1548704319,5452514,768
X,1548704320,5452423,1058
X,1548704320,5452452,1088
P,1548704320,5000
X,1548704321,5452427,971
X,1548704321,5452376,1250
X,1548704322,5452407,901
X,1548704322,5452399,803
X,1548704322,5452381,867
X,1548704323,5452385,868
X,1548704323,5452329,1248
X,1548704324,5452356,963
X,1548704324,5452333,1233
X,1548704325,5452282,1381
X,1548704325,5452306,1502
X,1548704326,5452273,917
X,1548704327,5452272,1550
X,1548704327,5452293,560
X,1548704328,5453093,1023
X,1548704328,5452970,667
X,1548704329,5452877,953
X,1548704329,5452860,962
X,1548704330,5452792,1107
X,1548704331,5452745,689
X,1548704331,5452742,915
X,1548704332,5452718,719
X,1548704332,5452683,811
X,1548704333,5452677,532
A,1548704333,5452566,697
T,1548704333,2990
U,1548704333,0
X,1548704335,5452615,498
X,1548704335,5452647,714
X,1548704336,5452607,821
X,1548704336,5452556,601
X,1548704337,5452586,606
X,1548704338,5452528,729
X,1548704338,5452568,889
X,1548704339,5452542,691
X,1548704339,5452539,826
X,1548704340,5452499,1080
X,1548704340,5452494,1009
X,1548704341,5452490,511
X,1548704342,5452463,817
X,1548704342,5452445,442
X,1548704343,5452441,524
X,1548704343,5452410,517
X,1548704344,5452420,419
X,1548704344,5452419,647
X,1548704345,5452385,783
X,1548704346,5452402,510
X,1548704346,5452380,564
X,1548704347,5452367,547
A,1548704347,5452490,280
T,1548704347,2990
U,1548704347,0
X,1548704349,5453004,521
X,1548704349,5452954,525
P,1548704350,4997
X,1548704350,5452903,543
X,1548704351,5452905,612
X,1548704351,5452846,812
X,1548704352,5452835,758
X,1548704352,5452789,527
X,1548704353,5452791,559
X,1548704353,5452781,652
X,1548704354,5452737,625
X,1548704355,5452765,936
X,1548704355,5452749,570
X,1548704356,5452669,461
X,1548704356,5452712,678
X,1548704357,5452643,451
X,1548704357,5452661,622
X,1548704358,5452623,700
X,1548704359,5452620,568
X,1548704359,5452652,413
X,1548704360,5452589,550
A,1548704360,5452761,415
T,1548704360,2990
U,1548704360,0
X,1548704362,5452539,408
X,1548704362,5452573,423
X,1548704363,5452538,513
X,1548704363,5452545,684
X,1548704363,5452518,551
X,1548704363,5452506,588
X,1548704364,5452515,453
X,1548704365,5452470,680
X,1548704365,5452510,790
X,1548704366,5452495,735
X,1548704366,5453218,1035
X,1548704367,5453143,1207
X,1548704367,5453021,467
X,1548704368,5452984,1029
X,1548704369,5452955,666
X,1548704369,5452903,706
X,1548704370,5452894,588
X,1548704370,5452850,867
X,1548704371,5452854,888
X,1548704371,5452832,562
X,1548704372,5452786,860
X,1548704373,5452790,546
X,1548704373,5452753,772
A,1548704373,5452692,551
T,1548704373,2990
U,1548704374,0
X,1548704375,5452739,815
X,1548704376,5452743,588
X,1548704376,5452667,656
X,1548704377,5452682,594
X,1548704377,5452659,630
X,1548704378,5452639,618
X,1548704378,5452650,874
P,1548704379,4998
X,1548704379,5452629,512
X,1548704380,5452625,609
X,1548704380,5452625,821
X,1548704381,5452597,952
X,1548704381,5452612,535
X,1548704382,5452979,1324
X,1548704382,5453185,561
X,1548704383,5453122,543
X,1548704384,5453047,780
X,1548704384,5453034,589
