H,1553624964,299960
P,1553624964,5142
P,1553624994,5142
P,1553625023,5144
P,1553625053,5144
P,1553625083,5143
P,1553625112,5142
P,1553625141,5142
P,1553625170,5143
P,1553625200,5145
P,1553625229,5144
P,1553625258,5143
P,1553625288,5143
D,1553625315,390912
D,1553625317,380416
P,1553625317,5143
D,1553625319,399616
D,1553625321,381952
D,1553625323,379904
D,1553625326,381184
D,1553625328,377344
D,1553625330,383744
D,1553625332,377856
D,1553625333,381440
D,1553625336,381696
D,1553625338,381696
D,1553625340,383232
D,1553625342,381952
D,1553625344,382208
P,1553625347,5144
D,1553625347,381952
D,1553625349,381696
D,1553625351,381696
R,1553625351,000000000
X,1553625353,579099,6042
X,1553625353,579274,1537
X,1553625354,579334,1762
X,1553625355,579194,2041
X,1553625355,579055,1842
X,1553625356,579006,1721
X,1553625356,578983,1820
X,1553625357,579056,4345
X,1553625357,579472,1205
X,1553625358,579424,1091
X,1553625358,579199,1870
X,1553625359,579100,7452
X,1553625360,579416,2102
X,1553625360,579498,1823
X,1553625361,579536,1765
X,1553625361,579622,1952
X,1553625362,579767,11436
X,1553625362,579402,4261
X,1553625363,579411,2942
X,1553625364,579583,1105
X,1553625364,579574,1369
X,1553625365,579642,1305
X,1553625365,580050,24805
X,1553625366,579187,3342
X,1553625366,580338,33482
X,1553625367,583847,12298
X,1553625368,351773,50920
X,1553625368,304050,9746
X,1553625369,303902,5042
X,1553625369,303118,2305
X,1553625370,302814,1918
X,1553625370,302858,895
X,1553625371,302653,400
X,1553625371,302524,359
X,1553625372,302447,266
X,1553625373,302344,305
X,1553625373,302303,237
X,1553625374,302182,151
O,1553625374,302077,273
O,1553625374,301863,126
O,1553625374,301852,211
O,1553625375,301861,118
O,1553625376,301876,144
P,1553625376,5135
O,1553625376,301916,178
O,1553625377,301977,191
O,1553625377,302112,344
O,1553625378,302053,270
O,1553625378,302196,351
O,1553625379,301973,817
O,1553625380,301954,841
O,1553625380,301900,230
O,1553625381,301816,324
O,1553625381,301761,442
O,1553625382,301554,159
O,1553625382,301578,503
O,1553625383,301975,511
O,1553625384,301709,451
O,1553625384,301270,474
O,1553625385,301374,123
O,1553625385,301297,115
O,1553625386,301265,95
O,1553625386,301294,169
O,1553625387,301327,102
O,1553625387,301255,138
O,1553625388,301348,147
O,1553625389,301349,160
O,1553625389,301319,191
O,1553625390,301258,138
O,1553625390,301133,77
O,1553625391,301006,339
O,1553625391,301026,276
O,1553625392,301197,381
O,1553625393,301110,278
O,1553625393,301004,119
O,1553625394,300994,234
O,1553625394,301066,288
O,1553625395,300998,272
O,1553625395,300903,139
O,1553625396,300895,187
O,1553625397,300888,91
O,1553625397,300949,94
O,1553625398,300992,114
O,1553625398,300925,135
O,1553625399,300974,106
O,1553625399,300833,155
O,1553625400,300851,110
O,1553625400,300893,117
O,1553625401,300931,120
O,1553625402,300965,206
O,1553625402,301084,183
O,1553625403,301080,183
O,1553625403,300986,88
O,1553625404,300884,179
O,1553625404,300842,158
O,1553625405,300905,79
O,1553625406,300949,118
P,1553625406,5134
O,1553625406,300929,130
O,1553625407,301004,143
O,1553625407,300874,218
O,1553625408,300822,113
O,1553625408,300831,136
O,1553625409,300840,137
O,1553625410,300830,168
O,1553625410,300845,79
O,1553625411,300849,96
O,1553625411,300860,139
O,1553625412,300799,205
O,1553625412,300729,211
O,1553625413,300664,148
O,1553625414,300668,158
O,1553625414,300701,114
O,1553625415,300772,115
O,1553625415,300730,195
O,1553625415,300649,97
O,1553625415,300733,129
O,1553625416,300710,134
O,1553625416,300712,87
O,1553625417,300673,101
O,1553625418,300640,73
O,1553625418,300626,138
O,1553625419,300600,130
O,1553625419,300668,116
O,1553625420,300676,161
O,1553625420,300679,158
O,1553625421,300699,153
O,1553625422,300725,118
O,1553625422,300731,84
O,1553625423,300766,95
T,1553625423,2793
P,1553625435,5142
P,1553625464,5143
P,1553625494,5144
P,1553625523,5143
P,1553625552,5141
P,1553625581,5141
P,1553625611,5142
P,1553625641,5142
P,1553625671,5143
P,1553625701,5143
P,1553625730,5143
P,1553625759,5143
P,1553625788,5143
P,1553625818,5143
P,1553625847,5143
P,1553625876,5141
P,1553625906,5143
P,1553625936,5143
P,1553625965,5143
P,1553625994,5143
P,1553626024,5144
P,1553626053,5143
P,1553626082,5143
P,1553626112,5143
P,1553626141,5141
