H,1554608375,299960
P,1554608375,5122
P,1554608405,5121
P,1554608434,5122
P,1554608463,5121
P,1554608493,5122
P,1554608522,5121
P,1554608551,5121
P,1554608580,5122
P,1554608610,5122
P,1554608639,5122
P,1554608668,5120
P,1554608699,5121
P,1554608728,5121
P,1554608757,5120
P,1554608786,5120
P,1554608816,5121
P,1554608845,5121
P,1554608874,5122
P,1554608904,5122
P,1554608933,5122
P,1554608962,5123
P,1554608993,5121
P,1554609023,5121
P,1554609052,5121
P,1554609081,5120
P,1554609111,5121
P,1554609140,5121
P,1554609169,5122
P,1554609198,5122
P,1554609228,5122
P,1554609257,5123
D,1554609260,409344
D,1554609262,424960
D,1554609264,412928
D,1554609266,414464
D,1554609269,405504
D,1554609271,416000
D,1554609273,416256
D,1554609275,419840
D,1554609277,417280
D,1554609279,417792
D,1554609281,417536
D,1554609283,418560
D,1554609285,417024
P,1554609287,5122
D,1554609287,417024
D,1554609290,419328
D,1554609292,415488
R,1554609292,000000000
X,1554609294,630156,6526
X,1554609294,631128,12276
X,1554609295,630466,1537
X,1554609295,630231,1737
X,1554609296,629955,4837
X,1554609296,630965,2202
X,1554609297,630805,3161
X,1554609298,630744,3658
X,1554609298,629949,3829
X,1554609299,630354,5714
X,1554609299,631122,2529
X,1554609300,630425,2658
X,1554609300,630620,2167
X,1554609301,630492,2416
X,1554609302,630745,3420
X,1554609302,630158,14071
X,1554609303,630465,2216
X,1554609303,630661,1193
X,1554609304,630180,6269
X,1554609304,630784,2761
X,1554609305,630430,1861
X,1554609305,630275,2928
X,1554609306,630092,3261
X,1554609307,630374,2242
X,1554609307,630796,1027
X,1554609308,630608,2022
X,1554609308,630649,2090
X,1554609309,630594,5354
X,1554609309,630388,4848
X,1554609310,630044,5418
X,1554609311,629554,8557
X,1554609311,630054,22169
X,1554609312,630749,3990
X,1554609312,629374,8312
X,1554609313,631057,3605
X,1554609313,631241,2958
X,1554609314,630648,1745
X,1554609315,630790,2910
X,1554609315,630760,2443
X,1554609316,630383,892
X,1554609316,630457,1835
P,1554609317,5115
X,1554609317,630844,2013
X,1554609317,630798,10529
X,1554609318,630156,1248
X,1554609318,630759,1729
X,1554609319,630152,3638
X,1554609319,630156,6784
X,1554609319,630608,1665
X,1554609320,630356,2198
X,1554609320,630497,2384
X,1554609321,630582,3831
X,1554609321,630301,5934
X,1554609322,630154,2968
X,1554609323,630221,1982
X,1554609323,630284,2051
X,1554609324,629937,1334
X,1554609324,630180,11005
X,1554609325,629990,1871
X,1554609325,630124,2268
X,1554609326,629931,4111
X,1554609327,630622,2635
X,1554609327,630146,2036
X,1554609328,629771,1578
X,1554609328,630204,2668
X,1554609329,630089,2908
X,1554609329,630364,2539
X,1554609330,630045,1769
X,1554609331,630135,5729
X,1554609331,630100,11306
X,1554609332,630005,1885
X,1554609332,630318,2212
X,1554609333,630282,7355
X,1554609333,630622,1771
X,1554609334,630468,1422
X,1554609334,630487,1472
X,1554609335,630472,1407
X,1554609336,630830,1321
X,1554609336,630886,10403
X,1554609337,630850,2024
X,1554609337,630110,1214
X,1554609338,630464,1368
X,1554609338,630597,5389
X,1554609339,630286,903
X,1554609340,630406,11793
X,1554609340,630857,2011
X,1554609341,630470,2222
X,1554609341,630410,2089
X,1554609342,630251,5039
X,1554609342,630459,2276
X,1554609343,630587,1217
X,1554609344,630329,2639
X,1554609344,630787,1424
X,1554609345,630152,11782
X,1554609345,630226,3241
P,1554609346,5112
X,1554609346,629443,9487
X,1554609346,630860,4880
X,1554609347,629954,1083
X,1554609347,629552,2919
X,1554609348,630158,1606
X,1554609349,631508,6022
X,1554609349,630920,5297
X,1554609350,630940,2966
X,1554609350,630236,6644
X,1554609351,631496,2730
X,1554609351,630715,13307
X,1554609352,630633,3024
X,1554609353,631025,1720
X,1554609353,631061,7361
X,1554609354,630944,2522
X,1554609354,630694,2781
X,1554609355,630439,1234
X,1554609355,630935,1324
X,1554609356,631292,1574
X,1554609357,630925,5590
X,1554609357,631030,4073
X,1554609358,630889,10678
X,1554609358,630924,1837
X,1554609359,630937,2509
X,1554609359,630864,17050
X,1554609360,631195,5470
X,1554609360,630752,1576
X,1554609360,630894,1716
X,1554609361,630658,1298
X,1554609361,631032,13577
X,1554609362,631115,1674
X,1554609362,631078,1553
X,1554609363,631124,4372
X,1554609363,632327,2682
X,1554609364,631439,2430
X,1554609365,631172,1868
X,1554609365,630874,1962
X,1554609366,631546,1989
X,1554609366,631676,1693
X,1554609367,631520,1695
X,1554609367,631313,14018
