H,1552076380,299960
X,1552076380,655012,2056
X,1552076380,654031,5620
X,1552076381,654476,5769
X,1552076381,654339,1330
X,1552076382,654305,1965
X,1552076383,654336,1613
X,1552076383,654353,983
X,1552076384,654509,11217
X,1552076384,654138,5518
X,1552076385,654568,4947
X,1552076385,655566,5176
X,1552076386,654146,6952
X,1552076387,654632,2709
X,1552076387,654512,35536
X,1552076388,654689,7386
X,1552076388,654197,3647
X,1552076389,654132,1400
X,1552076389,654004,1062
X,1552076390,654132,991
X,1552076391,654135,1960
X,1552076391,653977,1389
X,1552076392,653888,2076
X,1552076392,654123,2516
X,1552076393,654465,1992
X,1552076393,654355,4123
X,1552076394,654085,3858
X,1552076394,654333,1374
X,1552076395,654701,1697
X,1552076396,654773,11694
X,1552076396,654947,1511
X,1552076397,655226,1689
X,1552076397,655233,1228
X,1552076398,653661,8483
X,1552076398,654958,804
X,1552076399,655179,1657
X,1552076400,655352,8843
X,1552076400,655156,6002
X,1552076401,654908,2347
X,1552076401,655254,1888
X,1552076402,655451,1118
X,1552076402,655341,2194
X,1552076403,655036,3201
X,1552076404,654732,1004
X,1552076404,652351,48290
X,1552076405,409300,25160
X,1552076405,305537,6506
X,1552076406,305440,488
X,1552076406,305102,662
X,1552076407,309254,29155
X,1552076407,304964,9822
X,1552076408,304356,1548
X,1552076409,304216,358
P,1552076409,5164
X,1552076409,476959,38095
X,1552076409,582800,35336
X,1552076409,595626,13292
X,1552076410,598067,14996
X,1552076410,591243,26883
X,1552076411,595661,12142
X,1552076412,595326,21631
X,1552076412,600237,20210
X,1552076413,597002,9470
X,1552076413,597728,12679
X,1552076414,597245,4498
X,1552076414,597712,2686
X,1552076415,597604,2867
X,1552076416,597439,7053
X,1552076416,599384,35089
X,1552076417,598034,23093
X,1552076417,599963,12229
X,1552076418,594929,48850
X,1552076418,611736,19119
X,1552076419,304555,12013
X,1552076420,302779,2884
X,1552076420,302870,673
X,1552076421,302678,588
X,1552076421,302191,352
X,1552076422,302222,269
X,1552076422,302239,253
X,1552076423,302183,254
X,1552076423,302063,124
X,1552076424,301896,305
X,1552076425,301795,242
O,1552076425,301744,124
O,1552076426,301718,488
O,1552076426,301743,188
O,1552076427,301712,141
O,1552076427,301811,422
O,1552076428,301919,201
O,1552076429,301889,295
O,1552076429,301785,66
O,1552076430,301801,116
O,1552076430,301806,222
O,1552076431,301929,177
O,1552076431,301868,194
O,1552076432,301784,124
O,1552076433,301543,183
O,1552076433,301606,237
O,1552076434,301468,158
O,1552076434,301267,636
O,1552076435,301315,458
O,1552076435,301478,238
O,1552076436,301506,161
O,1552076436,301611,210
O,1552076437,301586,218
O,1552076438,301574,372
P,1552076438,5164
O,1552076438,301415,173
O,1552076439,301550,155
O,1552076439,301586,170
O,1552076440,301607,120
O,1552076440,301629,233
O,1552076441,301631,255
O,1552076442,301626,226
O,1552076442,301679,142
O,1552076443,301633,147
O,1552076443,301394,250
O,1552076444,301356,295
O,1552076444,301227,190
O,1552076445,301131,331
O,1552076446,301165,189
O,1552076446,301202,198
O,1552076447,301288,143
O,1552076447,301289,211
O,1552076448,301251,195
O,1552076448,301204,219
O,1552076449,301259,317
O,1552076450,301438,187
O,1552076450,301361,90
O,1552076450,301296,275
O,1552076450,301274,401
O,1552076451,301296,222
O,1552076451,301295,164
O,1552076452,301273,225
O,1552076452,301201,88
O,1552076453,301208,242
O,1552076454,301314,179
O,1552076454,301212,193
O,1552076455,301216,332
O,1552076455,301218,277
O,1552076456,301238,215
O,1552076456,301256,120
O,1552076457,301342,208
O,1552076458,301341,173
O,1552076458,301334,103
O,1552076459,301187,254
O,1552076459,301330,225
O,1552076460,301377,73
O,1552076460,301462,359
O,1552076461,301629,168
O,1552076462,301605,72
O,1552076462,301466,197
O,1552076463,301489,184
O,1552076463,301410,232
O,1552076464,301434,173
O,1552076464,301411,161
O,1552076465,301462,149
O,1552076465,301464,125
O,1552076466,301372,149
O,1552076467,301367,119
P,1552076467,5163
O,1552076467,301461,191
O,1552076468,301528,155
O,1552076468,301545,89
O,1552076469,301565,149
O,1552076469,301526,113
O,1552076470,301465,121
O,1552076471,301386,116
O,1552076471,301422,129
O,1552076472,301368,175
O,1552076472,301374,175
