H,1553798294,299960
P,1553798294,5139
X,1553798295,607023,2388
X,1553798295,607099,10248
X,1553798296,605836,3538
X,1553798296,605616,1757
X,1553798297,606021,1397
X,1553798298,605336,1950
X,1553798298,605445,2942
X,1553798299,605731,1410
X,1553798299,605613,1536
X,1553798300,605332,1481
X,1553798300,604628,1696
X,1553798301,604379,14841
X,1553798301,601034,10990
X,1553798302,604546,7765
X,1553798303,603782,19286
X,1553798303,601894,20087
X,1553798304,603753,2378
X,1553798304,605126,11532
X,1553798305,603930,8135
X,1553798305,605141,6254
X,1553798306,604987,5929
X,1553798307,606171,9332
X,1553798307,605275,14335
X,1553798308,605808,15777
X,1553798308,604735,22181
X,1553798308,604113,14970
X,1553798308,604744,12117
X,1553798309,605771,2169
X,1553798310,606384,4048
X,1553798310,605726,2566
X,1553798311,604659,37500
X,1553798311,605979,2950
X,1553798312,605963,2380
X,1553798312,605987,2048
X,1553798313,606725,14517
X,1553798314,605640,11685
X,1553798314,605979,43303
X,1553798315,604956,29615
X,1553798315,605476,40305
X,1553798316,604563,13780
X,1553798316,605489,14522
X,1553798317,603296,41141
X,1553798317,604916,2366
X,1553798318,604813,1051
X,1553798319,604798,13444
X,1553798319,605750,7566
X,1553798320,605472,25473
X,1553798320,605814,45827
X,1553798321,604934,23680
X,1553798321,604701,24208
X,1553798322,605995,16133
X,1553798323,606458,13928
X,1553798323,606509,12375
P,1553798323,5137
X,1553798324,605942,16913
X,1553798324,607511,7607
X,1553798325,605781,10729
X,1553798325,606183,1844
X,1553798326,606034,3984
X,1553798327,605560,5321
X,1553798327,606003,4799
X,1553798328,605872,8848
X,1553798328,605611,6016
X,1553798329,604537,40779
X,1553798329,604515,35309
X,1553798330,605802,39558
X,1553798330,605006,46638
X,1553798331,601534,52992
X,1553798332,605354,5455
X,1553798332,608276,20109
X,1553798333,604157,64803
X,1553798333,605379,4248
X,1553798334,605325,1356
X,1553798334,605004,2187
X,1553798335,604041,5362
X,1553798336,602415,6782
X,1553798336,606092,3615
X,1553798337,606326,15291
X,1553798337,605465,7356
X,1553798338,606405,9989
X,1553798338,605569,9348
X,1553798339,604329,9641
X,1553798340,604042,13327
X,1553798340,605400,3227
X,1553798341,605268,2046
X,1553798341,605784,1656
X,1553798342,605964,2505
X,1553798342,606283,1368
X,1553798343,606275,1545
X,1553798344,606192,1239
X,1553798344,606097,3264
X,1553798345,605793,1819
X,1553798345,605526,2171
X,1553798346,604297,6519
X,1553798346,603497,14747
X,1553798347,603515,4513
X,1553798347,604636,4465
X,1553798348,603457,3913
X,1553798349,604467,6299
X,1553798349,604705,6894
X,1553798349,604524,5454
X,1553798349,603496,7925
X,1553798350,606134,8772
X,1553798350,604466,11897
X,1553798351,606156,2860
X,1553798352,605753,815
X,1553798352,605698,1622
P,1553798352,5136
X,1553798353,605997,936
X,1553798353,606185,1255
X,1553798354,606141,1477
X,1553798354,605837,1039
X,1553798355,605687,1553
X,1553798356,605939,3592
X,1553798356,606321,3873
X,1553798357,606156,3737
X,1553798357,604797,22551
X,1553798358,605799,5473
X,1553798358,605339,5147
X,1553798359,605480,3244
X,1553798359,605564,5078
X,1553798360,605489,838
X,1553798361,605336,1566
X,1553798361,605310,2157
X,1553798362,605798,12402
X,1553798362,605159,3391
X,1553798363,605060,6095
X,1553798363,605128,2227
X,1553798364,605515,1149
X,1553798365,605459,3241
X,1553798365,605284,981
X,1553798366,602794,63850
X,1553798366,604865,30476
X,1553798367,599680,36349
X,1553798367,608953,7359
X,1553798368,601816,41887
X,1553798369,606062,38000
X,1553798369,603125,20486
X,1553798370,605103,2082
X,1553798370,604817,2446
X,1553798371,604696,2590
X,1553798371,605726,5711
X,1553798372,604652,10822
X,1553798373,604917,2048
X,1553798373,604544,7737
X,1553798374,605302,1699
X,1553798374,605006,1948
X,1553798375,604959,22645
X,1553798375,608751,38442
X,1553798376,602659,31834
X,1553798376,604843,48381
X,1553798377,605712,6563
X,1553798378,605503,6484
X,1553798378,603541,4075
X,1553798379,604245,3336
X,1553798379,604607,11493
X,1553798380,604354,14973
X,1553798380,603532,35145
X,1553798381,602352,14182
X,1553798382,603607,2187
X,1553798382,604908,10851
P,1553798382,5138
X,1553798383,602851,7957
X,1553798383,603573,4375
X,1553798384,605764,7371
X,1553798384,603580,4945
X,1553798385,604534,7686
X,1553798386,604507,1930
X,1553798386,604715,1682
X,1553798387,605027,36222
