H,1555731983,299960
X,1555731983,672247,3142
X,1555731984,672186,2009
X,1555731984,672103,2149
X,1555731985,671973,4080
X,1555731985,671980,2636
X,1555731986,672037,2093
X,1555731986,672071,3283
P,1555731987,5077
X,1555731987,672095,2028
X,1555731988,671908,1346
X,1555731988,672039,1370
X,1555731989,672184,1227
X,1555731989,671968,1637
X,1555731990,672049,21407
X,1555731990,671931,1683
X,1555731991,671920,1308
X,1555731991,672134,1374
X,1555731992,671964,2006
X,1555731993,672129,5521
X,1555731993,671914,1710
X,1555731994,672047,2265
X,1555731994,672101,1543
X,1555731995,672010,1303
X,1555731995,672126,1393
X,1555731996,672024,1692
X,1555731997,672042,1245
X,1555731997,672331,1641
X,1555731998,672116,2184
X,1555731998,672065,1069
X,1555731999,672124,1596
X,1555731999,672049,1177
X,1555732000,672182,1756
X,1555732001,672292,3933
X,1555732001,672420,2642
X,1555732002,672498,9030
X,1555732002,672873,25932
X,1555732003,672952,12088
X,1555732003,672264,4919
X,1555732004,672827,4968
X,1555732005,672054,2240
X,1555732005,671934,1515
X,1555732006,671962,1561
X,1555732006,672207,6438
X,1555732007,671004,5226
X,1555732007,671602,1385
X,1555732008,671801,1684
X,1555732008,671860,2615
X,1555732009,671728,5884
X,1555732010,671937,2084
X,1555732010,673205,14414
X,1555732011,665320,27831
X,1555732011,674248,273
X,1555732012,667689,13052
X,1555732012,671765,10209
X,1555732013,671318,3976
X,1555732014,671145,8220
X,1555732014,671739,3926
X,1555732015,671837,47047
X,1555732015,673911,27997
X,1555732016,672824,30643
X,1555732016,672269,7948
P,1555732017,5086
X,1555732017,672787,3103
X,1555732018,672252,8822
X,1555732018,672644,3585
X,1555732019,672830,2332
X,1555732019,673231,6030
X,1555732020,672251,16950
X,1555732020,673111,2359
X,1555732021,673560,25447
X,1555732021,672622,4501
X,1555732021,671626,15260
X,1555732022,674159,6321
X,1555732022,672459,3712
X,1555732023,673029,8384
X,1555732023,672816,1212
X,1555732024,672692,2536
X,1555732024,672735,2565
X,1555732025,672914,1710
X,1555732026,673753,14168
X,1555732026,672310,47320
X,1555732027,671808,3842
X,1555732027,672016,1416
X,1555732028,672043,1988
X,1555732028,672527,8867
X,1555732029,672082,4817
X,1555732030,671275,3807
X,1555732030,672071,5139
X,1555732031,671014,29625
X,1555732031,671648,10064
X,1555732032,671423,2667
X,1555732032,671884,4424
X,1555732033,672146,13645
X,1555732034,671804,2773
X,1555732034,671767,2062
X,1555732035,672282,9577
X,1555732035,671487,3934
X,1555732036,673391,28876
X,1555732036,671261,5657
X,1555732037,671566,18051
X,1555732037,670946,29894
X,1555732038,668089,30557
X,1555732039,671897,29490
X,1555732039,676731,24245
X,1555732040,671320,9332
X,1555732040,671619,5392
X,1555732041,668019,38665
X,1555732041,672425,23022
X,1555732042,674367,14736
X,1555732043,668437,10769
X,1555732043,669968,2374
X,1555732044,669973,2705
X,1555732044,670459,2262
X,1555732045,670804,3901
X,1555732045,669849,3566
P,1555732046,5090
X,1555732046,670886,13047
X,1555732047,670567,6295
X,1555732047,669714,4853
X,1555732048,669538,10571
X,1555732048,668577,28239
X,1555732049,674074,30192
X,1555732049,670478,40327
X,1555732050,669765,9661
X,1555732050,669414,41413
X,1555732051,671565,58336
X,1555732052,671017,4346
X,1555732052,670979,4494
X,1555732053,668736,21535
X,1555732053,674874,56321
X,1555732054,725583,64844
X,1555732054,300381,32899
X,1555732055,308199,14407
X,1555732056,308620,11499
X,1555732056,308290,5835
X,1555732057,307556,1494
X,1555732057,307881,1883
X,1555732058,307904,928
X,1555732058,307634,667
X,1555732059,307508,369
X,1555732060,307422,293
X,1555732060,307274,233
O,1555732061,307179,205
O,1555732061,307090,150
O,1555732062,306993,122
O,1555732062,306902,197
O,1555732062,306838,86
O,1555732063,306776,111
O,1555732063,306705,88
O,1555732064,306671,102
O,1555732064,306597,74
O,1555732065,306550,144
O,1555732065,306466,73
O,1555732066,306450,123
O,1555732066,306388,44
O,1555732067,306346,107
O,1555732068,306330,84
O,1555732068,306264,76
O,1555732069,306214,70
O,1555732069,306157,117
O,1555732070,306138,92
O,1555732070,306094,125
O,1555732071,306066,114
O,1555732072,306036,68
O,1555732072,305993,133
O,1555732073,305961,102
O,1555732073,305966,97
O,1555732074,305918,88
O,1555732074,305898,45
P,1555732075,5089
O,1555732075,305863,106
