H,1552085756,299960
D,1552085756,430336
D,1552085758,429056
D,1552085760,423936
D,1552085761,433152
D,1552085763,427520
D,1552085766,418560
D,1552085768,427776
D,1552085770,429824
D,1552085772,430080
D,1552085774,442368
D,1552085777,424704
D,1552085779,432384
D,1552085781,433152
D,1552085783,431104
P,1552085785,5163
D,1552085785,439040
D,1552085788,426496
D,1552085790,427520
D,1552085792,436736
D,1552085794,426240
D,1552085796,429312
D,1552085799,433408
D,1552085801,430848
D,1552085802,430080
D,1552085804,431872
D,1552085806,432128
D,1552085809,431104
D,1552085811,430336
D,1552085813,431360
P,1552085814,5164
D,1552085815,429312
D,1552085817,430080
D,1552085820,429568
D,1552085822,428800
D,1552085824,431872
D,1552085826,431104
R,1552085826,000000000
X,1552085828,652544,4932
X,1552085829,652288,2963
X,1552085829,653203,1344
X,1552085830,653336,1972
X,1552085830,653849,1518
X,1552085831,653721,606
X,1552085832,654303,2713
X,1552085832,654253,1213
X,1552085833,654045,1787
X,1552085833,655205,4128
X,1552085834,655642,2151
X,1552085834,654591,2614
X,1552085835,654473,3178
X,1552085835,655159,2268
X,1552085836,654268,3867
X,1552085837,655460,4972
X,1552085837,654493,2875
X,1552085838,654450,1912
X,1552085838,653116,1451
X,1552085839,651386,1660
X,1552085839,652089,1763
X,1552085840,653527,1995
X,1552085841,652615,2611
X,1552085841,653126,1795
X,1552085842,652566,2506
X,1552085842,652066,2264
X,1552085842,652299,1172
X,1552085842,652618,2727
P,1552085843,5155
X,1552085843,652621,1821
X,1552085844,652844,2089
X,1552085844,653060,1861
X,1552085845,652865,3013
X,1552085845,653228,2183
X,1552085846,653393,1914
X,1552085846,652916,3861
X,1552085847,651473,2958
X,1552085847,651084,4493
X,1552085848,651608,4036
X,1552085849,651533,1615
X,1552085849,651196,1424
X,1552085850,651696,2153
X,1552085850,652387,1190
X,1552085851,654062,2278
X,1552085851,654812,2674
X,1552085852,654071,41779
X,1552085853,653006,7539
X,1552085853,652838,5161
X,1552085854,653099,3315
X,1552085854,652972,1116
X,1552085855,653578,2236
X,1552085855,654116,2293
X,1552085856,654082,2865
X,1552085857,654994,3677
X,1552085857,653523,5895
X,1552085858,654181,2544
X,1552085858,654169,2241
X,1552085859,655720,3863
X,1552085859,652705,8832
X,1552085860,656099,14429
X,1552085861,652858,11253
X,1552085861,656445,7180
X,1552085862,659817,5315
X,1552085862,654301,9032
X,1552085863,653637,2703
X,1552085863,653309,5223
X,1552085864,653095,2489
X,1552085864,653193,1812
X,1552085865,652924,4565
X,1552085866,654399,9534
X,1552085866,655215,4889
X,1552085867,654718,2827
X,1552085867,655754,7555
X,1552085868,661082,8033
X,1552085868,657097,18927
X,1552085869,655461,5973
X,1552085870,655243,6433
X,1552085870,655532,9765
X,1552085871,654218,4841
X,1552085871,655141,9883
X,1552085872,656377,5205
X,1552085872,653726,2359
P,1552085873,5155
X,1552085873,652542,3797
X,1552085874,653338,2166
X,1552085874,654053,2014
X,1552085875,653942,2524
X,1552085875,654317,1015
X,1552085876,655726,2240
X,1552085876,656444,2541
X,1552085877,654727,1886
X,1552085877,655882,4778
X,1552085878,654740,6893
X,1552085879,654465,2319
X,1552085879,653812,7359
X,1552085880,652820,4726
X,1552085880,652982,2067
X,1552085881,652493,1203
X,1552085881,651220,6086
X,1552085882,651576,3929
X,1552085883,652344,2045
X,1552085883,653382,2579
X,1552085883,653360,1383
X,1552085883,653549,1736
X,1552085884,653984,1657
X,1552085884,653872,5261
X,1552085885,653969,3067
X,1552085886,653871,3467
X,1552085886,654103,6791
X,1552085887,655844,18084
X,1552085887,653234,2360
X,1552085888,653159,1644
X,1552085888,652009,6828
X,1552085889,652524,2640
X,1552085890,652202,10302
X,1552085890,652282,11991
X,1552085891,652404,4950
X,1552085891,652290,2395
X,1552085892,652415,2673
X,1552085892,651718,1855
X,1552085893,651474,10217
X,1552085893,649035,10206
X,1552085894,643616,9961
X,1552085895,649437,1356
X,1552085895,647426,3794
X,1552085896,649474,5453
X,1552085896,646164,11898
X,1552085897,647449,11724
X,1552085897,649951,8168
X,1552085898,651652,9408
X,1552085899,651259,12207
X,1552085899,651023,10326
X,1552085900,652926,14881
X,1552085900,653394,3132
X,1552085901,654308,2655
X,1552085901,654828,2926
X,1552085902,654759,1563
P,1552085902,5157
X,1552085903,654522,1749
X,1552085903,654592,4836
X,1552085904,654468,2120
X,1552085904,654622,850
X,1552085905,654632,1005
X,1552085905,654478,1442
X,1552085906,654619,1313
