H,1551634738,299960
P,1551634738,5207
P,1551634768,5205
P,1551634797,5207
P,1551634826,5206
P,1551634856,5205
P,1551634885,5207
P,1551634914,5207
P,1551634943,5206
P,1551634973,5206
P,1551635002,5205
P,1551635031,5205
P,1551635062,5206
P,1551635091,5205
P,1551635120,5206
P,1551635149,5206
P,1551635179,5206
P,1551635208,5205
P,1551635237,5206
P,1551635267,5205
P,1551635296,5206
P,1551635325,5206
P,1551635355,5206
P,1551635385,5206
P,1551635414,5206
P,1551635443,5206
P,1551635473,5206
P,1551635503,5204
P,1551635532,5205
P,1551635561,5206
P,1551635591,5206
P,1551635620,5205
P,1551635650,5207
P,1551635680,5208
P,1551635709,5207
P,1551635738,5206
P,1551635767,5206
P,1551635797,5205
P,1551635826,5204
P,1551635855,5207
P,1551635885,5205
P,1551635914,5206
P,1551635944,5207
P,1551635973,5206
P,1551636003,5205
P,1551636032,5205
P,1551636061,5206
P,1551636091,5207
P,1551636120,5206
P,1551636149,5206
P,1551636178,5206
P,1551636208,5207
P,1551636238,5207
P,1551636267,5206
P,1551636297,5206
P,1551636326,5206
P,1551636355,5206
O,1551636361,297059,1947
O,1551636362,296102,1211
O,1551636362,296568,2430
O,1551636363,297066,3058
O,1551636363,299162,728
O,1551636364,298200,932
O,1551636364,297752,1044
O,1551636365,296870,1096
O,1551636366,296369,692
O,1551636366,295679,1074
O,1551636367,297265,1214
O,1551636367,298080,487
O,1551636368,296989,1271
O,1551636368,294440,1556
O,1551636369,293919,1958
O,1551636370,295729,1362
O,1551636370,294575,1070
O,1551636371,295187,2052
O,1551636371,296003,1063
O,1551636372,296384,1652
O,1551636372,295673,2768
O,1551636373,294653,1196
O,1551636374,294409,1657
O,1551636374,294702,1202
O,1551636375,295178,2033
O,1551636375,295454,1160
O,1551636376,295783,1931
O,1551636376,296413,1455
O,1551636377,295696,2161
O,1551636377,295776,1207
O,1551636378,295419,2448
O,1551636379,296439,1434
O,1551636379,296570,925
O,1551636379,296754,538
O,1551636379,296836,855
O,1551636380,296607,1441
O,1551636380,296833,1048
O,1551636381,296744,1677
O,1551636382,296650,972
O,1551636382,296765,2145
O,1551636383,296476,3337
O,1551636383,296795,1105
O,1551636384,296246,1354
P,1551636384,5198
O,1551636384,295666,1523
O,1551636385,297439,1479
O,1551636386,297122,1288
O,1551636386,295980,1483
O,1551636387,296330,2167
O,1551636387,297624,797
O,1551636388,297674,646
O,1551636388,297634,697
O,1551636389,297435,1362
O,1551636389,296664,1274
O,1551636390,295797,1767
O,1551636391,295153,2775
O,1551636391,296885,3190
O,1551636392,296375,2533
O,1551636392,296484,1838
O,1551636393,297060,619
O,1551636393,296686,808
O,1551636394,297330,715
O,1551636395,297285,577
O,1551636395,297260,473
O,1551636396,297232,248
O,1551636396,297152,825
O,1551636397,297358,726
O,1551636397,297142,636
O,1551636398,297008,681
O,1551636399,297180,1067
O,1551636399,296611,1228
O,1551636400,296364,590
O,1551636400,296482,1233
O,1551636401,296146,880
O,1551636401,296182,859
O,1551636402,296276,914
O,1551636403,296009,727
O,1551636403,295993,1630
O,1551636404,296875,477
O,1551636404,297256,582
O,1551636405,296766,496
O,1551636405,296696,415
O,1551636406,296956,732
O,1551636406,297305,591
O,1551636407,297129,960
O,1551636408,297432,938
O,1551636408,297829,1275
O,1551636409,298381,498
O,1551636409,298916,388
O,1551636410,297941,1655
O,1551636410,296675,1179
O,1551636411,296097,1089
O,1551636412,295794,2128
O,1551636412,296482,835
O,1551636413,296952,571
O,1551636413,296500,855
O,1551636414,297071,796
P,1551636414,5197
O,1551636414,297072,939
O,1551636415,296686,1608
O,1551636416,297315,958
O,1551636416,297700,444
O,1551636417,297690,586
T,1551636417,2841
P,1551636443,5204
P,1551636472,5207
P,1551636502,5207
P,1551636532,5205
P,1551636561,5206
P,1551636590,5206
P,1551636620,5206
P,1551636649,5206
P,1551636678,5204
P,1551636707,5205
P,1551636737,5206
P,1551636766,5206
P,1551636795,5204
P,1551636826,5205
P,1551636855,5206
P,1551636884,5204
P,1551636913,5205
P,1551636943,5206
P,1551636972,5206
P,1551637001,5205
P,1551637031,5206
P,1551637060,5205
P,1551637089,5206
P,1551637119,5205
P,1551637149,5207
P,1551637178,5206
P,1551637207,5206
P,1551637237,5204
P,1551637266,5206
P,1551637295,5206
P,1551637324,5206
P,1551637354,5204
P,1551637383,5206
P,1551637413,5205
P,1551637443,5205
P,1551637472,5205
P,1551637501,5207
P,1551637530,5206
P,1551637560,5205
P,1551637589,5206
P,1551637618,5206
P,1551637648,5205
P,1551637677,5204
P,1551637707,5206
P,1551637736,5206
