H,1552089744,299960
X,1552089744,654683,1027
X,1552089744,654542,941
X,1552089745,654694,1594
X,1552089745,654536,22601
X,1552089746,654605,22929
X,1552089747,653874,24090
X,1552089747,655281,10355
X,1552089748,654986,2353
X,1552089748,654838,1545
X,1552089749,653535,23298
X,1552089749,654691,923
X,1552089750,654730,1012
X,1552089750,654814,853
X,1552089751,654785,19473
X,1552089752,654658,9936
X,1552089752,654593,876
X,1552089753,654631,759
P,1552089753,5135
X,1552089753,652517,27475
X,1552089754,654135,1383
X,1552089754,654281,26342
X,1552089755,653885,19855
X,1552089756,654029,33817
X,1552089756,655707,14613
X,1552089757,654554,2179
X,1552089757,654336,5678
X,1552089758,654167,32411
X,1552089758,653994,15869
X,1552089759,653892,21993
X,1552089760,653719,18812
X,1552089760,653993,31985
X,1552089761,654334,22220
X,1552089761,652291,29113
X,1552089762,654118,20989
X,1552089762,654076,21137
X,1552089763,654175,31911
X,1552089764,654368,16348
X,1552089764,654719,27540
X,1552089765,654722,14695
X,1552089765,655031,2405
X,1552089766,653279,25607
X,1552089766,655064,2271
X,1552089767,655080,22532
X,1552089767,655257,16918
X,1552089768,655035,1859
X,1552089769,654586,1183
X,1552089769,654335,2506
X,1552089770,652808,29766
X,1552089770,654497,1066
X,1552089771,654158,23039
X,1552089771,655456,11788
X,1552089772,654555,1801
X,1552089773,654660,823
X,1552089773,654791,28785
X,1552089774,654516,14420
X,1552089774,654770,1146
X,1552089775,653940,31011
X,1552089775,654406,1132
X,1552089776,654404,2415
X,1552089777,654557,21918
X,1552089777,654605,13002
X,1552089778,654808,24719
X,1552089778,654667,20948
X,1552089779,654246,22269
X,1552089779,654132,15714
X,1552089780,654551,1958
X,1552089780,652866,13216
X,1552089780,654436,2156
X,1552089781,653047,29696
X,1552089781,654370,1590
X,1552089782,654815,18620
P,1552089782,5145
X,1552089782,654810,19841
X,1552089783,654677,2416
X,1552089783,654531,22441
X,1552089784,657019,21577
X,1552089785,654635,13639
X,1552089785,654758,2045
X,1552089786,653790,24750
X,1552089786,655021,4480
X,1552089787,654948,1414
X,1552089787,654852,21223
X,1552089788,654952,17537
X,1552089789,655123,22715
X,1552089789,654942,13115
X,1552089790,655105,26512
X,1552089790,654747,11819
X,1552089791,654738,2778
X,1552089791,655136,1004
X,1552089792,655014,1617
X,1552089793,655269,22052
X,1552089793,654832,19170
X,1552089794,654657,3582
X,1552089794,654726,918
X,1552089795,654944,941
X,1552089795,655098,1414
X,1552089796,655209,815
X,1552089796,654984,28850
X,1552089797,654903,15065
X,1552089798,654963,34154
X,1552089798,656448,6500
X,1552089799,656292,20563
X,1552089799,655829,15456
X,1552089800,654193,4093
X,1552089800,655314,2033
X,1552089801,654532,3554
X,1552089802,654990,35608
X,1552089802,655281,15771
X,1552089803,657125,38034
X,1552089803,654926,20516
X,1552089804,653602,18405
X,1552089804,656737,6343
X,1552089805,656703,30610
X,1552089806,655850,11622
X,1552089806,654832,19984
X,1552089807,656156,12082
X,1552089807,655103,30432
X,1552089808,654684,12849
X,1552089808,655008,1705
X,1552089809,654935,34134
X,1552089809,654465,20430
X,1552089810,654189,2446
X,1552089811,653667,2057
X,1552089811,654125,20807
X,1552089812,654696,1271
X,1552089812,652951,16135
P,1552089812,5148
X,1552089813,653617,2455
X,1552089813,652755,1959
X,1552089814,651137,2416
X,1552089815,650708,33147
X,1552089815,652394,3651
X,1552089816,651856,2493
X,1552089816,650681,25398
X,1552089817,652751,29431
X,1552089817,653435,17557
X,1552089818,654132,1944
X,1552089819,653500,18357
X,1552089819,654592,12935
X,1552089820,653793,1083
X,1552089820,653495,1626
X,1552089821,653205,1087
X,1552089821,653165,36258
X,1552089821,652704,11587
X,1552089822,651834,24230
X,1552089822,653871,1378
X,1552089823,653971,1398
X,1552089823,654418,24372
X,1552089824,654898,20835
X,1552089824,655388,2509
X,1552089825,656418,1585
X,1552089825,656707,36017
X,1552089826,654816,14633
X,1552089827,655503,2259
X,1552089827,654386,2629
X,1552089828,654287,1721
X,1552089828,653811,2824
X,1552089829,653736,29106
X,1552089829,654315,1029
X,1552089830,654162,3280
X,1552089831,653144,21323
X,1552089831,651471,11808
X,1552089832,649902,29662
X,1552089832,647302,13713
X,1552089833,650648,3587
X,1552089833,650291,2460
X,1552089834,649963,27543
X,1552089835,651924,10358
X,1552089835,651683,26325
X,1552089836,650714,10420
X,1552089836,653239,1020
