H,1551831582,299960
P,1551831582,5185
P,1551831611,5184
P,1551831640,5184
P,1551831669,5185
P,1551831699,5185
P,1551831729,5184
P,1551831758,5185
P,1551831788,5185
P,1551831817,5185
P,1551831846,5184
P,1551831875,5185
P,1551831905,5184
P,1551831934,5184
P,1551831963,5185
P,1551831993,5185
P,1551832023,5184
P,1551832052,5186
D,1551832069,391936
D,1551832072,398336
D,1551832074,401920
D,1551832076,385536
D,1551832078,398592
D,1551832079,397824
P,1551832081,5184
D,1551832082,396032
D,1551832084,393728
D,1551832086,399616
D,1551832088,398336
D,1551832090,401152
D,1551832093,395264
D,1551832095,400640
D,1551832097,410624
D,1551832099,405248
D,1551832101,402944
D,1551832104,401408
D,1551832106,405504
D,1551832108,403712
D,1551832110,404224
P,1551832111,5183
D,1551832112,403456
D,1551832115,402688
D,1551832117,402688
D,1551832119,409088
D,1551832120,403456
D,1551832122,403200
D,1551832125,403456
R,1551832125,000000000
X,1551832127,609822,5027
X,1551832127,610235,2716
X,1551832128,610416,3545
X,1551832128,610401,1085
X,1551832129,610446,1270
X,1551832129,610307,3062
X,1551832130,610413,978
X,1551832130,610351,755
X,1551832131,610409,859
X,1551832132,610677,5911
X,1551832132,610613,7009
X,1551832133,610395,1382
X,1551832133,610486,1996
X,1551832134,610628,5563
X,1551832134,610756,2189
X,1551832135,610590,1869
X,1551832136,610688,2667
X,1551832136,610966,2115
X,1551832137,610496,2449
X,1551832137,610818,5142
X,1551832138,610710,6962
X,1551832138,610139,886
X,1551832139,610238,1359
X,1551832140,610212,704
P,1551832140,5175
X,1551832140,610214,904
X,1551832141,609975,1197
X,1551832141,609871,7326
X,1551832142,610134,2100
X,1551832142,610346,9887
X,1551832143,610232,1080
X,1551832143,609970,9057
X,1551832144,610124,470
X,1551832145,610081,1252
X,1551832145,609936,1380
X,1551832146,610031,1021
X,1551832146,610034,1336
X,1551832147,609842,899
X,1551832147,609785,1231
X,1551832148,610101,564
X,1551832149,609789,9394
X,1551832149,609944,809
X,1551832150,610284,1216
X,1551832150,610423,2131
X,1551832151,610389,1298
X,1551832151,610123,1214
X,1551832152,610376,1000
X,1551832153,610419,875
X,1551832153,610346,962
X,1551832154,610226,1087
X,1551832154,610409,1038
X,1551832155,610200,647
X,1551832155,610220,598
X,1551832156,610217,15502
X,1551832157,610758,1950
X,1551832157,610292,680
X,1551832158,610653,4824
X,1551832158,609660,5091
X,1551832159,610431,1736
X,1551832159,609938,4031
X,1551832160,609770,2522
X,1551832160,610085,4434
X,1551832161,610308,6684
X,1551832162,610187,5279
X,1551832162,610360,1275
X,1551832163,610387,1109
X,1551832163,610496,462
X,1551832164,610481,991
X,1551832164,610650,7677
X,1551832165,610789,972
X,1551832166,610981,1664
X,1551832166,610734,932
A,1551832166,610305,947
T,1551832166,2744
R,1551832167,000000000
X,1551832168,610666,947
X,1551832169,610514,8987
X,1551832169,610859,9083
X,1551832170,610154,6515
P,1551832170,5175
X,1551832171,609889,9362
X,1551832171,608426,27578
X,1551832172,608162,60343
X,1551832172,611853,52223
X,1551832173,604385,59080
X,1551832173,606396,10659
X,1551832174,603740,21688
X,1551832175,609052,16264
X,1551832175,607338,13870
X,1551832176,607146,3105
X,1551832176,607271,1098
X,1551832177,607394,1329
X,1551832177,607379,866
X,1551832178,607355,14686
X,1551832178,605980,6923
X,1551832179,605700,6211
X,1551832180,606292,3132
X,1551832180,606227,896
X,1551832181,612010,9899
X,1551832181,335510,22596
X,1551832182,307210,980
X,1551832182,306825,457
X,1551832183,306355,403
X,1551832184,305904,245
X,1551832184,305646,218
X,1551832185,305461,296
X,1551832185,305294,157
X,1551832186,305166,139
X,1551832186,305050,189
X,1551832187,304917,140
O,1551832188,304813,128
O,1551832188,304709,191
O,1551832189,304633,92
O,1551832189,304547,129
O,1551832190,304494,112
O,1551832190,304435,103
O,1551832191,304368,126
O,1551832191,304258,96
O,1551832192,304192,145
O,1551832193,304156,77
O,1551832193,304101,88
O,1551832194,304020,95
O,1551832194,304035,79
O,1551832195,303974,157
O,1551832195,303875,128
O,1551832196,303855,127
O,1551832197,303812,117
O,1551832197,303839,96
O,1551832198,303797,99
O,1551832198,303814,77
O,1551832199,303753,119
O,1551832199,303800,109
O,1551832200,303782,96
P,1551832200,5174
O,1551832201,303705,164
O,1551832201,303668,108
O,1551832202,303596,118
O,1551832202,303550,215
O,1551832202,303422,193
O,1551832202,303396,244
