2324,5136
P,1550592353,5137
P,1550592383,5136
P,1550592413,5135
P,1550592442,5137
P,1550592471,5135
P,1550592501,5137
P,1550592530,5137
P,1550592559,5136
P,1550592589,5136
P,1550592618,5137
P,1550592647,5136
P,1550592676,5136
P,1550592707,5136
P,1550592736,5137
P,1550592765,5137
P,1550592795,5136
P,1550592824,5136
P,1550592853,5135
P,1550592882,5136
P,1550592912,5136
P,1550592941,5136
P,1550592970,5136
P,1550593000,5135
P,1550593030,5136
P,1550593059,5138
P,1550593088,5136
P,1550593118,5134
P,1550593147,5134
P,1550593176,5138
P,1550593205,5137
P,1550593235,5137
P,1550593264,5134
P,1550593294,5136
O,1550593308,243430,1642
T,1550593308,2854
P,1550593324,5137
P,1550593353,5137
P,1550593382,5134
P,1550593411,5135
P,1550593441,5137
P,1550593470,5136
P,1550593499,5135
P,1550593529,5137
P,1550593558,5137
P,1550593588,5137
P,1550593617,5137
P,1550593647,5136
P,1550593676,5136
P,1550593705,5136
P,1550593735,5137
P,1550593764,5138
P,1550593793,5136
P,1550593822,5136
P,1550593852,5136
P,1550593882,5136
P,1550593911,5136
P,1550593941,5136
P,1550593970,5137
P,1550593999,5136
P,1550594028,5137
P,1550594058,5136
P,1550594087,5136
P,1550594116,5136
P,1550594146,5136
P,1550594176,5137
P,1550594205,5136
P,1550594234,5136
P,1550594264,5137
P,1550594293,5137
P,1550594322,5136
P,1550594352,5137
P,1550594381,5136
P,1550594410,5137
P,1550594439,5137
P,1550594470,5135
P,1550594499,5137
P,1550594528,5136
P,1550594558,5137
P,1550594587,5136
P,1550594616,5137
P,1550594645,5137
P,1550594675,5138
P,1550594704,5135
P,1550594733,5136
P,1550594763,5134
P,1550594793,5137
P,1550594823,5137
P,1550594852,5136
P,1550594882,5136
P,1550594911,5137
P,1550594940,5136
P,1550594969,5137
P,1550594999,5137
P,1550595028,5136
P,1550595058,5136
P,1550595088,5134
P,1550595117,5135
P,1550595146,5138
P,1550595175,5137
P,1550595205,5136
P,1550595234,5136
P,1550595263,5137
P,1550595293,5137
P,1550595322,5137
P,1550595352,5137
P,1550595381,5135
P,1550595411,5137
P,1550595440,5136
P,1550595469,5137
P,1550595499,5137
P,1550595528,5137
P,1550595557,5137
P,1550595586,5137
P,1550595616,5134
P,1550595646,5137
P,1550595675,5136
P,1550595705,5136
P,1550595734,5137
P,1550595763,5137
P,1550595792,5136
P,1550595822,5138
P,1550595851,5136
P,1550595880,5135
P,1550595910,5137
P,1550595940,5135
P,1550595969,5136
P,1550595998,5136
P,1550596028,5136
P,1550596057,5137
P,1550596086,5137
P,1550596116,5137
P,1550596145,5137
P,1550596174,5136
P,1550596203,5138
P,1550596234,5136
P,1550596263,5137
P,1550596292,5137
P,1550596322,5136
P,1550596351,5136
P,1550596380,5137
P,1550596409,5137
P,1550596439,5137
P,1550596468,5137
P,1550596497,5137
P,1550596527,5137
P,1550596557,5136
P,1550596586,5136
P,1550596615,5137
P,1550596645,5136
P,1550596674,5136
P,1550596703,5136
P,1550596732,5136
P,1550596762,5137
P,1550596791,5137
P,1550596821,5137
O,1550596833,243253,1604
T,1550596833,2840
P,1550596851,5137
P,1550596880,5136
P,1550596909,5136
P,1550596938,5138
P,1550596968,5135
P,1550596997,5135
P,1550597026,5137
P,1550597056,5137
P,1550597085,5136
P,1550597115,5138
P,1550597144,5136
P,1550597174,5137
P,1550597203,5137
P,1550597232,5136
P,1550597262,5137
P,1550597291,5136
P,1550597320,5136
P,1550597349,5137
P,1550597379,5136
P,1550597409,5135
P,1550597439,5137
P,1550597469,5137
P,1550597498,5135
P,1550597527,5136
P,1550597556,5137
P,1550597586,5138
P,1550597615,5135
P,1550597644,5137
P,1550597674,5137
P,1550597704,5138
P,1550597733,5136
P,1550597762,5134
P,1550597792,5136
P,1550597821,5136
P,1550597850,5137
P,1550597880,5136
P,1550597909,5137
P,1550597938,5137
P,1550597967,5136
P,1550597998,5137
P,1550598027,5137
P,1550598056,5137
P,1550598086,5136
P,1550598115,5135
P,1550598144,5137
P,1550598173,5134
P,1550598203,5137
P,1550598232,5136
P,1550598261,5137
P,1550598291,5137
P,1550598321,5136
P,1550598350,5136
P,1550598379,5136
P,1550598409,5137
P,1550598438,5136
P,1550598467,5137
P,1550598496,5135
P,1550598526,5137
P,1550598555,5136
P,1550598585,5136
P,1550598615,5136
P,1550598644,5136
P,1550598673,5134
P,1550598702,5136
P,1550598732,5136
P,1550598761,5137
P,1550598790,5136
P,1550598820,5137
P,1550598849,5136
P,1550598879,5137
P,1550598908,5136
P,1550598938,5136
P,1550598967,5137
P,1550598996,5136
P,1550599026,5135
P,1550599055,5136
P,1550599084,5135
P,1550599113,5133
P,1550599143,5136
P,1550599173,5137
P,1550599202,5136
P,1550599232,5137
P,1550599261,5136
