H,1549827480,188453
X,1549827480,241570,179
X,1549827481,241670,81
X,1549827482,241678,127
P,1549827482,5105
X,1549827482,241639,163
X,1549827483,241394,145
X,1549827483,241343,118
X,1549827484,241238,187
X,1549827484,241110,140
X,1549827484,240966,356
X,1549827485,241056,297
X,1549827485,241391,306
X,1549827486,241161,279
A,1549827486,241405,773
T,1549827486,2785
U,1549827486,57313
X,1549827488,241160,323
X,1549827488,241206,163
X,1549827489,241419,198
X,1549827489,241468,192
X,1549827490,241377,322
X,1549827491,241146,179
X,1549827491,241192,167
X,1549827492,241077,498
X,1549827492,241019,195
X,1549827493,241181,334
X,1549827493,241244,263
X,1549827494,241106,265
X,1549827494,241036,259
X,1549827495,241335,308
X,1549827496,241522,119
X,1549827496,241660,122
X,1549827497,241803,124
X,1549827497,241831,146
X,1549827498,242044,224
X,1549827498,242080,91
A,1549827498,241395,1061
T,1549827499,2785
U,1549827499,57313
X,1549827500,242091,138
X,1549827501,241962,186
X,1549827502,241876,122
X,1549827502,241819,118
X,1549827503,241629,183
X,1549827503,241543,110
X,1549827504,241521,113
X,1549827504,241553,146
X,1549827505,241528,125
X,1549827506,241671,109
X,1549827506,241688,72
X,1549827507,241763,89
X,1549827507,241900,81
X,1549827508,242004,199
X,1549827508,242125,205
X,1549827509,242027,182
X,1549827509,241994,183
X,1549827510,242117,207
X,1549827511,242041,455
P,1549827511,5105
X,1549827511,241659,648
A,1549827511,241825,604
T,1549827511,2785
U,1549827512,57313
X,1549827513,241237,153
X,1549827514,241298,329
X,1549827514,241249,401
X,1549827515,241348,340
X,1549827515,240769,927
X,1549827516,239408,1556
X,1549827517,239726,1182
X,1549827517,239952,997
X,1549827518,240081,338
X,1549827518,239904,459
X,1549827519,239576,694
X,1549827519,239105,787
X,1549827520,239345,992
X,1549827520,239793,1363
X,1549827521,240012,528
X,1549827522,239432,1459
X,1549827522,239890,2045
X,1549827523,239100,1337
X,1549827523,239315,2554
X,1549827524,240308,2089
X,1549827524,241026,714
X,1549827525,241302,334
X,1549827525,240966,898
X,1549827525,240799,932
X,1549827526,240893,616
X,1549827526,241209,420
X,1549827527,241819,324
X,1549827527,241625,342
A,1549827527,240675,2714
T,1549827528,2785
U,1549827528,57313
X,1549827529,240819,661
X,1549827530,240398,1986
X,1549827531,240461,429
X,1549827531,241780,1780
X,1549827532,241810,1473
X,1549827532,242928,1479
X,1549827533,242715,1705
X,1549827533,241357,1920
X,1549827534,240334,1703
X,1549827534,240551,517
X,1549827535,240919,278
X,1549827536,240858,469
X,1549827536,240819,482
X,1549827537,241165,320
X,1549827537,241251,149
X,1549827538,241218,187
X,1549827538,241203,114
X,1549827539,241211,232
X,1549827540,241150,149
X,1549827540,241122,275
P,1549827540,5104
X,1549827541,241280,212
X,1549827541,241037,787
X,1549827542,241146,444
X,1549827542,240992,398
X,1549827543,240736,400
X,1549827544,240961,364
X,1549827544,240841,376
A,1549827544,240987,819
T,1549827544,2785
U,1549827545,57313
X,1549827546,240320,460
X,1549827547,240179,560
X,1549827547,240240,788
X,1549827548,240386,875
X,1549827548,240767,139
X,1549827549,240653,163
X,1549827549,240417,1003
X,1549827550,240450,635
X,1549827551,240485,197
X,1549827551,240529,169
X,1549827552,240610,284
X,1549827552,240768,370
X,1549827553,241109,463
X,1549827553,240948,507
X,1549827554,240662,507
X,1549827555,240615,866
X,1549827555,240194,793
X,1549827556,240300,1112
X,1549827556,240530,461
X,1549827557,239900,1617
X,1549827557,239783,842
X,1549827558,240185,846
X,1549827559,240195,835
A,1549827559,240480,1326
T,1549827559,2785
U,1549827559,57313
X,1549827560,240810,435
X,1549827561,241002,222
X,1549827562,241085,151
X,1549827562,240857,437
X,1549827563,240250,622
X,1549827563,240096,275
X,1549827564,240249,381
X,1549827564,240384,593
X,1549827565,240621,97
X,1549827566,240580,159
X,1549827566,240701,364
X,1549827566,240808,475
X,1549827566,240501,549
X,1549827567,240139,547
X,1549827567,241162,917
X,1549827568,241364,515
X,1549827569,240858,1243
X,1549827569,239427,976
P,1549827569,5105
X,1549827570,239882,780
X,1549827570,239432,854
X,1549827571,238102,1873
X,1549827571,238849,934
A,1549827571,240409,2515
T,1549827572,2785
