0723,5125
P,1551110752,5126
P,1551110781,5124
P,1551110811,5127
P,1551110840,5126
P,1551110869,5127
P,1551110898,5124
P,1551110928,5125
P,1551110958,5126
P,1551110987,5126
P,1551111017,5126
P,1551111046,5127
P,1551111075,5126
P,1551111104,5125
O,1551111115,245066,1809
T,1551111115,2850
P,1551111134,5126
P,1551111163,5127
P,1551111192,5127
P,1551111222,5125
P,1551111252,5126
P,1551111281,5126
P,1551111310,5127
P,1551111340,5127
P,1551111370,5125
P,1551111399,5128
P,1551111429,5128
P,1551111458,5126
P,1551111487,5126
P,1551111516,5125
P,1551111547,5126
P,1551111576,5126
P,1551111605,5125
P,1551111635,5126
P,1551111664,5126
P,1551111693,5127
P,1551111722,5125
P,1551111752,5126
P,1551111781,5127
P,1551111810,5127
P,1551111840,5127
P,1551111870,5126
P,1551111899,5126
P,1551111928,5126
P,1551111958,5125
P,1551111987,5127
P,1551112016,5126
P,1551112045,5126
P,1551112075,5127
P,1551112104,5126
P,1551112134,5127
P,1551112164,5127
P,1551112193,5126
P,1551112222,5124
P,1551112251,5126
P,1551112281,5125
P,1551112310,5126
P,1551112339,5127
P,1551112369,5126
P,1551112398,5125
P,1551112428,5127
P,1551112457,5126
P,1551112487,5126
P,1551112516,5127
P,1551112545,5126
P,1551112575,5125
P,1551112604,5127
P,1551112633,5127
P,1551112662,5126
P,1551112692,5124
P,1551112722,5126
P,1551112751,5125
P,1551112781,5126
P,1551112810,5127
P,1551112839,5127
P,1551112868,5126
P,1551112898,5125
P,1551112927,5127
P,1551112956,5127
P,1551112986,5127
P,1551113016,5126
P,1551113045,5126
P,1551113074,5126
P,1551113104,5125
P,1551113133,5125
P,1551113162,5127
P,1551113192,5126
P,1551113221,5125
P,1551113250,5126
P,1551113279,5127
P,1551113310,5125
P,1551113339,5126
P,1551113368,5126
P,1551113398,5127
P,1551113427,5126
P,1551113456,5127
P,1551113485,5125
P,1551113515,5126
P,1551113544,5127
P,1551113573,5127
P,1551113603,5126
P,1551113633,5126
P,1551113662,5127
P,1551113691,5125
P,1551113721,5127
P,1551113750,5126
P,1551113779,5125
P,1551113808,5126
P,1551113838,5126
P,1551113867,5126
P,1551113897,5125
P,1551113927,5126
P,1551113956,5127
P,1551113986,5118
P,1551114015,5126
P,1551114045,5126
P,1551114074,5127
P,1551114103,5127
P,1551114133,5127
P,1551114162,5126
P,1551114192,5127
P,1551114221,5126
P,1551114251,5127
P,1551114280,5126
P,1551114309,5127
P,1551114339,5126
P,1551114368,5125
P,1551114397,5126
P,1551114426,5125
P,1551114456,5127
P,1551114486,5128
P,1551114515,5127
P,1551114545,5126
P,1551114574,5127
P,1551114603,5126
P,1551114632,5125
O,1551114641,246673,1608
T,1551114641,2841
P,1551114662,5126
P,1551114691,5127
P,1551114720,5126
P,1551114750,5126
P,1551114780,5125
P,1551114809,5126
P,1551114838,5127
P,1551114868,5128
P,1551114897,5127
P,1551114926,5125
P,1551114956,5126
P,1551114985,5126
P,1551115014,5126
P,1551115043,5126
P,1551115074,5127
P,1551115103,5126
P,1551115132,5127
P,1551115162,5127
P,1551115191,5125
P,1551115220,5126
P,1551115249,5127
P,1551115279,5125
P,1551115308,5125
P,1551115337,5126
P,1551115367,5126
P,1551115397,5127
P,1551115426,5126
P,1551115455,5127
P,1551115485,5125
P,1551115514,5126
P,1551115543,5126
P,1551115572,5126
P,1551115602,5127
P,1551115631,5126
P,1551115661,5126
P,1551115691,5126
P,1551115720,5126
P,1551115749,5127
P,1551115778,5127
P,1551115808,5127
P,1551115837,5126
P,1551115866,5125
P,1551115896,5126
P,1551115925,5125
P,1551115955,5128
P,1551115984,5127
P,1551116014,5127
P,1551116043,5125
P,1551116072,5127
P,1551116102,5126
P,1551116131,5126
P,1551116160,5127
P,1551116189,5126
P,1551116219,5127
P,1551116249,5126
P,1551116278,5127
P,1551116308,5126
P,1551116337,5128
P,1551116366,5125
P,1551116395,5127
P,1551116425,5125
P,1551116454,5126
P,1551116483,5125
P,1551116513,5125
P,1551116543,5126
P,1551116572,5128
P,1551116602,5126
P,1551116632,5125
P,1551116661,5126
P,1551116690,5127
P,1551116720,5126
P,1551116749,5126
P,1551116778,5126
P,1551116807,5126
P,1551116838,5127
P,1551116867,5126
P,1551116896,5126
P,1551116926,5126
P,1551116955,5125
P,1551116984,5125
P,1551117013,5125
P,1551117043,5124
P,1551117072,5126
P,1551117101,5126
P,1551117131,5126
P,1551117161,5126
P,1551117190,5124
P,1551117219,5127
P,1551117249,5127
P,1551117278,5125
P,1551117307,5126
P,1551117336,5126
P,1551117366,5126
P,1551117395,5126
P,1551117425,5127
P,1551117455,5126
P,1551117484,5126
P,1551117513,5127
P,1551117542,5127
P,1551117572,5125
P,1551117601,5125
P,1551117630,5125
P,1551117660,5125
