H,1549821419,188453
X,1549821419,240513,467
X,1549821419,240774,777
X,1549821420,240893,359
X,1549821420,240940,301
X,1549821421,240606,241
X,1549821421,240795,266
X,1549821422,240375,515
X,1549821423,240281,557
X,1549821423,240272,289
X,1549821424,240353,520
X,1549821424,240244,246
X,1549821425,240423,461
X,1549821425,240193,635
X,1549821426,240473,625
P,1549821426,5111
X,1549821427,240233,525
X,1549821427,240717,232
X,1549821428,240770,221
X,1549821428,240350,773
X,1549821429,240073,1026
X,1549821429,240220,453
A,1549821430,240512,747
T,1549821430,2792
U,1549821430,57313
X,1549821432,239415,492
X,1549821432,240244,278
X,1549821433,240193,733
X,1549821433,240208,996
X,1549821434,239687,1712
X,1549821434,239822,418
X,1549821435,239419,1186
X,1549821436,238807,1589
X,1549821436,239235,1530
X,1549821437,239488,635
X,1549821437,239630,320
X,1549821438,239412,1117
X,1549821438,239186,2539
X,1549821439,240409,1177
X,1549821440,240647,782
X,1549821440,239420,1953
X,1549821441,238780,779
X,1549821441,239342,385
X,1549821442,239319,665
X,1549821442,239594,630
X,1549821443,239462,554
X,1549821443,239722,1390
X,1549821444,240093,659
X,1549821445,240738,381
X,1549821445,241188,181
X,1549821446,241446,434
X,1549821446,241434,620
X,1549821447,241545,280
X,1549821447,241436,463
A,1549821447,240201,2765
T,1549821448,2792
U,1549821448,57313
X,1549821449,241159,581
X,1549821450,241176,958
X,1549821451,241584,680
X,1549821451,240214,1210
X,1549821452,239984,363
X,1549821452,240522,558
X,1549821453,240724,664
X,1549821453,240880,329
X,1549821454,240570,434
X,1549821455,240949,123
X,1549821455,240934,157
X,1549821455,240876,420
X,1549821455,241260,738
P,1549821456,5121
X,1549821456,240639,1123
X,1549821456,240793,1092
X,1549821457,240293,1143
X,1549821457,240339,530
X,1549821458,240709,606
X,1549821459,240229,406
X,1549821459,239958,338
X,1549821460,239895,316
X,1549821460,239767,461
X,1549821461,239620,258
X,1549821461,239547,202
A,1549821461,240534,2037
T,1549821462,2792
U,1549821462,57313
X,1549821463,239503,611
X,1549821464,238306,1638
X,1549821465,238393,960
X,1549821465,238916,772
X,1549821466,239110,705
X,1549821466,239439,810
X,1549821467,239179,537
X,1549821467,240005,659
X,1549821468,239709,673
X,1549821469,240050,2211
X,1549821469,238307,1710
X,1549821470,239711,1062
X,1549821470,239502,928
X,1549821471,239647,1753
X,1549821471,240159,1411
X,1549821472,240922,1060
X,1549821472,239700,2614
X,1549821473,239439,1403
X,1549821474,238962,1630
X,1549821474,239273,1425
X,1549821475,239755,684
X,1549821475,239231,1783
X,1549821476,239129,2125
X,1549821476,239033,750
X,1549821477,239279,490
X,1549821478,239992,613
X,1549821478,240560,352
X,1549821479,240484,583
X,1549821479,240229,794
X,1549821480,239410,630
X,1549821480,238784,669
X,1549821481,239628,1194
X,1549821482,240398,385
X,1549821482,240581,219
X,1549821483,240668,284
A,1549821483,239726,1884
T,1549821483,2792
U,1549821483,57313
X,1549821485,240259,423
X,1549821485,240146,304
P,1549821486,5122
X,1549821486,240442,283
X,1549821486,240146,622
X,1549821487,239775,849
X,1549821487,240361,354
X,1549821488,240387,238
X,1549821489,240464,275
X,1549821489,240427,168
X,1549821490,240199,481
X,1549821490,240311,823
X,1549821491,240177,738
X,1549821491,240171,365
X,1549821492,240304,384
X,1549821493,240525,537
X,1549821493,240418,697
X,1549821494,239052,1650
X,1549821494,239298,962
X,1549821495,239490,863
X,1549821495,239965,464
X,1549821496,239650,549
A,1549821496,240145,1227
T,1549821496,2792
U,1549821496,57313
X,1549821497,239236,613
X,1549821497,239470,498
X,1549821498,239720,339
X,1549821499,239739,651
X,1549821499,239950,922
X,1549821500,240841,510
X,1549821500,241037,306
X,1549821501,241100,473
X,1549821501,240331,787
X,1549821502,239582,1356
X,1549821503,239241,927
X,1549821503,238100,1430
X,1549821504,238386,525
X,1549821504,238796,537
X,1549821505,239577,861
X,1549821505,239688,384
X,1549821506,239499,835
X,1549821507,240040,517
X,1549821507,240244,549
X,1549821508,240213,858
X,1549821508,239856,1095
X,1549821509,240081,825
X,1549821509,240168,602
X,1549821510,240179,878
A,1549821510,239957,2304
T,1549821510,2792
U,1549821510,57313
