1523,5135
P,1550851553,5132
P,1550851582,5134
P,1550851611,5134
P,1550851641,5134
P,1550851670,5134
P,1550851699,5135
P,1550851729,5136
P,1550851759,5133
P,1550851789,5134
P,1550851818,5133
P,1550851848,5134
P,1550851877,5135
P,1550851906,5135
P,1550851935,5134
P,1550851965,5133
P,1550851994,5136
O,1550852020,245722,1634
T,1550852020,2864
P,1550852024,5135
P,1550852053,5132
P,1550852083,5134
P,1550852112,5135
P,1550852141,5133
P,1550852171,5133
P,1550852200,5135
P,1550852229,5134
P,1550852258,5133
P,1550852288,5134
P,1550852318,5135
P,1550852347,5133
P,1550852377,5134
P,1550852406,5135
P,1550852435,5135
P,1550852464,5132
P,1550852494,5135
P,1550852523,5134
P,1550852552,5136
P,1550852582,5135
P,1550852612,5134
P,1550852641,5133
D,1550852641,182272
P,1550852670,5135
P,1550852700,5135
P,1550852729,5135
P,1550852758,5135
P,1550852788,5133
P,1550852817,5134
P,1550852846,5134
P,1550852875,5134
P,1550852906,5134
P,1550852935,5134
D,1550852959,178944
P,1550852964,5134
P,1550852994,5133
P,1550853023,5134
P,1550853052,5132
P,1550853081,5133
P,1550853111,5134
P,1550853140,5132
P,1550853169,5132
P,1550853200,5131
P,1550853229,5134
P,1550853258,5135
P,1550853287,5134
P,1550853317,5133
P,1550853346,5135
P,1550853375,5133
P,1550853405,5136
P,1550853434,5133
P,1550853463,5133
P,1550853493,5135
P,1550853523,5134
P,1550853552,5134
P,1550853581,5133
P,1550853611,5134
P,1550853640,5134
P,1550853669,5135
P,1550853698,5133
P,1550853728,5133
P,1550853757,5134
P,1550853787,5133
P,1550853816,5135
P,1550853846,5134
P,1550853875,5134
P,1550853904,5133
P,1550853934,5134
P,1550853963,5134
P,1550853992,5134
P,1550854021,5135
P,1550854051,5133
P,1550854081,5136
P,1550854110,5135
P,1550854140,5133
P,1550854169,5135
P,1550854198,5135
P,1550854227,5135
P,1550854257,5134
P,1550854286,5133
P,1550854315,5134
P,1550854345,5134
P,1550854375,5132
P,1550854405,5135
P,1550854434,5134
P,1550854464,5134
P,1550854493,5133
P,1550854522,5135
P,1550854552,5132
P,1550854581,5135
P,1550854610,5133
P,1550854639,5134
P,1550854670,5134
P,1550854699,5133
P,1550854728,5134
P,1550854758,5134
P,1550854787,5134
P,1550854816,5135
P,1550854845,5133
P,1550854875,5135
P,1550854904,5134
P,1550854933,5134
P,1550854964,5133
P,1550854993,5133
P,1550855022,5133
D,1550855033,188416
P,1550855051,5133
P,1550855081,5133
P,1550855110,5134
P,1550855139,5133
P,1550855169,5133
P,1550855198,5133
P,1550855227,5134
P,1550855257,5134
P,1550855287,5135
P,1550855316,5134
P,1550855345,5133
P,1550855375,5134
P,1550855404,5134
P,1550855433,5135
P,1550855462,5136
P,1550855492,5134
P,1550855521,5133
P,1550855551,5134
O,1550855552,245425,3291
T,1550855552,2849
P,1550855580,5132
P,1550855610,5134
P,1550855639,5134
D,1550855639,179968
P,1550855668,5134
P,1550855698,5133
P,1550855727,5133
P,1550855756,5134
P,1550855785,5135
P,1550855815,5133
P,1550855845,5135
P,1550855874,5133
P,1550855904,5135
P,1550855933,5133
P,1550855962,5135
P,1550855991,5133
P,1550856021,5134
P,1550856050,5134
P,1550856079,5134
P,1550856109,5134
P,1550856139,5133
P,1550856168,5135
P,1550856197,5134
P,1550856227,5132
D,1550856255,177664
P,1550856256,5133
P,1550856285,5134
P,1550856315,5133
P,1550856344,5133
P,1550856373,5134
P,1550856402,5135
P,1550856433,5134
P,1550856462,5135
P,1550856491,5134
P,1550856521,5133
P,1550856550,5135
P,1550856579,5133
P,1550856608,5134
P,1550856638,5134
P,1550856667,5135
P,1550856696,5135
P,1550856727,5132
P,1550856756,5132
P,1550856785,5134
P,1550856814,5133
P,1550856844,5135
P,1550856873,5134
P,1550856902,5133
P,1550856932,5132
P,1550856961,5135
P,1550856990,5133
P,1550857021,5132
P,1550857051,5134
P,1550857080,5133
P,1550857109,5134
P,1550857139,5135
P,1550857168,5124
P,1550857197,5134
P,1550857226,5133
P,1550857256,5133
P,1550857285,5133
P,1550857315,5134
P,1550857344,5135
P,1550857374,5133
P,1550857403,5134
P,1550857432,5134
P,1550857462,5134
P,1550857491,5133
P,1550857520,5135
P,1550857549,5134
P,1550857579,5134
P,1550857609,5134
P,1550857638,5135
P,1550857668,5133
P,1550857697,5134
P,1550857726,5133
P,1550857755,5135
P,1550857785,5133
P,1550857814,5133
P,1550857843,5135
P,1550857873,5133
P,1550857903,5133
P,1550857932,5133
P,1550857961,5134
P,1550857991,5134
P,1550858020,5135
P,1550858049,5133
P,1550858079,5133
P,1550858108,5133
P,1550858137,5134
P,1550858166,5134
P,1550858197,5135
P,1550858226,5134
P,1550858255,5131
P,1550858285,5132
P,1550858314,5133
