5924,5138
P,1550505953,5137
P,1550505982,5134
P,1550506012,5137
P,1550506041,5137
P,1550506070,5137
P,1550506101,5137
P,1550506130,5138
P,1550506159,5137
P,1550506188,5137
P,1550506218,5137
P,1550506247,5137
P,1550506276,5137
P,1550506306,5137
P,1550506335,5135
P,1550506364,5136
P,1550506394,5135
P,1550506424,5137
P,1550506453,5137
P,1550506482,5137
P,1550506512,5137
P,1550506541,5136
P,1550506570,5136
P,1550506599,5137
P,1550506629,5137
P,1550506658,5136
P,1550506688,5137
P,1550506718,5135
P,1550506747,5135
P,1550506776,5137
P,1550506805,5137
P,1550506835,5135
P,1550506864,5135
P,1550506893,5135
P,1550506923,5137
P,1550506952,5138
P,1550506982,5138
P,1550507011,5135
P,1550507041,5136
P,1550507070,5137
P,1550507099,5138
P,1550507128,5136
P,1550507158,5135
P,1550507187,5136
P,1550507216,5136
P,1550507246,5136
P,1550507276,5136
P,1550507305,5136
P,1550507334,5136
P,1550507364,5137
P,1550507393,5137
P,1550507422,5137
P,1550507452,5137
P,1550507481,5136
P,1550507510,5137
P,1550507539,5137
P,1550507570,5136
P,1550507599,5136
P,1550507628,5137
P,1550507658,5136
P,1550507687,5136
P,1550507716,5137
P,1550507745,5136
P,1550507775,5137
P,1550507804,5138
P,1550507833,5137
P,1550507864,5136
P,1550507893,5138
P,1550507922,5138
P,1550507951,5135
P,1550507981,5137
P,1550508010,5135
P,1550508039,5137
P,1550508069,5137
P,1550508098,5136
O,1550508120,242138,1617
T,1550508120,2859
P,1550508127,5136
P,1550508157,5136
P,1550508187,5136
P,1550508216,5135
P,1550508245,5138
P,1550508275,5137
P,1550508305,5138
P,1550508334,5137
P,1550508363,5137
P,1550508393,5136
P,1550508422,5136
P,1550508452,5136
P,1550508482,5137
P,1550508511,5137
P,1550508540,5136
P,1550508569,5135
P,1550508599,5136
P,1550508628,5137
P,1550508657,5137
P,1550508687,5136
P,1550508716,5137
P,1550508746,5135
P,1550508775,5135
P,1550508805,5137
P,1550508834,5135
P,1550508863,5138
P,1550508892,5136
P,1550508922,5136
P,1550508951,5136
P,1550508980,5138
P,1550509010,5137
P,1550509040,5137
P,1550509069,5136
P,1550509098,5138
P,1550509128,5138
P,1550509157,5137
P,1550509186,5137
P,1550509216,5138
P,1550509245,5137
P,1550509274,5138
P,1550509303,5137
P,1550509334,5138
P,1550509363,5137
P,1550509392,5137
P,1550509422,5136
P,1550509451,5137
P,1550509480,5137
P,1550509509,5137
P,1550509539,5137
P,1550509568,5137
P,1550509597,5137
P,1550509628,5137
P,1550509657,5137
P,1550509686,5136
P,1550509715,5136
P,1550509745,5137
P,1550509774,5137
P,1550509803,5135
P,1550509833,5138
P,1550509862,5136
P,1550509891,5135
P,1550509921,5137
P,1550509951,5137
P,1550509980,5136
P,1550510009,5135
P,1550510039,5138
P,1550510068,5135
P,1550510097,5135
P,1550510126,5136
P,1550510156,5136
P,1550510185,5136
P,1550510215,5138
P,1550510245,5136
P,1550510274,5136
P,1550510303,5137
P,1550510332,5136
P,1550510362,5134
P,1550510391,5135
P,1550510420,5136
P,1550510450,5137
P,1550510479,5135
P,1550510509,5138
P,1550510538,5137
P,1550510568,5136
P,1550510597,5135
P,1550510626,5137
P,1550510655,5136
P,1550510685,5136
P,1550510714,5137
P,1550510743,5136
P,1550510773,5138
P,1550510803,5137
P,1550510832,5137
P,1550510861,5137
P,1550510891,5136
P,1550510921,5137
P,1550510950,5137
P,1550510980,5136
P,1550511009,5136
P,1550511038,5137
P,1550511067,5137
P,1550511098,5137
P,1550511127,5137
P,1550511156,5137
P,1550511186,5136
P,1550511215,5137
P,1550511244,5137
P,1550511273,5136
P,1550511303,5137
P,1550511332,5138
P,1550511361,5137
P,1550511392,5137
P,1550511421,5137
P,1550511450,5135
P,1550511479,5136
P,1550511509,5137
P,1550511538,5137
P,1550511567,5136
P,1550511597,5138
P,1550511626,5136
O,1550511646,243087,1724
T,1550511646,2840
P,1550511655,5136
P,1550511685,5136
P,1550511715,5136
P,1550511744,5137
P,1550511773,5136
P,1550511803,5136
P,1550511832,5137
P,1550511861,5136
P,1550511890,5134
P,1550511920,5136
P,1550511949,5136
P,1550511979,5137
P,1550512009,5135
P,1550512038,5137
P,1550512067,5137
P,1550512096,5138
P,1550512126,5136
P,1550512155,5136
P,1550512184,5135
P,1550512214,5137
P,1550512243,5137
P,1550512273,5136
P,1550512302,5137
P,1550512332,5135
P,1550512361,5137
P,1550512390,5138
P,1550512419,5136
P,1550512449,5136
P,1550512478,5138
P,1550512507,5136
P,1550512537,5136
P,1550512567,5136
P,1550512596,5137
P,1550512625,5136
P,1550512655,5136
P,1550512684,5137
P,1550512713,5137
P,1550512743,5135
P,1550512772,5137
P,1550512801,5136
P,1550512830,5135
P,1550512861,5136
