1550858725,5134
P,1550858754,5134
P,1550858784,5133
P,1550858814,5134
P,1550858843,5133
P,1550858872,5133
P,1550858902,5132
P,1550858931,5134
P,1550858960,5134
P,1550858989,5132
P,1550859019,5132
P,1550859048,5134
P,1550859078,5134
O,1550859081,247934,1687
T,1550859082,2834
P,1550859107,5133
P,1550859137,5134
P,1550859166,5134
P,1550859195,5131
P,1550859225,5132
P,1550859254,5134
P,1550859283,5134
P,1550859312,5132
P,1550859342,5132
P,1550859372,5133
P,1550859401,5133
P,1550859431,5134
P,1550859460,5134
P,1550859489,5131
P,1550859518,5134
P,1550859548,5134
P,1550859577,5133
P,1550859606,5134
P,1550859636,5133
P,1550859667,5133
P,1550859696,5133
P,1550859725,5132
P,1550859755,5134
P,1550859784,5133
P,1550859813,5134
P,1550859843,5135
P,1550859872,5133
P,1550859901,5133
P,1550859930,5134
P,1550859961,5131
P,1550859990,5132
P,1550860019,5134
P,1550860049,5133
P,1550860078,5135
P,1550860107,5134
P,1550860136,5134
P,1550860166,5135
P,1550860195,5132
P,1550860224,5133
P,1550860255,5132
P,1550860284,5132
P,1550860313,5133
P,1550860342,5134
P,1550860372,5135
P,1550860401,5134
P,1550860430,5133
P,1550860460,5133
P,1550860489,5134
P,1550860518,5134
P,1550860548,5134
P,1550860578,5133
P,1550860607,5133
P,1550860636,5132
P,1550860666,5133
P,1550860695,5133
P,1550860724,5133
P,1550860753,5132
P,1550860783,5133
P,1550860812,5132
P,1550860842,5134
P,1550860871,5134
P,1550860901,5132
P,1550860930,5133
P,1550860959,5132
P,1550860989,5134
P,1550861018,5135
P,1550861047,5133
P,1550861076,5132
P,1550861106,5132
P,1550861136,5134
P,1550861165,5134
P,1550861195,5134
P,1550861224,5133
P,1550861253,5132
P,1550861282,5133
P,1550861312,5134
P,1550861341,5131
P,1550861370,5131
P,1550861400,5134
P,1550861430,5133
P,1550861459,5135
P,1550861488,5135
P,1550861518,5132
P,1550861547,5133
P,1550861576,5134
P,1550861606,5134
P,1550861635,5133
P,1550861664,5134
P,1550861693,5133
P,1550861724,5133
P,1550861753,5134
P,1550861782,5132
P,1550861812,5132
P,1550861841,5131
P,1550861870,5133
P,1550861899,5132
P,1550861929,5134
P,1550861958,5134
P,1550861987,5133
P,1550862018,5132
P,1550862047,5133
P,1550862076,5134
P,1550862105,5133
P,1550862135,5134
P,1550862164,5132
P,1550862193,5133
P,1550862223,5134
P,1550862252,5133
P,1550862282,5132
P,1550862312,5132
P,1550862342,5131
P,1550862371,5132
P,1550862400,5132
P,1550862430,5133
P,1550862459,5133
P,1550862488,5133
P,1550862517,5133
P,1550862547,5133
P,1550862576,5132
P,1550862606,5132
O,1550862608,244864,1968
T,1550862608,2822
P,1550862635,5133
P,1550862665,5134
P,1550862694,5133
P,1550862723,5133
P,1550862753,5133
P,1550862782,5132
P,1550862811,5133
P,1550862840,5133
P,1550862870,5133
P,1550862900,5133
P,1550862929,5133
P,1550862959,5134
P,1550862988,5133
P,1550863017,5134
P,1550863046,5134
P,1550863076,5134
P,1550863105,5133
P,1550863134,5133
P,1550863164,5133
P,1550863194,5133
P,1550863223,5131
P,1550863252,5132
P,1550863282,5134
P,1550863311,5132
P,1550863340,5132
P,1550863370,5133
P,1550863399,5133
P,1550863428,5133
P,1550863457,5133
P,1550863488,5134
P,1550863517,5133
P,1550863546,5133
P,1550863576,5132
P,1550863605,5132
P,1550863634,5134
P,1550863663,5132
P,1550863693,5134
P,1550863722,5132
P,1550863751,5133
P,1550863782,5133
P,1550863811,5133
P,1550863840,5133
P,1550863869,5131
P,1550863899,5131
P,1550863928,5133
P,1550863957,5133
P,1550863987,5133
P,1550864016,5134
P,1550864045,5131
P,1550864075,5133
P,1550864105,5131
P,1550864134,5133
P,1550864163,5134
P,1550864193,5134
P,1550864222,5131
P,1550864251,5133
P,1550864280,5134
P,1550864310,5133
P,1550864339,5133
P,1550864369,5133
P,1550864398,5134
P,1550864428,5132
P,1550864457,5133
P,1550864486,5133
P,1550864516,5133
P,1550864545,5131
P,1550864574,5132
P,1550864603,5133
P,1550864633,5134
P,1550864663,5131
P,1550864692,5133
P,1550864722,5132
P,1550864751,5133
P,1550864780,5132
P,1550864809,5134
P,1550864839,5132
P,1550864868,5132
P,1550864898,5132
P,1550864928,5132
P,1550864958,5133
P,1550864987,5133
P,1550865016,5133
P,1550865046,5133
P,1550865075,5133
P,1550865104,5133
P,1550865134,5131
P,1550865163,5131
P,1550865192,5133
P,1550865221,5133
P,1550865252,5132
P,1550865281,5133
P,1550865310,5133
P,1550865340,5133
P,1550865369,5133
P,1550865398,5133
P,1550865427,5133
P,1550865457,5132
P,1550865486,5131
P,1550865515,5134
P,1550865546,5133
P,1550865575,5132
P,1550865604,5133
P,1550865633,5133
