7123,5127
P,1551197152,5127
P,1551197181,5127
P,1551197211,5128
P,1551197240,5126
P,1551197270,5128
P,1551197300,5127
P,1551197329,5127
P,1551197358,5127
P,1551197387,5126
P,1551197417,5127
P,1551197446,5124
P,1551197475,5127
P,1551197505,5126
P,1551197534,5127
P,1551197564,5126
P,1551197593,5125
P,1551197623,5126
P,1551197652,5128
P,1551197681,5127
P,1551197711,5127
P,1551197740,5126
P,1551197769,5128
P,1551197798,5127
P,1551197828,5127
P,1551197858,5126
P,1551197888,5127
P,1551197917,5127
P,1551197947,5125
P,1551197976,5127
P,1551198005,5127
P,1551198035,5126
P,1551198064,5127
P,1551198093,5127
P,1551198122,5127
P,1551198153,5125
P,1551198182,5128
P,1551198211,5128
P,1551198241,5127
P,1551198270,5128
P,1551198299,5126
P,1551198328,5128
P,1551198358,5127
P,1551198387,5127
P,1551198416,5127
P,1551198447,5125
P,1551198476,5127
P,1551198505,5127
P,1551198534,5126
P,1551198564,5128
P,1551198593,5127
P,1551198622,5127
P,1551198652,5128
P,1551198681,5127
P,1551198710,5129
P,1551198740,5128
P,1551198770,5125
P,1551198799,5126
P,1551198828,5128
P,1551198858,5126
P,1551198887,5126
P,1551198916,5126
P,1551198945,5126
P,1551198975,5127
P,1551199004,5128
P,1551199034,5126
P,1551199064,5126
P,1551199093,5127
P,1551199122,5128
P,1551199151,5128
P,1551199181,5127
P,1551199210,5128
P,1551199239,5127
P,1551199269,5127
P,1551199298,5127
P,1551199328,5126
P,1551199357,5128
P,1551199387,5124
P,1551199416,5128
P,1551199445,5128
P,1551199475,5127
P,1551199504,5126
P,1551199533,5126
P,1551199562,5125
P,1551199592,5128
P,1551199622,5125
P,1551199651,5128
P,1551199680,5124
P,1551199710,5127
P,1551199739,5125
P,1551199768,5128
P,1551199798,5126
P,1551199827,5117
O,1551199827,244225,1592
T,1551199828,2859
P,1551199856,5127
P,1551199885,5126
P,1551199916,5126
P,1551199945,5125
P,1551199974,5127
P,1551200004,5128
P,1551200033,5126
P,1551200062,5128
P,1551200091,5128
P,1551200121,5127
P,1551200150,5127
P,1551200179,5127
P,1551200210,5128
P,1551200239,5127
P,1551200268,5127
P,1551200297,5126
P,1551200327,5125
P,1551200356,5127
P,1551200385,5126
P,1551200415,5127
P,1551200444,5128
P,1551200473,5126
P,1551200504,5127
P,1551200534,5127
P,1551200563,5127
P,1551200592,5126
P,1551200622,5127
P,1551200651,5126
P,1551200680,5128
P,1551200709,5128
P,1551200739,5126
P,1551200768,5127
P,1551200798,5127
P,1551200828,5126
P,1551200857,5127
P,1551200886,5128
P,1551200915,5126
P,1551200945,5127
P,1551200974,5126
P,1551201003,5126
P,1551201033,5128
P,1551201062,5126
P,1551201092,5126
P,1551201121,5129
P,1551201151,5127
P,1551201180,5128
P,1551201209,5127
P,1551201239,5127
P,1551201268,5126
P,1551201297,5127
P,1551201326,5128
P,1551201356,5127
P,1551201386,5128
P,1551201415,5127
P,1551201444,5127
P,1551201474,5126
P,1551201503,5127
P,1551201532,5128
P,1551201562,5127
P,1551201591,5128
P,1551201620,5127
P,1551201649,5128
P,1551201680,5127
P,1551201709,5127
P,1551201738,5126
P,1551201768,5128
P,1551201797,5126
P,1551201826,5126
P,1551201855,5127
P,1551201885,5126
P,1551201914,5125
P,1551201943,5126
P,1551201974,5128
P,1551202003,5128
P,1551202032,5126
P,1551202061,5128
P,1551202091,5127
P,1551202120,5126
P,1551202149,5129
P,1551202179,5127
P,1551202208,5127
P,1551202237,5127
P,1551202267,5127
P,1551202297,5127
P,1551202326,5128
P,1551202355,5128
P,1551202385,5126
P,1551202414,5128
P,1551202443,5127
P,1551202472,5125
P,1551202502,5128
P,1551202531,5127
P,1551202561,5126
P,1551202591,5127
P,1551202620,5126
P,1551202649,5127
P,1551202678,5125
P,1551202708,5128
P,1551202737,5126
P,1551202766,5127
P,1551202796,5127
P,1551202825,5125
P,1551202855,5127
P,1551202884,5127
P,1551202914,5126
P,1551202943,5127
P,1551202972,5127
P,1551203002,5128
P,1551203031,5127
P,1551203060,5128
P,1551203089,5125
P,1551203119,5127
P,1551203150,5126
P,1551203179,5126
P,1551203208,5125
P,1551203238,5126
P,1551203267,5128
P,1551203296,5129
P,1551203326,5128
O,1551203354,244117,1659
T,1551203354,2843
P,1551203355,5128
P,1551203384,5127
P,1551203413,5127
P,1551203444,5126
P,1551203473,5127
P,1551203502,5127
P,1551203532,5126
P,1551203561,5127
P,1551203590,5127
P,1551203619,5124
P,1551203649,5127
P,1551203678,5127
P,1551203707,5126
P,1551203738,5127
P,1551203767,5128
P,1551203796,5127
P,1551203825,5125
P,1551203855,5127
P,1551203884,5126
P,1551203913,5126
P,1551203943,5127
P,1551203972,5127
P,1551204001,5126
P,1551204031,5127
P,1551204061,5127
