H,1552274522,241338
R,1552274522,000000000
X,1552274523,608332,5411
X,1552274524,607654,3482
X,1552274525,606342,4168
X,1552274525,606031,3496
X,1552274526,606225,2174
X,1552274526,606101,5033
X,1552274527,606417,3661
X,1552274527,604293,5671
X,1552274528,602394,11804
X,1552274529,599350,16523
X,1552274529,604539,16259
X,1552274530,602021,13238
X,1552274530,607877,11274
X,1552274531,601874,13313
X,1552274531,605510,6790
X,1552274532,606026,7851
X,1552274532,609566,6695
X,1552274533,608609,8083
X,1552274534,601961,18655
X,1552274534,592968,21286
X,1552274535,595191,11708
X,1552274535,599480,6574
X,1552274536,596407,9383
X,1552274536,598554,10343
X,1552274537,603898,8911
X,1552274538,598061,8927
X,1552274538,602541,10090
X,1552274539,605451,12440
X,1552274539,593743,9462
X,1552274540,596940,9522
X,1552274540,604345,19502
X,1552274541,608207,9900
X,1552274542,600838,23533
X,1552274542,595692,7125
X,1552274543,592318,27564
X,1552274543,601836,39192
X,1552274544,596144,1137
X,1552274544,612930,22528
X,1552274545,614276,6342
X,1552274546,615547,8696
P,1552274546,5168
X,1552274546,614970,5032
X,1552274547,610114,11657
X,1552274547,613098,21718
X,1552274548,615434,5315
X,1552274548,615010,9634
X,1552274549,613202,11577
X,1552274550,612235,9840
X,1552274550,613312,15707
X,1552274551,606524,36683
X,1552274551,594966,48695
X,1552274552,575190,46986
X,1552274552,589310,43192
X,1552274553,593045,22171
X,1552274553,592706,31208
X,1552274554,587745,24640
X,1552274555,599389,15343
X,1552274555,607498,9919
X,1552274556,609492,7954
X,1552274556,614327,10719
X,1552274557,619735,4046
X,1552274557,621742,3034
X,1552274558,624190,2699
X,1552274559,622401,7790
X,1552274559,622854,9830
X,1552274560,622037,11056
X,1552274560,621001,6908
X,1552274560,618208,7049
X,1552274560,617577,7223
X,1552274561,617577,9856
X,1552274562,619658,3050
X,1552274562,620375,3382
X,1552274563,618089,7454
X,1552274563,614616,7153
X,1552274564,619625,4775
X,1552274564,619107,3376
X,1552274565,616839,2577
X,1552274566,616311,5270
X,1552274566,617373,4310
X,1552274567,616256,8577
X,1552274567,617204,5273
X,1552274568,618809,2987
X,1552274568,618500,5082
X,1552274569,617556,2613
X,1552274569,617491,2934
X,1552274570,618771,2669
X,1552274571,619674,2071
X,1552274571,619457,2382
X,1552274572,620564,2653
X,1552274572,621194,2560
X,1552274573,620261,5684
X,1552274573,617214,12837
X,1552274574,618367,3315
X,1552274575,617271,2866
P,1552274575,5171
X,1552274575,617237,5712
X,1552274576,619144,3640
X,1552274576,619078,1503
X,1552274577,619719,2143
X,1552274577,621740,4073
X,1552274578,622694,2195
X,1552274579,622292,2173
X,1552274579,621161,2582
X,1552274580,621422,3282
X,1552274580,622764,8873
X,1552274581,621443,19070
X,1552274581,622479,1744
X,1552274582,621948,1354
X,1552274583,622431,1847
X,1552274583,623316,1712
X,1552274584,623763,2441
X,1552274584,623910,2882
X,1552274585,623266,5599
X,1552274585,623607,4756
X,1552274586,623984,3695
X,1552274587,623294,3169
X,1552274587,625163,1882
X,1552274588,624321,4058
X,1552274588,623085,5567
X,1552274589,620225,4180
X,1552274589,622636,4541
X,1552274590,622102,5233
X,1552274590,621197,6001
X,1552274591,622264,8299
X,1552274592,621188,10181
X,1552274592,623652,5046
X,1552274593,622929,4440
X,1552274593,622127,15085
X,1552274594,607625,45948
X,1552274594,604212,13291
X,1552274595,607786,20296
X,1552274596,601300,26705
X,1552274596,603164,31554
X,1552274597,596300,57373
X,1552274597,608410,43891
X,1552274598,594593,39583
X,1552274598,585617,64872
X,1552274599,606250,47810
X,1552274600,619181,11578
X,1552274600,621964,16384
X,1552274601,623098,7023
X,1552274601,620259,6377
X,1552274602,617349,8230
X,1552274602,614822,13402
X,1552274603,605404,30899
X,1552274604,608704,7887
X,1552274604,610486,9730
X,1552274605,612985,9227
P,1552274605,5168
X,1552274605,618010,8322
X,1552274606,619078,11808
X,1552274606,623147,7182
X,1552274607,622827,7263
X,1552274608,626086,4325
X,1552274608,611385,34490
X,1552274609,616692,17781
X,1552274609,610674,7420
X,1552274610,600045,15878
X,1552274610,610005,21804
X,1552274611,616062,8700
X,1552274611,618991,20256
X,1552274612,615869,32136
X,1552274613,633505,34861
X,1552274613,275688,21634
X,1552274614,266048,7771
X,1552274614,262899,2891
X,1552274615,260210,3869
X,1552274615,259712,1539
X,1552274616,259728,2083
X,1552274617,258310,1618
