H,1552257244,241338
X,1552257244,646139,1375
X,1552257245,645006,3285
X,1552257245,645434,1661
X,1552257246,644630,1186
X,1552257246,644541,2221
X,1552257247,645046,2701
X,1552257248,644153,2529
X,1552257248,644859,1515
X,1552257249,645976,1758
X,1552257249,645427,1443
X,1552257250,645575,1283
X,1552257250,645233,2472
X,1552257251,643206,2969
X,1552257251,640551,4691
X,1552257252,642161,3787
X,1552257252,643687,3040
X,1552257252,645657,2197
X,1552257253,644760,4370
X,1552257253,646792,8541
X,1552257254,649603,3310
X,1552257254,650433,2650
X,1552257255,647008,5183
X,1552257256,647440,3956
X,1552257256,642788,12338
X,1552257257,643070,4302
X,1552257257,638601,5199
X,1552257258,631062,8755
X,1552257258,644437,6438
X,1552257259,647283,1355
X,1552257260,648083,1302
X,1552257260,647972,1348
X,1552257261,649105,1724
X,1552257261,649801,2852
X,1552257262,650570,1338
P,1552257262,5183
X,1552257262,651813,1954
X,1552257263,650815,2162
X,1552257264,649479,2068
X,1552257264,648801,4396
X,1552257265,648752,1356
X,1552257265,648831,1869
X,1552257266,648306,1387
X,1552257266,648165,2468
X,1552257267,648118,1689
X,1552257268,647216,2676
X,1552257268,646133,1122
X,1552257269,646432,1933
X,1552257269,645580,1521
X,1552257270,644009,5435
X,1552257270,641138,5968
X,1552257271,643247,4256
X,1552257271,645277,3503
X,1552257272,646466,2298
X,1552257273,647496,1081
X,1552257273,646151,5922
X,1552257274,644799,3418
X,1552257274,645614,2305
X,1552257275,646525,1680
X,1552257275,647196,1801
X,1552257276,646143,2517
X,1552257277,647010,13217
X,1552257277,644330,6099
X,1552257278,646638,1924
X,1552257278,647553,1916
X,1552257279,646940,2120
X,1552257279,647711,1830
X,1552257280,646996,1199
X,1552257281,646830,1830
X,1552257281,647021,3434
X,1552257282,643132,5166
X,1552257282,636082,8157
X,1552257283,640205,6761
X,1552257283,645768,3548
X,1552257284,646341,1057
X,1552257285,645796,1814
X,1552257285,645951,2347
X,1552257286,646559,1547
X,1552257286,646535,2344
X,1552257287,645221,2383
X,1552257287,644943,1836
X,1552257288,643766,2201
X,1552257289,643852,2356
X,1552257289,639081,4005
X,1552257290,642065,3562
X,1552257290,642466,4107
X,1552257291,643157,1926
X,1552257291,645974,3021
X,1552257292,646442,2163
P,1552257292,5183
X,1552257292,647483,1269
X,1552257293,647897,2151
X,1552257293,647918,1658
X,1552257293,648309,1689
X,1552257294,648219,1189
X,1552257294,648133,2685
X,1552257295,648068,1934
X,1552257295,648495,1514
X,1552257296,648072,1403
X,1552257297,648268,1979
X,1552257297,647571,1749
X,1552257298,648536,2498
X,1552257298,647063,2747
X,1552257299,647609,1620
X,1552257299,648082,2606
X,1552257300,648692,1639
X,1552257301,648547,2232
X,1552257301,649019,3276
X,1552257302,648935,1525
X,1552257302,648686,2371
X,1552257303,648450,1455
X,1552257303,649560,1505
X,1552257304,647768,2811
X,1552257305,648428,2519
X,1552257305,648150,2017
X,1552257306,646580,931
X,1552257306,644825,4452
X,1552257307,646523,5059
X,1552257307,644602,6382
X,1552257308,642247,1818
X,1552257309,646873,5022
X,1552257309,647045,1680
X,1552257310,647135,2328
X,1552257310,643921,5301
X,1552257311,639316,4650
X,1552257311,638511,3269
X,1552257312,643293,7273
X,1552257312,644275,4412
X,1552257313,635953,6542
X,1552257314,636943,7147
X,1552257314,630746,11028
X,1552257315,634058,7194
X,1552257315,633564,8876
X,1552257316,630608,10822
X,1552257316,629136,9811
X,1552257317,626121,14858
X,1552257318,629564,38373
X,1552257318,645396,9490
X,1552257319,640827,13271
X,1552257319,642942,8096
X,1552257320,645085,3356
X,1552257320,643390,1509
X,1552257321,641681,5165
P,1552257321,5183
X,1552257322,641874,4489
X,1552257322,639180,8883
X,1552257323,642589,4252
X,1552257323,640692,5648
X,1552257324,639651,4614
X,1552257324,643884,3310
X,1552257325,645718,5099
X,1552257326,647101,2353
X,1552257326,645176,3756
X,1552257327,646367,2769
X,1552257327,645747,2696
X,1552257328,646287,1248
X,1552257328,646558,871
X,1552257329,646983,2407
X,1552257330,646618,1029
X,1552257330,646892,3714
X,1552257331,647242,1869
X,1552257331,647369,1715
X,1552257332,646524,2324
X,1552257332,645524,1605
X,1552257333,645414,3143
X,1552257333,642569,7058
X,1552257334,634367,5687
X,1552257334,633706,7139
X,1552257334,603650,52612
X,1552257335,626511,47028
X,1552257335,645732,12399
X,1552257336,651346,4420
