H,1554852028,241338
X,1554852028,610283,1587
X,1554852029,610271,1893
X,1554852029,610153,1635
X,1554852030,610322,1584
X,1554852031,610383,1555
X,1554852031,610454,1822
X,1554852032,610487,1687
X,1554852032,610598,1185
X,1554852033,610441,1826
X,1554852033,610470,1650
X,1554852034,610418,1091
X,1554852035,610464,1766
X,1554852035,610430,1150
X,1554852036,610467,1482
X,1554852036,610318,1198
X,1554852037,610393,1184
X,1554852037,610413,1685
X,1554852038,610439,1704
X,1554852039,610331,756
X,1554852039,610375,1670
X,1554852040,610233,1594
X,1554852040,610319,1583
X,1554852041,610330,722
X,1554852041,610342,1007
X,1554852042,610369,1578
X,1554852043,610429,1814
X,1554852043,610495,1628
X,1554852044,610297,1790
X,1554852044,610210,1263
X,1554852045,610164,1221
X,1554852045,610157,1236
X,1554852046,610232,675
X,1554852046,610204,1792
X,1554852047,610102,874
X,1554852048,610288,756
X,1554852048,610297,992
X,1554852049,610415,1708
X,1554852049,610352,971
X,1554852050,610461,892
X,1554852050,610380,1389
X,1554852051,610239,1304
X,1554852052,610276,1427
X,1554852052,610349,1021
X,1554852053,610298,1302
X,1554852053,610377,607
X,1554852054,610396,638
X,1554852054,610206,1678
X,1554852055,610129,1585
P,1554852055,5131
X,1554852056,610226,689
X,1554852056,610137,1418
X,1554852057,610203,1522
X,1554852057,610279,1680
X,1554852058,610312,2132
X,1554852058,610186,1994
X,1554852059,610301,1568
X,1554852060,610288,1196
X,1554852060,610351,1409
X,1554852061,610448,1584
X,1554852061,610414,904
X,1554852062,610308,909
X,1554852062,610269,1637
X,1554852063,610266,680
X,1554852063,610280,1641
X,1554852064,610292,608
A,1554852064,610271,405
T,1554852064,2818
X,1554852066,610272,999
X,1554852067,610332,866
X,1554852067,610325,1233
X,1554852068,610353,1560
X,1554852068,610445,1739
X,1554852068,610366,828
X,1554852068,610498,1649
X,1554852069,610502,839
X,1554852070,610618,583
X,1554852070,610741,1661
X,1554852071,610585,1952
X,1554852071,610585,875
X,1554852072,610482,1534
X,1554852072,610452,1474
X,1554852073,610415,1346
X,1554852074,610438,1391
X,1554852074,610341,1584
X,1554852075,610398,882
X,1554852075,610205,1370
X,1554852076,610223,1675
X,1554852076,610305,793
X,1554852077,610334,564
X,1554852078,610226,1592
X,1554852078,610337,2055
X,1554852079,610271,1622
X,1554852079,610249,1555
X,1554852080,610273,1293
X,1554852080,610328,1672
X,1554852081,610311,1457
X,1554852081,610345,852
X,1554852082,610327,1326
X,1554852083,610227,886
X,1554852083,610332,1052
X,1554852084,610326,951
X,1554852084,610369,1082
P,1554852085,5133
X,1554852085,610356,1368
X,1554852085,610347,1523
X,1554852086,610323,1451
X,1554852087,610279,1758
X,1554852087,610411,956
X,1554852088,610414,1309
X,1554852088,610347,1690
X,1554852089,610413,1273
X,1554852089,610203,1504
X,1554852090,610177,680
X,1554852091,610291,825
X,1554852091,610226,728
X,1554852092,610265,1483
X,1554852092,610414,1623
X,1554852093,610214,920
X,1554852093,610252,744
X,1554852094,610375,1757
X,1554852095,610358,1258
X,1554852095,610286,1195
X,1554852096,610337,1327
X,1554852096,610139,1123
X,1554852097,610238,1370
X,1554852097,610283,1413
X,1554852098,610208,1185
X,1554852099,610199,863
X,1554852099,610272,1750
X,1554852100,610080,1503
X,1554852100,610185,1011
X,1554852101,610229,1030
X,1554852101,610304,1499
X,1554852102,610289,1667
X,1554852102,610284,1789
X,1554852103,610081,882
A,1554852103,610323,537
T,1554852103,2818
X,1554852105,610264,623
X,1554852106,610311,1694
X,1554852106,610377,1447
X,1554852107,610176,876
X,1554852107,610273,1175
X,1554852108,610294,1876
X,1554852108,610295,826
X,1554852109,610337,788
X,1554852110,610358,596
X,1554852110,610103,1298
X,1554852111,610281,1734
X,1554852111,610309,566
X,1554852112,610311,1561
X,1554852112,610309,1478
X,1554852113,610335,1017
X,1554852114,610371,1307
X,1554852114,610173,852
P,1554852115,5132
X,1554852115,610307,699
X,1554852115,610313,1718
X,1554852116,610353,1496
X,1554852116,610395,502
X,1554852117,610405,1496
X,1554852118,610206,1111
X,1554852118,610324,1372
X,1554852119,610306,1754
X,1554852119,610315,1750
X,1554852120,610358,1775
X,1554852120,610267,1219
X,1554852121,610243,1141
X,1554852121,610344,921
X,1554852122,610342,1082
X,1554852123,610331,731
